yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-79.16,32.49,79.28,-139.07,40.23,-81.0,0.37,-0.77,0.33
75.91,-30.87,-0.3,244.09,156.73,-256.0,0.72,-0.46,0.41
45.91,-38.96,62.44,-256.18,-204.76,24.0,0.43,-2.0,1.45
-12.4,-20.75,60.19,214.43,-33.65,148.0,0.18,0.12,-0.89
-18.66,-27.64,2.93,-4.33,53.96,-40.18,0.81,-1.27,1.21
-79.41,21.49,72.81,-183.5,-26.22,-60.0,0.24,-0.9,0.05
75.67,-27.32,-5.96,241.09,159.87,-256.0,0.66,-0.37,0.66
60.49,-42.92,52.57,-256.18,-159.13,24.0,0.28,-1.64,1.14
-25.7,-46.56,45.45,199.67,-58.72,195.0,0.17,0.08,-0.51
-9.0,-40.93,-10.51,-22.26,-19.21,-83.0,0.51,-1.35,1.16
-79.1,-11.45,61.64,-179.19,11.25,-28.0,1.22,-1.66,0.87
72.19,-57.28,-8.35,244.09,94.77,-256.0,0.25,-0.23,-0.07
75.42,-80.89,22.14,-225.42,-152.9,23.0,-0.01,-2.0,1.63
-16.2,-99.58,42.59,104.34,-90.89,244.0,0.28,0.13,-0.47
-18.0,-87.16,-14.32,65.6,-72.88,-52.3,0.58,-1.18,1.39
-79.4,-37.24,57.46,-185.13,27.28,-60.0,0.34,-1.01,0.27
75.6,-95.68,-13.14,244.09,154.92,-256.0,0.28,-0.23,0.02
75.6,-108.97,32.24,-228.34,-198.14,24.0,0.3,-1.97,1.56
-19.0,-101.28,27.76,153.43,-60.14,244.0,0.32,0.17,-0.53
-41.0,-83.44,-29.02,-17.03,11.7,-62.5,0.75,-1.42,1.62
-79.4,-38.82,43.18,-186.05,45.37,-134.0,0.24,-0.7,-0.03
75.6,-76.44,-34.24,244.09,137.71,-256.0,0.46,-0.23,0.58
72.0,-102.47,18.74,-256.18,-130.23,24.0,0.13,-1.88,1.01
-24.99,-92.85,4.67,178.12,-101.16,233.0,0.25,0.03,-0.45
-47.0,-69.01,-27.94,-49.32,18.93,-80.6,0.58,-1.42,1.79
-79.4,-23.64,43.68,-108.15,66.04,-154.0,0.07,-0.7,-0.02
75.4,-45.11,-33.73,244.09,140.35,-256.0,0.36,-0.33,0.69
66.38,-75.77,13.8,-256.18,-75.72,244.0,0.14,-1.61,1.02
-23.1,-72.52,-5.4,158.75,-112.07,214.0,0.27,0.03,-0.45
-57.0,-39.09,-33.01,-67.21,1.39,-74.65,0.44,-1.51,1.83
-79.41,12.33,39.42,-92.74,100.81,-187.0,0.13,-0.66,-0.22
75.42,8.57,-37.41,244.09,165.35,-256.0,0.3,-0.2,0.88
75.91,-20.07,4.53,-256.18,-12.06,244.0,0.16,-1.43,1.05
-22.0,-12.65,-22.62,138.48,-97.61,244.0,0.29,-0.05,-0.42
-79.1,35.0,-27.74,-94.37,23.42,-73.2,0.38,-1.66,2.0
-52.82,82.61,38.53,-19.19,156.51,-256.0,-0.36,-0.46,-0.79
75.67,74.5,-39.51,218.57,158.2,-170.0,0.42,-1.39,1.77
40.7,33.44,20.95,-256.18,-18.25,244.0,0.51,-1.21,0.6
-21.2,35.3,-28.45,201.39,-128.72,131.0,0.27,-0.18,-0.33
-79.67,69.91,21.03,-164.86,12.12,-68.0,-0.29,-2.0,2.0
-16.15,80.53,39.98,163.8,116.34,-256.0,-0.42,-0.14,-0.84
75.67,91.14,-38.28,63.69,38.17,-52.28,-0.62,-1.84,2.0
38.23,33.52,4.35,-256.18,41.22,244.0,0.53,-0.63,-0.03
-24.8,44.96,-73.14,141.1,-180.11,123.0,0.5,-0.97,0.36
-79.41,91.54,1.49,-256.18,42.84,-80.0,0.51,-2.0,1.34
30.85,57.56,-52.68,244.09,160.6,-256.0,-0.11,-0.41,-0.61
75.67,27.46,-63.28,-182.05,-106.88,99.0,-1.05,-2.0,2.0
-5.19,1.77,-26.38,-41.27,-99.69,244.0,0.24,0.04,-0.4
-13.0,36.17,-102.25,110.72,-82.03,-16.0,0.75,-1.61,0.89
-79.4,70.75,-26.15,-256.18,115.61,-44.0,1.17,-1.69,1.1
34.82,32.36,-72.61,244.09,121.58,-256.0,-0.03,-0.38,-0.37
75.9,-39.34,-91.92,-158.14,-123.8,11.0,-0.07,-2.0,1.83
-7.1,-70.01,-41.12,-72.2,-239.56,244.0,0.34,-0.12,-0.47
-12.0,-33.19,-116.31,156.31,-107.43,-23.0,1.04,-1.43,0.93
-79.1,-0.23,-39.91,-256.18,115.0,-39.0,0.98,-1.78,1.33
30.5,-40.97,-87.06,244.09,106.27,-256.0,-0.18,-0.23,-0.62
75.0,-71.02,-124.4,-164.82,-142.09,98.0,-0.98,-2.0,1.97
-12.0,-99.86,-48.04,-136.07,-112.98,24.0,0.36,-0.44,-0.31
-0.0,-101.59,-123.34,241.47,-105.46,-41.0,0.58,-0.92,0.26
-79.0,-67.63,-46.58,-256.18,-18.57,-1.0,0.03,-2.0,1.6
31.0,-97.34,-90.36,244.09,97.0,-256.0,-0.01,-0.39,-0.46
75.0,-129.5,-128.91,-152.07,-112.53,10.0,-0.74,-2.0,1.87
0.3,-152.43,-74.74,-139.81,-126.73,24.0,0.37,-0.24,-0.24
-1.0,-131.91,-149.27,164.91,-91.88,1.14,0.5,-1.12,0.55
-79.0,-100.82,-71.76,-256.18,47.7,-58.0,-0.11,-2.0,1.52
25.0,-110.07,-105.04,244.09,83.12,-256.0,-0.23,-0.35,-0.53
75.0,-136.06,-150.31,-121.45,-50.85,81.0,-1.03,-2.0,1.9
1.7,-157.92,-96.89,-164.11,-108.07,24.0,0.44,-0.3,-0.29
-3.0,-139.01,-170.16,159.63,-89.3,5.49,0.61,-1.32,0.77
-79.0,-113.93,-91.67,-256.18,41.67,-10.0,0.75,-2.0,1.57
