,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
46,-1.9,-11.63,197.88,-87.72,-125.63,-13,-0.47,0,1.28
47,-48.6,-2.98,211.81,-22.02,-83.81,38,0.02,-0.32,0.73
48,-44,-33.21,191.69,47.98,-2.92,45.54,-0.12,-0.52,0.58
49,15.5,-41.92,149.94,120.36,77.39,-7.67,-0.12,-0.38,1.07
50,11.6,-28.72,181.44,86.79,28.59,-187,-0.59,0.1,1.18
51,-64,-10.82,216.98,-45.88,-124.34,-17,-0.32,-0.14,1.25
52,-5.5,-42.15,183.79,0.52,-8.61,0,0.18,-0.31,0.77
53,32,-37.38,202.55,-92.04,-44.48,-32,0.22,-0.31,0.3
54,-22.6,10.66,253.43,-8.08,3.42,55.34,-0.09,-0.77,0.7
55,-60,-12.25,290.39,158.49,45.52,45.08,-1.05,0.12,1.25
56,-15,-49.62,253.17,126.86,105.56,-212,-0.69,-0.13,1.02
57,15.9,-50.94,226.65,78.19,-50.44,-250,0.26,0.14,0.84
58,27.34,3.35,242.22,-92.15,-115.29,-19,-0.23,-0.57,0.1
59,-28.8,10.92,291.25,115.24,8.95,123.12,-1.33,-0.05,0.89
60,-45,-25.84,308.35,237.47,178.15,-87,-0.83,0.61,0.81
61,-16,-54.24,274.75,184.22,-96.37,-234,-0.47,-0.03,1.18
62,14,-65.63,255.15,-102.34,-155.16,-5,0.07,-0.09,0.37
63,20.8,-85.12,257.26,-63.62,-11.5,61.4,-0.69,-0.44,0.42
64,-65,-42.95,298.64,103.28,201.54,105,-1.14,0.22,0.98
65,-54,-87.66,261.66,233.95,23.07,-111,-1.06,0.31,0.86
66,7,-80.56,243.68,113.1,-153.4,-17,-0.2,0.02,0.9
67,3.23,-46.6,261.97,-85.4,-119.92,-63,-0.13,-0.2,0.56
68,-50,-40.77,311.21,-31.37,-56.29,54.2,-0.18,-0.74,0.59
69,-53,-90.52,301.64,57.58,-90.65,80.34,-1.15,0.36,1.38
70,24.5,-89.84,259.54,205.19,149.11,-250,-0.25,-0.13,1.24
71,15.2,-50.3,310.91,-99.37,-187.86,-21,0.11,-0.2,0.31
72,-50,-59.02,343.94,-25.18,17.05,26.94,-0.51,-0.35,0.79
73,-29,-88.63,329.32,116,118.71,12.4,-1.01,0.12,0.9
74,6.8,-107.87,299.54,238.45,8.15,-193.6,-0.36,0.2,1.23
75,41,-109.14,276.4,10.1,-208.46,-204,0.01,0.01,0.23
76,-11,-103.79,327.6,-120.68,-11.53,94,-0.64,-0.26,0.55
77,-65,-126.58,351.11,250.13,136.54,58.5,-1.06,0.74,1.09
78,-31,-146.16,340.84,178,-49.21,-195,-0.52,-0.07,0.94
79,5.7,-158.59,315.9,-2.89,-132.78,-113,-0.08,-0.14,0.81
80,23,-141.21,272.19,-65.25,-92.56,26.3,-0.15,-0.43,0.65
81,-27,-91.84,329.11,-39.44,-24.08,160,-0.78,-0.1,0.98
82,-64,-123.81,360.3,250.13,-2.2,-44.6,-0.79,0.74,0.83
83,-8,-137.71,327.75,141.4,-113.6,-25,-0.42,0.16,0.99
84,14,-126.46,309.79,13.77,-102.4,-121,-0.01,0.03,0.92
85,-16,-89.59,352.92,-45.75,-73.6,22,-0.23,-0.36,0
86,-58,-81.73,364.05,-115.29,39.01,91.8,-1.8,0.28,0.59
87,-50,-98.29,340.8,250.13,151.67,-97,-1.06,0.58,0.73
88,-7,-120.58,316.08,173.81,-150.64,-24,-0.03,-0.11,0.98
89,19,-101.3,307.89,-71.64,-75.74,-32,-0.37,-0.32,0.33
90,6.95,-65.07,334.74,-14.24,16.82,57.05,-1.22,0.04,1.13
91,-33,-62.92,334.8,222.23,119.89,-63,-0.72,0.32,1.02
92,23.9,-81.92,298.48,98.81,11.7,-223.6,-0.67,-0.07,1.2
93,15.1,-72.93,311.42,-34.34,-84.08,-193,0.19,-0.08,0.75
94,-13,-38.34,338.49,-43.52,-102.89,-28,0.01,-0.34,0.36
95,-58,-68.21,340.01,24.9,58.15,76.54,-0.57,-0.67,0.79
96,-12,-83.68,307.04,162.45,124.24,26.7,0.48,-63.47,0
97,15.8,-78.63,279.28,124.99,154.86,-245,-0.86,0.28,1.1
98,16.5,-55.22,309.36,-13.82,-155.66,-11,-0.31,-0.15,1.37
99,-65,-41.7,342.98,-90.75,-85.08,91.9,0.07,-0.06,0.73
100,-52,-64.56,320.55,107.08,19.21,58.66,-0.3,-0.53,0.46
101,11.3,-59.01,283.77,160.79,120.37,-52,-0.94,-0.37,1.02
102,14.1,-30.25,312.1,58.02,-129.37,-223,-0.62,0.41,1.46
103,-41,-10.59,352.35,-77.34,-70.97,-49,0.19,-0.03,0.9
104,-50,-33.75,348.16,-56.81,8.23,60.98,0.1,-0.35,0.54
105,-11,-64.57,320.44,171.43,73.32,63.75,-0.83,-0.6,0.3
106,23.8,-56.95,300.83,182.36,37.26,-250,-1.51,0.4,1.19
107,10.4,-31.33,330.76,-35.67,-102.06,-20,-0.6,0.11,1.53
108,-42,-16.25,363.75,-89.5,17.98,43.57,0.04,-0.04,-0.03
109,5.88,-80.42,319.13,163.81,100.4,54.4,-0.57,-0.52,0.7
110,24.2,-87.58,294.46,209.73,67.13,-157,-1.01,0.25,1.07
111,10,-57.53,322.15,38.47,-101.92,-195,-0.93,0.17,0.87
112,-38,-60,338.29,-54.02,-129.54,-42,-0.07,-0.13,0.92
113,-41,-84.89,332.44,-22.11,18.68,91.73,-0.07,-0.22,0.35
114,-5,-104.76,293.43,169.48,86.88,40.37,-0.88,-0.1,0.92
115,19.9,-88.61,276.52,182.86,47.92,-163,-1.04,0.36,0.92
116,13.9,-63.09,294.63,14.63,-72.77,-127,0.39,-33.04,0
117,-37,-42.96,335.72,-74.3,-183.35,20,-0.66,0.17,0.95
118,-39,-61.65,331.49,-40.46,-42.34,93.6,-0.06,0.05,1.03
119,-17,-122.51,304.95,163.64,100.91,38.5,-0.04,-0.41,0.4
120,36,-117.62,279.01,115.92,-23.85,-149,-0.44,-0.45,0.48
121,-49,-92.31,352.2,29.24,-114.22,-161,-0.73,0.13,1.32
122,1.9,-179.28,332.06,-102.9,-91.95,-22,-0.65,0.21,1.08
123,27,-170.5,289.68,-13.47,46.07,70.91,0.14,-0.01,1.01
124,19,-154.42,313.63,124.75,84.19,53.81,0.14,-0.42,0.52
125,-40,-136.69,348.39,210.51,63.1,-143,-0.37,-0.6,0.44
126,-11,-191.63,303.55,35.17,-85.34,-153,-0.98,0.2,0.91
127,18,-195.59,294.9,-54.24,-250.14,-67,-0.43,0.2,1.03
128,-1,-159.19,315.93,-44.31,-3.62,141.7,0.75,0.14,1.39
129,-25,-128.16,340.78,207.99,98.81,35.21,-0.07,-0.17,0.02
130,-49,-139.55,360.73,168.09,-39.54,-175,-0.53,-0.44,0.66
131,-3,-176.91,324.55,117.43,-140.37,-15,-0.91,0.6,0.75
132,29,-176.17,304.93,-88.86,-250.14,7.3,-0.77,0.49,0.63
133,0.4,-115.37,355.52,-112.13,4.24,105.9,-0.11,0.32,1.43
134,0.6,-181.75,313.01,149.19,32.47,76.53,-0.07,-0.14,0.26
135,12,-158.8,330.96,187.93,39.5,-157,-0.41,-0.52,0.5
136,-15,-118.86,380.22,51.53,-95.97,-190,-1.17,0.29,1.24
137,-65,-154.88,405.13,-109.62,-159.45,-4,-0.74,0.07,1.1
138,-10,-188.97,365.74,23.78,-43.44,69.53,0.41,-0.18,0.91
139,26,-184.28,330.13,136.36,110.08,-6,0.14,-0.37,0.15
140,19,-167.45,355,149.93,92.17,-98.5,-0.47,-0.43,0.69
141,-49,-163.72,389.09,133.36,-74.48,-190,-1.05,0.04,1.19
142,-47,-180.75,377.7,-88.69,-170.85,-13,-1.17,0.19,0.9
143,16,-200.42,336.56,-19.03,-32.24,114,0.15,0.19,1.09
144,16,-181.51,341.05,250.13,203.18,1.65,-0.26,-0.29,-0.01
145,-27,-137.07,372.55,60.84,-176.18,-250,-2,0.11,0.68
146,-54,-151.41,371.85,-108.17,-126.37,2,-1.37,0.37,1.24
147,-3,-173.57,345.82,128.73,56.05,49.48,0.37,-0.17,0.62
148,25,-180.93,335.63,250.13,126.35,-59,-0.34,-0.33,0.16
149,1.7,-157.99,365.16,154.54,-170.09,-25,-1.1,0.18,0.77
150,-62,-122.56,376.35,-93.64,-161.18,-38,-0.98,0.92,0.59
151,4.6,-155.79,330.85,-72.34,-13.08,100,-0.05,0.14,1.21
152,18,-138.62,329.09,156.41,31.74,74.11,-0.07,-0.39,0.09
153,-64,-147.9,400.43,191.47,-19.11,-188,-0.75,-0.49,0.8
154,-14,-178.92,349.75,14.92,-101.09,-181,-0.81,0.25,0.77
155,16,-171.67,320.9,-106.14,-107.5,62,-0.92,0.27,1.01
156,23,-155.91,332.52,80.98,38.53,61.6,0.07,0.15,0.92
157,-18,-121.57,378.64,182.57,141.13,-107,-0.43,-0.67,-0.13
158,-65,-171.47,385.72,53.67,-79.69,-194,-1.33,-0.33,1.11
159,-12,-183.05,334.6,-43.14,-111.36,-14,-0.77,-0.14,0.85
160,23,-173.02,318.08,20.92,-57.88,97.36,0.16,-0.14,0.82
161,15,-145.49,339.95,177.48,59.24,6.89,-0.03,-0.29,0.36
162,-51,-174.61,362.77,102.24,110.82,-239,-0.41,-0.49,0.77
163,-11,-165.97,330.38,-30.13,-91.24,-245,-0.95,0.19,1.29
164,15,-157.55,309.04,-33.55,-75.95,18,-0.97,-0.05,1.36
165,8.4,-113.01,358.18,56.23,42.76,69.56,0.5,0.08,0.58
166,-51,-96.05,407.32,203.85,140.97,-52,-0.11,-0.69,0.34
167,-53,-134.12,385.72,174.56,-212.72,-23,-0.95,-0.02,0.99
168,8.2,-146.29,360.63,-140.08,-149.29,-5,-0.82,0.75,0.67
169,27,-136.84,378.63,-54.02,-2.73,61.81,-0.18,0.17,1.22
170,-34,-123.4,406.62,106.49,32.3,90.22,-0.14,-0.24,0.32
171,-57,-155.99,400.12,236.94,104.91,-71,-0.28,-0.64,0.38
172,-1,-180.99,347.44,87.37,-225.15,-250,-0.96,0.16,0.85
173,15,-193.68,367.13,-145.9,-73.6,-48,-0.92,0.28,1.24
174,-17,-152.79,395.63,-7.85,9.74,92.52,0.02,0.26,0.78
175,-65,-161.12,393.02,145.26,77.36,58.86,-0.08,-0.32,0.55
176,-18,-186.04,353.67,1.63,-34.42,0,-0.46,-0.57,0.45
177,23,-181.23,337,181.69,25.18,-132,-1.1,0.27,1.09
178,10,-148.88,355.96,20.33,-184.98,-181,-0.91,0.15,1.03
179,-57,-128.81,369.99,-74.18,7.61,-42.69,0.11,0.28,0.98
180,-46,-154.19,347.88,-23.24,6.08,58.09,-0.06,-0.42,0.25
181,13,-157.39,305.12,250.13,142.79,32.7,-0.85,-0.27,0.2
182,23,-141.3,306.1,250.13,40.19,-197,-1.68,0.84,0.48
183,-8,-109.92,342.02,-22.36,-175.95,-20,-0.94,0.15,0.77
184,-69,-107.82,368.38,-34.92,-70.64,31.8,-0.02,-0.19,0.43
185,-19,-140.63,336.92,135.07,8.7,106.76,-0.39,-0.36,0.41
186,17,-140.1,307.67,170.57,25.77,-132,-1.08,0.42,1.3
187,12,-111.67,335,39.37,-156.82,-222,-0.99,-0.04,1.17
188,-50,-89.79,369.94,-146.06,-123.19,-5,0.14,-0.06,0.67
189,-41,-116.62,359.52,141.46,-80.36,59.8,-0.03,-0.36,0.39
190,19,-119.41,328.2,176.33,129.02,-68,-0.58,-0.36,1.1
191,-29,-75.31,372.28,48.97,-62.31,-250,-0.69,0.62,1.15
192,-49,-98.88,366.61,-95.53,-125.13,-71,0.06,0.09,1.01
193,-3,-135.96,343.21,-9.52,-9.41,91.3,0.07,-0.03,0.54
194,22,-125.95,322.5,135.76,95.98,40.91,-0.43,-0.52,0.58
195,22.5,-97.26,342.39,113.65,52.63,-222,-0.63,0.01,1.33
196,-48,-90.25,370.11,-29.34,-124.44,-17,-0.34,0.02,1.17
197,-36,-109.85,342.54,-114.3,-33.02,50,0.41,-0.12,0.76
198,8.3,-128.87,319.19,62.7,37.05,89.05,-0.16,-0.6,0.28
199,14,-118.16,305.17,195.19,92.14,-33.8,-1.02,-0.26,0.31
200,-70,-106.83,378.71,147.93,-17.6,-250,-1.64,0.35,0.87
201,-1,-131.56,336.51,-67.66,-148.41,-73,0.04,0.08,1.18
202,20,-132.15,324.21,-52.5,-19.21,67.6,0.05,-0.4,0.17
203,-19,-94.78,352.32,161.95,84.11,46.5,-0.76,-0.36,0.64
204,-65,-80.35,360.88,192.32,61.81,-195,-1.25,0.37,0.94
205,-29,-97.74,327.71,17.01,-128.94,-158,-1.02,0.08,1.05
206,11,-103.76,316.71,2.39,6.21,0,0.14,-0.31,0.93
207,13.4,-63.74,332.8,-90.99,-80.56,23.9,-0.29,-0.5,0.22
208,-54,-34.29,337.12,79.8,24.3,70.2,-1.43,-0.04,0.95
209,-35,-37.91,303.73,230.33,149.08,-114,-0.82,0.01,1.15
210,-5.1,-57.15,291.69,36.85,-112.18,-189,0.11,-0.1,1.01
211,22.5,-39.9,308.48,-34.11,-163.43,-12,-0.06,-0.27,0.21
212,-40,-27.18,330.65,-19.82,16.8,85.97,-0.74,-0.64,0.66
213,-43,-25.82,302.15,137.18,88.88,86.89,-0.81,0.13,1.04
214,-2,-29.02,259.61,165.07,6.48,-185.2,-0.81,0.25,1.11
215,5.17,-51.83,244.4,-52.81,-98.69,-139,0.14,-0.16,0.97
216,6.78,-28.22,256.55,-37.16,-92.53,32.1,0.02,-0.43,0.24
217,-50.86,3.09,280.16,4.75,22.81,57.8,-1.28,-0.14,0.92
218,-43.36,3.03,246.99,207.11,128.34,-20,-0.96,0.53,1
219,9.23,5.53,199.07,175.54,-120.46,-25,0,0.33,0.99
220,-23.2,33.11,240.41,-111.28,-116.23,-6,-0.16,-0.5,0.2
221,-57.9,29.19,244.15,14.82,-26.05,79.7,-0.77,-0.35,0.83
222,-28.1,24.85,203.99,167.34,122.05,-75,-0.96,0.14,0.99
223,2.46,8.64,178.67,89.85,35.61,-250.1,-0.05,-0.36,0.94
224,12.87,18.35,186.67,-71.98,-83.32,-114,0.16,-0.14,0.47
225,-34.1,33.17,227.16,10.97,-36.82,45.2,-0.42,-0.94,0.12
226,-55.8,20.41,213.13,125.63,139.88,51.5,-1.31,-0.2,1.5
227,-8.08,17.49,169.12,71.56,101.24,-210,-0.23,-0.32,0.89
228,11.24,7.43,140.04,-77.04,-22.27,-135,0.22,-0.39,0.34
229,10.43,28.82,164.46,7.47,-79.56,-19.85,-0.21,-0.72,0.51
230,-44.6,41.58,205.14,122.44,57.86,86.82,-0.48,-0.44,1.02
231,-8.32,17.29,153.9,142.24,40.97,-155,-0.23,-0.09,1.46
232,6.32,11.3,116.42,-60.64,-0.32,-167,0.13,-0.37,0.88
233,-70,28.61,213.26,-118.34,-15.75,-8,0.01,-0.49,0.3
234,-41.9,11.72,168.29,-10.01,-95.82,19.8,0.03,-0.89,0.36
235,-1,-11.94,136.08,99.07,86.95,26.16,-0.52,-0.46,1.18
236,15.5,-11.98,142.64,138.89,117.36,-195,-0.26,-0.07,1.45
237,-22.7,17.31,194.27,-87.56,-1.4,-166,0.38,-0.43,0.68
238,-65,-10.1,209.85,-137.26,3.03,-33.1,-0.21,-0.64,0.06
239,-14,-18.99,154.9,30.98,8.47,33.08,-0.36,-0.33,1.17
240,10.2,-26.8,129.31,199.95,108.71,-89,-0.36,-0.04,1.28
241,11.6,-22.69,126.87,54.02,-12.94,-223,-0.33,-0.11,1.11
242,-18.3,-1.2,173.62,-120.91,-15.37,-10,0.12,-0.5,0.63
243,-58.08,0.72,190.18,-62.47,-59.34,9.43,-0.51,-0.33,1.09
244,-21,-12.9,142.97,72.6,40.21,49.69,-0.37,0.04,1.4
245,7.33,-31.15,120.4,194.6,58.45,-131,-0.04,-0.19,0.91
246,16,-22.27,130.56,-18.74,-44.89,-200,-0.01,-0.43,0.32
247,-30.6,-0.33,184.5,-140.31,-8.82,-31,-0.36,-0.91,0.19
248,-45,-19.77,181.33,-80.89,-37.63,43.2,-0.46,-0.07,1.2
249,-13,-32.28,122.37,130.83,83.49,40.13,-0.29,-0.02,1.15
250,7.47,-29.71,93.51,189.82,52.34,-171,-0.14,-0.27,1.22
251,19.61,3.31,149.99,12.15,-50.66,-187,0.06,-0.39,0.24
252,-65,14.74,206.72,-150.98,-38.93,-32,-0.44,-0.7,0.26
253,-20,-14.12,146.48,-116.35,-19.98,24,-1.11,0.63,1.38
254,7.64,-37.89,120.06,167.7,37.22,66.92,-0.5,0.37,1.45
255,12.5,-17.21,157.77,249.5,24.73,-250,0.31,-0.53,0.39
256,-64.4,-8.18,188.04,-148.18,-66.03,-16,-0.13,-0.58,-0.03
257,-3.7,-28.29,144.28,-94.57,-88.82,-4,-0.58,-0.31,1.12
258,18.1,-32.96,130.51,60.7,-4.05,60.15,-0.44,0.44,1.35
259,10.2,-13.33,170.78,231.92,111.12,-87,-0.05,0.24,0.99
260,-65.04,4.02,210.85,90.8,-109.81,-250,0.11,-0.53,0.51
261,-32,-12.92,168.72,-189.44,-37.83,-55,-0.12,-0.72,0.26
262,19.7,-26.32,133.07,-70.39,-32.99,39.3,-0.29,-0.54,0.92
263,16.7,-29.36,148.62,21.92,10.76,44.68,-0.51,0.1,1.36
264,0.61,-6.65,159.97,213.13,80.33,-70.8,0.02,-0.02,1.19
265,-64,-19.17,192.16,93.53,4.18,-223.37,0.14,-0.47,0.47
266,-16,-23.15,149.34,-158.53,-54.29,-82,-0.22,-0.73,0.31
267,12.1,-21.5,107.58,-60.61,-73.19,28.2,-0.91,-0.27,0.94
268,13.6,-17.75,110.19,70.04,28.07,61.71,-0.31,0.03,1.59
269,-1.07,13.32,148.01,239.81,77.7,-118,-0.01,-0.13,0.81
270,-25.43,5.61,145.98,16.72,-79.69,-176,0.25,-0.45,0.07
271,10.5,-16.1,108.87,-205.67,-53.45,-51,-0.64,-0.78,0.22
272,19.5,-15.17,130.16,-86.44,9.76,28.74,-1.32,0.21,1
273,-11.92,8.5,170.23,250.13,121.88,75.7,-0.22,0.13,1.08
274,-64,-13.34,189.18,250.13,37.96,-250,0.16,-0.41,0.17
275,-10,-17.68,136.33,-210.12,-115.56,-7,-0.1,-0.89,0.1
276,19.72,-8.56,98.16,-72.66,-94.4,29.3,-0.69,-0.03,1.3
277,-40.1,11.09,171.57,182.57,75.48,48.1,-0.77,-0.39,1.51
278,-51.24,2.48,153.85,203.24,76.79,-229,0.18,-0.12,0.63
279,-3.51,1.45,105.99,-21.26,-51.19,-247,0.06,-0.57,0.15
280,15.79,5.94,104.1,-143.54,-79.31,-14,-0.37,-0.75,0.31
281,-6.46,24.45,153.05,-20.15,-22.38,69.8,-0.99,0.19,1.19
282,-45.56,2.81,164.45,192.14,69.76,39.37,-0.09,-0.06,1.33
283,-20,-23.91,119.5,186.81,61.02,-250,0.1,-0.26,0.5
284,19.6,-20.44,97.3,-135.12,-68.11,-12,-0.12,-0.9,0.13
285,-9.04,2.49,135.26,-111.4,-54.18,76,-0.61,-0.94,0.74
286,-65,11.3,148.02,96.25,-17.59,64.37,-1.04,0.04,1.13
287,-19,-1.14,93.87,76.4,81.93,2.36,0.27,-0.29,1.1
288,18.8,-1.06,70.64,154.92,-58.31,-247,0.37,-0.3,0.43
289,7.12,10.03,90.66,-137.95,-16.79,-63,0.01,-0.84,-0.12
290,-45.55,-7.54,98.5,-138.81,8.47,46.77,-0.96,-0.57,0.41
291,-4.32,-17.34,57.81,40.93,11.69,52.6,-0.78,0.05,1.26
292,27.27,-25.85,53.81,173.76,113.02,-4.1,0.08,-0.1,1.07
293,-4.59,-11.67,99.99,199.73,6.12,-241.3,0.11,-0.31,0.39
294,-64.1,-1.63,123.54,-141.24,-34.06,-90,-0.11,-0.89,0.02
295,-26.1,-19.78,86.99,-118.76,-83.84,40,-0.69,-0.46,0.7
296,11.25,-9,54.43,116.48,0.02,75.5,-0.72,0.35,1.4
297,-13.5,40.62,119.61,185.44,86.08,-45.8,0.18,-0.05,1.11
298,-47.6,11.31,132.19,101.53,-90.73,-250,0.28,-0.48,0.39
299,0.75,2.52,88.59,-180.96,-18.09,-41,-0.29,-0.59,-0.02
