,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
87,-65,-97.16,342.71,89.43,69.64,-250.1,-1.12,0.66,1.52
88,-46,-112.72,308,-82.82,-84.1,-176,-0.67,-0.16,0.83
89,0,1.92,45.5,-6.73,-144.6,7.43,0.41,-0.19,0.6
90,12,-123.31,304.79,101.5,64.89,47.6,-0.04,-0.44,0.3
91,-12,-100.22,344.51,207.53,68.03,-48.7,-0.74,0.07,1.3
92,-49,-98.97,332.71,5.21,-17.12,-191.3,-0.86,0.41,1.02
93,-42,-120.68,309.82,-38.01,-108.44,-16,-0.59,-0.06,0.93
94,10,-133.23,284.18,-51.27,-63.84,41.8,0.54,-0.18,0.72
95,19,-102.05,308.57,153.05,99.17,73.41,-0.31,-0.59,-0.1
96,-43,-85.18,353.49,227.55,43.81,-166,-1.4,0.56,1.15
97,-56,-112.24,348.14,33.24,-129.52,-216,-0.93,0.27,0.84
98,-17,-132.17,319.53,-58.06,-96.56,-65,0.12,-0.08,0.89
99,41,-150.57,298.34,-27.84,-93.72,158,0.1,-0.35,0.45
100,-7,-109.34,337.68,210.93,134.31,-29,-0.66,-0.56,0.47
101,-64,-125.56,364.48,159.36,-89.95,-250,-1.59,0.67,1.48
102,-23,-145.92,328.54,-85.31,-102.3,-91,-0.11,0.01,0.97
103,13,-141.88,309.38,-19.58,-3.15,50.07,0.24,-0.26,0.43
104,-1,-114.42,326.88,124.5,84.64,-5.94,-0.29,-0.41,0.75
105,-31,-83.64,340.64,108.58,99.66,-122,-0.81,-0.17,1.21
106,-59,-96.42,341.86,60.19,-70.79,-229,-0.7,-0.06,0.93
107,-8,-125.14,316.1,-47.22,-128.1,-33,0.31,-0.15,1.11
108,8.1,-116.41,298.83,-11.66,18.4,31.42,0.19,-0.35,0.33
109,-6.2,-86.32,319.52,134.53,98.48,-24.1,-0.37,-0.31,0.77
110,-55,-48.65,331.4,98.33,130.63,-215,-1.29,0.17,1.36
111,-27,-106.34,305.04,-52.25,-240.06,-10,-0.17,-0.03,1.34
112,18,-125.21,289.06,-10.66,-89.69,70.5,0.21,-0.32,0.56
113,2.8,-101.61,293.65,72.12,74.37,10.86,-0.03,-0.56,0.57
114,-38,-48.31,322.48,161.6,190.63,-146,-0.8,0.05,1.07
115,-58,-54.18,333.88,97.64,-37.18,-227,-0.73,0.01,1.01
116,-2.9,-90.43,306.77,-54.77,-155.07,-11,-0.12,-0.04,0.99
117,14,-83.5,290.71,-11.3,10.21,53.89,-0.2,-0.25,0.51
118,-9.5,-47.69,312.94,140.44,127.58,-37,-0.31,-0.43,0.8
119,-47,-33.78,332.11,125.85,41.39,-182,-0.97,0.25,1.02
120,-44,-59.57,324.04,21.66,-114.2,-171,-0.71,-0.11,1.05
121,7.5,-80.62,296.41,-57.47,-92.92,28.8,0.1,-0.14,0.97
122,21.1,-72.23,300.17,69.13,16.4,81.49,-0.26,-0.36,0.35
123,-13,-44.47,324.63,147.3,95.44,-50.8,-0.75,-0.1,1.37
124,-57,-45.1,334.98,91.95,-16.23,-220,-0.71,0.18,0.8
125,-27,-71.13,306.34,-59.85,-114.12,-10,-0.32,-0.15,1.08
126,25.6,-68.09,280.07,-48.28,-0.65,98.73,-0.1,-0.48,0.41
127,11.5,-23.25,316.52,196.63,161.55,44.3,-0.63,-0.52,0.36
128,-53,-25.27,353.51,198.47,-19.9,-207,-0.97,0.17,0.79
129,-48,-38.42,333.81,-21.27,-61.5,-185,-0.64,-0.14,1.11
130,-9.6,-66.72,303.55,-65.62,-118.59,-36,0.09,-0.19,0.8
131,18.6,-60.7,294.45,18.95,13.6,71.89,0.01,-0.39,0.43
132,3.57,-26.83,328.84,188.41,122.18,13.7,-0.54,-0.35,1.02
133,-44,-16.15,343.84,111.55,32.93,-171,-0.81,0.19,1.16
134,-46,-49.07,327.64,-9.19,-139.83,-180,-0.65,-0.09,1.11
135,18.5,-72.75,297.35,-64.83,-101.86,71,0.05,-0.25,0.52
136,8.93,-59.73,305.82,87.18,39.27,34.33,-0.1,-0.45,0.63
137,-13,-24.62,332.38,157.25,126.57,-53,-0.67,-0.17,1.09
138,-65,-39.39,366.64,188.22,-70.35,-250,-0.9,0.32,0.85
139,-16,-66.51,322.54,-118.66,-116.64,-6,-0.2,0.09,1.09
140,22.9,-69.69,303.15,-19.29,-29.6,88.1,-0.36,-0.38,0.23
141,4.92,-41.28,334.54,178.68,96.8,18.99,-0.64,-0.39,0.69
142,-44,-28.13,359.28,152.3,39.17,-171,-0.82,0.05,0.87
143,-41,-42.51,367.41,90.97,-69.41,-161,-0.71,-0.05,0.74
144,-2.4,-81.57,317.28,-144.54,-162.95,-9,0.05,0.37,1.3
145,22.4,-84.97,306.04,15.1,-29.34,86.6,-0.13,-0.42,0.23
146,-5.3,-48.73,340.43,190.14,126.34,-20,-0.57,-0.37,0.81
147,-64,-42.51,357.96,123.82,10.11,-249,-1.02,0.23,1.04
148,-35,-62.49,336.28,-29.38,-92.44,-137,-0.55,-0.01,0.8
149,18,-72.02,309.65,-49.81,-46.89,68.9,0.1,-0.26,0.83
150,18.4,-38.22,329.82,138.94,121.32,71.2,-0.23,-0.54,0.4
151,-54,-35.05,350.19,133.07,0.37,-209.3,-0.99,0.24,1.2
152,-35,-67.35,327.81,-32.89,-136.34,-13,-0.11,-0.11,1.26
153,-5.6,-82.56,292.59,-85.49,-71.71,-21,0,-0.23,0.67
154,14.1,-76.4,289.56,43.88,9.6,54.75,-0.13,-0.51,0.32
155,-14,-50.73,321.55,177.04,86.38,-55.9,-0.58,-0.35,1.12
156,-56,-41.45,329.99,84.9,24.84,-216.4,-0.62,0.12,1.23
157,-29,-52.91,310.61,-22.4,-56.71,-114,-0.54,-0.32,1.07
158,-3.5,-70.75,291.84,-23.47,-79.84,-13,0.04,-0.2,0.88
159,18.7,-69.32,277.88,-4.4,-6.05,72.07,-0.04,-0.37,0.64
160,-7.6,-37.15,285.04,79.26,115.61,-29.5,-0.27,-0.56,0.73
161,-44.7,-9.23,309.67,144.08,98.21,-171,-0.98,-0.04,0.96
162,-52,-20.02,313.48,65.31,-51.61,-201,-0.79,-0.02,0.89
163,-3.3,-52.65,289.22,-47.41,-133.2,-12,0.11,0.07,1.37
164,24.7,-57.78,273.44,-10.19,-27.29,95.7,0.07,-0.23,0.25
165,7,-0.49,324.81,250.13,212.34,29.6,-0.92,-0.07,0.78
166,-52,-12.7,324.63,50.37,-53.68,-203,-0.64,0.17,1.18
167,-26,-43.33,283.95,-111.7,-126.22,-1,-0.16,0.09,1.03
168,7.79,-46,253,-73.68,-15.35,30,0.2,-0.42,0.64
169,12.3,-42.26,258.37,166.37,42.21,-34.6,-0.27,-0.48,0.53
170,-8.9,-28.86,289.07,123.91,-2.59,-201,-0.59,-0.17,1
171,-52,-26.6,308.62,-95.79,-230.61,-17,-0.94,0.18,0.97
172,-45,-82.78,272.54,-51.49,-59.67,53.4,-0.2,0.11,1.42
173,13.9,-95.56,247.89,142.05,92.47,55.08,0.23,-0.17,0.38
174,14.2,-67.93,271.53,171.66,107.74,-187,-0.25,-0.49,0.44
175,-48,-36.73,303.79,4.27,-164.95,-182,-0.66,0.04,1.17
176,-47,-75.26,292.78,-131.5,-100.21,-3,0.02,-0.03,0.79
177,-9,-97.33,248.16,41.47,145.79,67.95,0.1,-0.49,0.34
178,17.6,-57.56,246.4,109.35,169.75,-31,-0.46,-0.72,0.76
179,-8.3,-11.93,262.29,26.25,66.54,-197.9,-0.7,-0.38,1.17
180,-51.26,6.27,257.7,-51.6,-149.97,-10,0.21,-0.37,1.12
181,-27,-31.82,233.79,-21.74,-43.18,80.5,0.38,-0.42,0.36
182,20.8,-42.66,217.48,123.64,97.31,26.35,-0.37,-0.68,0.56
183,6.85,-15.76,237.83,190.98,141.07,-196,-1.01,0.02,0.9
184,-50.9,21.87,275.84,113.63,-56.41,-250,-0.79,0.05,0.91
185,-65.29,8.5,293.38,-74,-98.02,-36,-0.01,-0.09,1.16
186,-9.3,-16.2,263.06,-40.64,-39.34,51.1,0.19,-0.4,0.55
187,13.3,-25.98,241.02,81.01,63.12,56.59,-0.21,-0.65,0.42
188,14.66,-8.65,249.35,162.91,124.53,-93,-1.02,-0.27,0.85
189,-24.2,24.61,279.43,81.04,-54.52,-224,-0.8,-0.13,1.02
190,-58.4,11.53,288.25,-75.76,-81.55,-23,0.08,-0.14,0.97
191,-6.09,-9.46,257.48,-7.32,-44.27,55.21,0.15,-0.46,0.45
192,14.3,-20.6,243.6,176.07,149.6,15,-0.36,-0.58,0.53
193,3.89,18.4,275.94,130.37,64.79,-195,-1.28,-0.13,1.26
194,-50.9,35.65,297.28,-66.19,-100.11,-11,-0.09,-0.14,1.14
195,-30.56,9.51,268.64,-64.38,-62.61,-0.9,0.31,-0.17,0.71
196,-0.26,-7.41,241.33,65.9,51.93,41.34,0.01,-0.71,0.19
197,10.75,5.81,245.13,165.58,165.19,-42,-0.95,-0.36,0.82
198,-11,48.52,275.85,126.69,-13.13,-249,-1.03,0.09,1.09
199,-64.9,45.03,296.58,-74.43,-133.79,-43,-0.11,0.11,1.3
200,-11.2,10.16,266.4,-49.02,-73.44,60.8,0.27,-0.39,0.47
201,15.81,-9.52,242.06,98.76,82.12,18.6,0,-0.65,0.46
202,4.82,11.28,254.75,0.87,-161.25,0,-1.07,-0.16,1.14
203,-41.7,50.8,284.93,67.42,-85.78,-229,-0.61,-0.13,1.12
204,-59.7,28.5,290.13,-89.98,-102.05,16,0.09,-0.08,0.88
205,4.2,1.65,255.86,8.07,7.49,63.95,0.24,-0.53,0.33
206,16.56,2.61,245.51,148.95,139.72,-15,-0.21,-0.59,0.7
207,-3.94,37.77,271.17,99.24,40.85,-156.3,-0.74,-0.06,1.23
208,-40.4,47.66,284.9,11.15,-40.85,-147,-0.51,-0.11,1.01
209,-38.5,36.57,276.07,-117.53,-53.34,-10,0.01,-0.14,1.24
210,-2.63,21.83,235.55,7.21,-8.96,42.07,-0.06,-0.42,0.19
211,10.94,19,225.33,180.85,173.54,-26,-0.8,-0.34,0.75
212,-6.96,63.15,260.59,120.25,32.73,-250,-1.26,-0.16,0.89
213,-65,70.97,279.94,-95.7,-127.4,-72,-0.09,-0.07,0.89
214,-18.7,36.69,244.76,16.41,45.37,42.09,0.2,-0.54,0.3
215,10.94,45.81,236.81,116.74,155.23,18.9,-0.5,-0.65,0.73
216,4.92,83.67,254.91,121.38,19.69,-206,-0.82,-0.14,1.07
217,-53.3,86.7,274.65,-11.22,-27.72,-175,-0.25,-0.31,1.19
218,-45.5,76.78,260.29,-117.37,-96.72,-19,0.26,-0.09,0.72
219,-4.94,48.88,220.42,40.26,-8.22,67.56,0.11,-0.48,0.18
220,17.57,44.4,218.99,248.38,158.08,2.66,-0.72,-0.24,0.96
221,0.69,83.37,271.53,129.14,9.42,-250.1,-0.9,0.28,1.08
222,-65.2,83.95,293.49,-108.1,-93.4,-12,-0.55,-0.05,1
223,-31.8,58.51,254.77,-44.85,-141.02,-16,0.34,-0.38,0.7
224,-4.26,20.05,232.34,95.24,18.27,73.07,0.06,-0.52,0.27
225,18.92,23.56,244.24,189.82,107.4,-84,-0.9,-0.13,1.07
226,-21.9,50.92,281.45,8.91,-53.14,-226.9,-0.73,0.02,1.18
227,-59,36.89,272.46,-134.24,-74.98,-72,-0.03,-0.16,1.16
228,-18.7,16.82,227.87,-39.99,-30.92,28.6,0.39,-0.34,0.2
229,7.45,6.65,207.26,183.1,80.39,32.37,-0.31,-0.55,0.5
230,8.38,27.27,242.78,187.44,142.43,-232,-1.18,-0.01,1.34
231,-60.1,63.25,279.65,-59.03,-113.69,-21,-0.92,-0.3,0.83
232,-56.8,34.19,253.19,-66.56,-76.53,20.2,0.28,-0.11,0.49
233,5.27,12.48,225.95,171.27,89.3,23.38,-0.14,-0.72,0.25
234,6.06,34.61,256.76,149.26,174.85,-123,-1.1,-0.18,1.31
235,-31.9,78.3,283.37,1.85,-153.41,-222,-0.78,-0.41,1.04
236,-57.7,38.27,271.79,-116.9,-77.18,-17,0.14,-0.21,0.67
237,-4.51,17.02,231.04,69.33,15.03,49.65,0.11,-0.55,0.21
238,12.86,19.67,236.35,195.07,182.46,-27,-0.58,-0.35,0.99
239,-7.04,65.4,274.72,125.24,-12.45,-201,-0.97,0.07,1.27
240,-52.4,61.18,295.09,-81.41,-127.66,-12,-0.59,-0.08,1.04
241,-33.2,28.18,262.88,-37.47,-55.41,28.2,0.28,-0.34,0.45
242,7.34,12.17,241.69,127.62,72.41,38.27,-0.21,-0.47,0.45
243,9.91,30.39,262.01,178.84,125.58,-67,-0.9,-0.08,1.06
244,-17.5,62.02,295.87,73.32,-90.72,-171,-0.88,-0.21,1.05
245,-44.5,38.47,301.99,-135.77,-95.41,-11,-0.16,0.2,0.86
246,-29.4,13.43,256.41,0.2,-28.3,89.69,0.22,-0.35,0.31
247,23.23,4.84,244.5,201.47,160.85,28.7,-0.63,-0.67,0.53
248,7.46,46.09,283.24,169.27,-28.71,-210,-1.37,0.1,1.01
249,-54.7,39.22,314.3,-38.9,-100.34,-13,-0.65,-0.16,0.86
250,-34.5,14.17,291.72,-60.44,-78.18,0.75,0.14,-0.27,0.64
251,0.19,-6.35,264.06,115.49,25.66,67.93,-0.12,-0.5,0.51
252,17.59,0.67,280.46,172.33,159.64,-76,-0.87,-0.14,1.16
253,-19.8,41.8,311.86,96.92,-86.92,-209,-0.91,0.15,1.02
254,-54.4,20.09,323.83,-128.2,-142.06,-1,-0.16,-0.05,0.88
255,-28,-15.62,278.87,202.67,97.14,33.92,0.16,-0.22,0.28
256,13.4,-17.61,254.79,192.09,78.43,-157,-0.34,-0.46,0.57
257,8.82,8.34,293.8,-44.76,-129.34,-16,-0.92,0.13,1.36
258,-40.8,28.94,330.18,-59.32,-105.9,-24,-1.11,-0.04,1.13
259,-42.9,-2.61,305.78,52.85,49.77,71.31,0.2,-0.36,0.73
260,-6.4,-29.49,277.72,212.21,129.11,-60,-0.15,-0.44,0.23
261,18.5,-15.2,277.49,88.83,-124.79,-190,-0.84,-0.1,1.11
262,-15.6,18.99,318.99,-121.47,-110.34,-8,-0.61,0.14,1.01
263,-49,-11.57,328.6,-13.24,-39.34,95.7,-0.19,0.13,1.09
264,-22,-38.27,285.41,205.45,95.24,17.49,-0.15,-0.35,0.23
265,24.9,-45.76,268.64,218.02,52.82,-198,-0.66,-0.4,0.66
266,4.53,-18.63,308.04,-22.14,-129.15,-17,-1.2,0.41,1.01
267,-51.5,-2.78,350.72,-110.29,-56.89,24,-1.03,-0.18,0.95
268,-46,-32.91,330.88,127.24,13.22,62.81,0.01,-0.17,0.43
269,6.49,-45.9,289.16,186.7,112.06,-59,-0.3,-0.54,0.5
270,16.2,-39.89,307.51,77.21,-45.63,-208,-1.19,0,1.31
271,-15.4,-8.64,341.82,-67.76,-101.97,-64,-0.73,-0.11,0.73
272,-53,-17.85,347.11,14.18,-0.35,107.85,-0.14,-0.29,0.94
273,-16,-42.27,315.63,199.4,121.65,-2.1,-0.15,-0.51,0.33
274,28,-40.11,304.35,119.38,-2.16,-177,-0.74,-0.21,0.86
275,-0.56,-6.67,341.34,20.53,-86.63,-153,-0.83,0.21,1
276,-45.9,-5.37,357.74,-77.64,-137.27,2.3,-0.73,-0.27,1.05
277,-39,-25.42,348.07,46.31,-0.16,66.36,0.05,0,0.74
278,0.6,-58.83,314.77,182.15,124.41,-43,-0.19,-0.5,0.33
279,17.1,-55.83,311.58,102.8,-29.4,-214,-0.89,-0.18,1.11
280,-11,-21.13,344.11,-31.49,-94.04,-61,-0.82,0.19,0.99
281,-55,-26.08,356.44,-76.32,-35.05,84.8,-0.26,-0.13,1.19
282,-16,-47.92,334.1,140.07,90.33,77.73,-0.12,-0.17,0.39
283,22,-54.14,300.8,224.83,62.39,-151,-0.39,-0.53,0.47
284,20.1,-28.35,321.95,49.08,-97.4,-176,-1.22,0.31,1.05
285,-39.3,-9.72,365.64,-92.26,-152.69,-62,-0.85,-0.13,0.71
286,-45,-31.66,362.98,27.13,-47.03,133.9,-0.06,-0.06,0.87
287,-16,-68.2,325.37,227.27,129.33,13.7,-0.2,-0.47,0.29
288,34.8,-76.4,317,149.39,-69.3,-185,-1.13,-0.25,0.74
289,3.56,-38.97,360.4,-43.46,-159.48,-10,-1.04,0.1,0.88
290,-28,-89.45,357,-21.32,8.98,52.16,-0.42,-0.11,0.94
291,13.5,-83.68,336.07,70.79,102.65,18.71,0.01,-0.28,0.41
292,4.86,-53.88,338.92,134.43,109.4,-92,-0.33,-0.52,0.69
293,-24,-22.66,358.7,129.53,10.5,-160,-0.86,-0.12,0.89
294,-41,-17.04,376.97,38.53,-38.02,-79.5,-1,0.16,0.76
295,-20,-24.11,370.95,-52.56,-64.25,31,-0.8,-0.27,0.83
296,8.06,-38.78,342.12,73.37,110.48,37.02,-0.15,-0.33,0.8
297,9.59,-8.11,345.47,154.77,96.67,-116,-0.56,-0.43,0.48
298,-30.2,18.38,369.95,110.29,-10.78,-157,-1.09,-0.11,0.81
299,-40.9,17.05,382.35,-20.06,-103.38,-55,-0.76,-0.14,0.57
