,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
72,-34,-75.72,297.96,32.3,-18.69,91.27,0.31,0.33,0.99
73,26,-113.93,259.94,231.11,146.51,-39,0.07,-0.26,0.26
74,-4.9,-71.17,302.98,85.21,17.89,-195.6,-0.41,-0.25,1.13
75,-58,-66.1,312.46,32.66,-90.4,-132,-0.74,0.28,1.23
76,-41,-100.69,278.85,0.33,-2.44,0,-0.65,-0.13,1.09
77,9,-119.17,250.08,-78.98,-199.71,-9,0.42,0.05,1.18
78,15,-100.75,262.96,24.5,17.08,94.58,0.02,-0.29,0.16
79,-9,-76.7,308.47,218.69,148.47,-18,-0.47,-0.35,0.66
80,-50,-94.37,297.39,83.12,3.55,-225.33,-0.91,0.6,1.24
81,-31,-124.61,270.21,-85.79,-151.46,-16,-0.35,0.19,1.36
82,19,-128.93,254.77,-69.48,-84.65,35,0.34,-0.08,0.45
83,9.9,-100.16,271.1,100.39,52.73,60.21,-0.11,-0.42,0.28
84,-35,-82.38,308.88,222.36,73.08,-34.6,-1.67,0.54,1.6
85,-59,-129.47,274.67,2.17,-89.69,-196.7,-0.75,0.37,0.86
86,17,-139.05,248.56,-60.6,-137.82,-12,-0.19,-0.08,1.12
87,13,-113.2,259.64,-17.44,-30.35,76.3,0.43,-0.08,0.45
88,-15,-64.43,307.1,111.44,87.38,38.37,-0.51,-0.35,0.32
89,-65,-93.75,307,191.14,48.48,-134,-1.41,0.68,1.49
90,-12,-116.38,267.25,-91.5,-204.12,-23,-0.2,0.46,1.12
91,16,-128.22,254.19,-55.11,-50.43,62.5,0.37,-0.1,0.64
92,-1,-118.4,288.44,91.11,79.56,50.74,-0.1,-0.39,0.4
93,-57,-108.83,313.07,232.27,172.3,-59,-1.07,0.08,1.52
94,-44,-140.76,287.99,47.59,-136.19,-250,-1.2,0.2,0.9
95,0.8,-164.63,259.5,-110.12,-103.08,-4,0.25,0.06,1.02
96,13,-158.44,269.99,-4.16,-64.51,63.57,0.13,-0.36,0.53
97,-28,-135.99,298.39,182.6,10.74,-4,-0.47,-0.3,0.26
98,-56,-131.17,287.54,142.68,15.18,-222,-0.9,0.6,1.71
99,-38,-157.29,260.67,-52.04,-152.67,-17,-1.04,0.28,0.98
100,23,-175.38,243.51,-66.63,-114.44,3.1,0.3,-0.11,0.68
101,15,-159.27,254.42,91.27,-3.78,52.31,-0.15,-0.47,0.4
102,-17,-135.96,307,156.72,62.44,-111,-0.37,0.15,1.42
103,-60,-160.29,284.59,3.04,-9.1,-217.18,-1.07,0.23,1.2
104,-7,-179.15,257.76,-62.73,-125.79,-14,0.05,0.12,1.17
105,23,-172.73,248.06,-25.37,-91.97,92.1,0.51,-0.15,0.69
106,0.5,-134.85,276.59,91.16,34.06,58.05,-0.15,-0.47,0.33
107,-56,-133.73,299.74,249.66,62.19,-65.4,-0.99,0.33,1.35
108,-45,-146.76,281.25,-43.1,-126.31,-23,-1.05,0.41,1.01
109,3.8,-170.44,241.17,-62.73,-99.73,-28,0.14,0.08,0.85
110,12,-166.55,239.49,11.69,-6.44,88.7,-0.15,-0.36,0.17
111,-1,-128.04,272.01,156.47,118.06,2.08,-0.74,-0.23,0.83
112,-65,-112.92,288.45,134.1,-21.48,-218,-0.66,0.46,1.21
113,-54,-168.09,237.38,-27.19,-78.97,-174,-0.81,0.17,1.32
114,12,-151.05,251.44,-117.87,-115.65,14,0.27,0.24,0.85
115,-39,-107.56,293.91,39.66,-7.3,48.34,0.27,-0.44,0.28
116,-60,-152.82,266.26,172.6,122.95,-5.8,-0.68,-0.44,1
117,11,-167.93,240.2,108.04,34.09,-250,-0.87,0.22,1.12
118,6.5,-164.9,253.52,-158.61,-239.97,-2,-0.25,0.12,1.31
119,-17,-135.51,272.4,-37.06,-68.67,28.7,0.38,-0.26,0.17
120,-30,-183.61,261.64,163.76,77.93,43.2,-0.36,-0.29,0.43
121,23,-177.13,233.5,209.79,143.64,-153,-1.23,0.14,1.46
122,0.9,-150.23,265.8,-65.31,-204.43,-23,-0.91,0.27,1.19
123,-56,-128.62,288.2,-59.35,-80.56,43.3,0.43,-0.24,0.71
124,-33,-158.81,260.34,95.6,-14.18,23.24,-0.04,-0.71,0.23
125,17,-187.85,245.51,119.97,90.59,-66.4,-0.15,-0.44,1.2
126,14,-173.27,240.44,68.31,-62.61,-250,-0.9,0.67,1.31
127,-28,-132.52,282.63,-28.01,-179.69,-11,0.03,0.15,0.98
128,-57,-130.8,282.56,-68.34,1.99,91.35,0.32,-0.15,0.45
129,-26,-149.27,258.42,174.44,77.24,3.51,-0.16,-0.42,0.41
130,6.4,-170.25,240.72,130.07,58.4,-216,-0.82,0.46,1.64
131,-35,-94.32,289.42,-66.69,-144.39,-12,-0.39,0.18,1.23
132,-65,-119.62,277.17,-16.79,-138.53,65,0.28,-0.08,0.74
133,16,-132.84,236.57,28.78,29.93,55.44,0.11,-0.52,0.27
134,-5,-112.57,251.95,208.73,130.9,-111,-0.71,-0.06,1.15
135,-15,-72.85,286.79,42.47,-18.53,-221,-0.72,0.45,1.39
136,-65,-79.71,306.34,-50.81,-98.24,-101,-0.35,-0.07,0.95
137,-30,-109.44,272.31,-28.24,-103.72,24,0.39,-0.12,0.77
138,17.3,-80.54,254.76,12.98,9.38,97.28,-0.11,-0.46,0.47
139,-9.9,-52.69,284.95,245.42,215.15,-126,-1.38,-0.03,1.21
140,-58,-66.08,292.13,-2.44,-122.68,-250,-1.09,-0.05,1.36
141,-13,-94.6,259.03,-118.14,-64.82,62,0.4,-0.03,0.37
142,7.54,-96.34,229.77,105.22,51.63,-20.6,-0.52,-0.38,0.14
143,8.86,-89.34,242,180.61,138.15,-59,-0.53,-0.12,1.59
144,-17,-53,287.42,122.28,-45.57,-250,-0.73,0.25,0.84
145,-65,-76.63,278.93,-86.97,-133.95,-11,-0.24,-0.09,1.36
146,-4,-110.78,245.65,-132.31,47.3,68.5,0,-0.22,0.34
147,22,-107.41,238.21,144.05,29.68,61.86,-0.3,-0.57,0.33
148,-13,-85.94,284.4,162.5,94.21,-38.5,-0.79,-0.02,1.37
149,-63,-73.59,282.91,74.22,-68.93,-226,-0.87,0.03,0.94
150,-39,-119.63,238.64,-84.67,-124.99,-50,0.03,-0.14,0.88
151,20,-125.08,218.96,-69.48,-20.46,28.9,0.15,-0.52,0.63
152,0.68,-90.34,270.32,96.02,11.4,34.09,-0.07,-0.47,0.22
153,-61,-87.98,290.99,203.76,115.75,-63,-1.31,0.28,1.46
154,-50,-123.85,282.42,10.66,-108.6,-250,-0.87,0.24,1.28
155,4.2,-160.76,249.6,-88.33,-147.39,-15,0.21,-0.06,0.84
156,20,-155.66,241.49,17.16,-2.4,88.18,0.09,-0.32,0.28
157,-8,-121.99,282.97,229.02,65.48,-53.6,-0.31,-0.52,0.63
158,-60,-113.25,289.44,34.76,29.76,-225.1,-0.54,0.32,1.24
159,-33,-151.43,260.11,-133.75,-195.73,-1,0.08,0.27,1.42
160,-2,-143.57,257.76,-27.22,-41.24,80.4,0,-0.07,0.01
161,-3.4,-87.84,292.87,244.92,113.74,2.63,-0.47,-0.26,0.57
162,-53,-92.17,296.35,123.41,-8.56,-237,-0.75,0.59,1.76
163,-31,-113.25,265.53,11.12,-161.32,-196,-0.33,0.14,1.01
164,0.9,-131.67,244.68,-85.63,-167.79,16,-0.01,-0.05,0.81
165,16,-123.62,249.95,14.13,-2.85,77.74,0.13,-0.34,0.35
166,-14,-73.11,287.06,208.01,104.05,-33,-0.74,-0.29,0.86
167,-64,-75.37,301.27,69.06,9.73,-233.6,-0.98,0.4,1.29
168,-40,-93.23,263.87,-71.57,-176.38,-12,-0.64,0.06,1
169,12,-100.94,234.9,0.32,15.6,0,0.33,-0.25,0.52
170,15.9,-63,267.51,-12.91,13.08,60.21,-0.08,-0.55,0.6
171,-65,-30.07,304.26,88.04,-23.08,-10.4,-0.76,-0.18,0.89
172,-40,-59.66,278.88,183.35,193.88,-13,-0.82,0.31,0.96
173,14.1,-75.95,263.89,58.67,-37.68,-205,-0.48,-0.02,1.04
174,23.4,-63.98,264.67,-75.85,-103.19,-12,0.47,-0.33,0.63
175,-18,-24.97,316.78,-37.3,-86.53,3.79,0.19,-0.48,0.35
176,-64,-59.15,319.5,68.63,14.06,62.92,-0.63,-0.31,0.75
177,-13,-72.85,283.94,191.55,176.53,-56,-1.06,0.52,1.12
178,17.4,-67.77,258.29,100.33,-27.4,-250,-0.71,0.31,1.67
179,8.45,-36.5,298.41,-103.11,-87.27,-15,0.77,0,0.32
180,-65,-46.15,343.49,-73.78,-35.07,47.4,-0.34,-0.56,0.06
181,-38,-75.95,320.19,178.39,131.37,61.5,-1.51,0.46,1.27
182,16,-101.61,289.39,187.97,114.16,-250,-0.35,0.11,1.1
183,19.6,-87.11,291.99,-53.55,-125.72,-15,0.17,-0.14,0.88
184,-5.7,-27.52,324.41,-14.02,-73.1,54.4,-0.02,-0.35,0.59
185,-62,-46.76,348.83,50.54,35.67,90.71,-1.04,0.18,1.17
186,-12,-83.78,317.9,250.13,139.41,-70,-0.96,0.43,1.23
187,16.4,-92.9,305.04,59.41,-147.33,-250,-0.14,0.2,0.74
188,-5.2,-74.05,318.89,-93.62,-66.04,-52,0.17,-0.23,0.55
189,-43,-29.4,330.13,-53.75,11.26,67.21,-0.48,-0.41,0.48
190,-57,-36.43,320.27,207.92,108.88,32.6,-1.48,0.72,1.16
191,-25,-67.31,289.78,225.07,-52.06,-250,-0.51,0.21,1.16
192,23.8,-58.8,285.85,-39.91,-131.08,-14,0.53,-0.03,0.67
193,-2.52,-9.53,329.04,-71.73,-108.91,62,-0.06,-0.3,0.39
194,-63,-27.21,351.51,62.89,40.74,75.53,-1.38,-0.23,1.33
195,-32,-62.01,316.93,177.75,217.45,-22,-0.93,0.37,0.77
196,5.42,-79.27,304.17,147.13,-89.08,-240,-0.13,-0.05,0.96
197,12.7,-77.71,314.75,-67.59,-157.08,-46,0.29,-0.19,0.71
198,-17,-52.04,337.14,1.7,-46.73,63.48,-0.12,-0.48,0.44
199,-45,-46.36,328.62,111.89,59,-20.1,-0.77,0.01,1.62
200,-35,-55.29,304.34,96.47,163.61,-168,-0.57,0,1.07
201,-9.9,-82.34,279.33,13.45,-37.36,-221,0.29,-0.1,0.95
202,-0.8,-79.49,261.81,-69.91,-126.84,-99,0.18,-0.23,0.2
203,12.1,-82.36,255.83,37.3,28.37,92,-0.88,-0.19,0.73
204,2.76,-32.81,292.28,220.4,180.05,-9.7,-1.17,0.77,0.96
205,-38,-77.85,292.89,138.92,-79.63,-245,-0.59,0.12,0.74
206,-0.3,-95.39,266.47,-83.07,-149.33,-12,0.4,-0.26,0.7
207,21.6,-73.23,280.83,2.53,-74.63,20.83,-0.03,-0.4,0.6
208,-30,-45.25,332.76,90,-6.34,45.63,-0.6,0.05,1.18
209,-55,-81.11,325.94,140.33,86.39,-67.3,-0.67,0.33,1.17
210,6.5,-133.1,292.8,17.68,9.78,-175.58,-0.36,-0.02,0.96
211,23,-106.64,314.78,-44.4,-46.54,-137,0.17,-0.25,1.05
212,3.5,-127,289.88,-49.37,-115.76,-38,0.2,-0.47,0.49
213,9.1,-122.33,298.17,-18.76,0.82,-3.16,0.66,-0.35,0.92
214,-23,-75.62,330.61,20.87,-18.86,47.05,-1.13,-0.16,0.3
215,-62,-78.16,331.3,188.25,173.6,10.6,-1.06,0.74,1.43
216,-12,-115.95,303.95,127.5,-94.28,-217,-0.46,0.08,0.94
217,18,-112.01,289.29,-29.57,-101.99,-13,0.39,-0.13,0.55
218,-14,-86.2,303.12,-56.93,-76.88,-1.4,-0.3,-0.67,0.17
219,-38,-58.06,308.98,110.72,70.01,83.76,-1.28,0.51,0.92
220,-53,-68.12,297.97,250.13,92.24,-116,-0.95,0.54,1.12
221,0.7,-102.78,281.02,22.89,-157.52,-215,0.24,-0.01,0.78
222,22.3,-99.49,277.1,-80.47,-218.53,25,-0.67,-0.32,0.02
223,-36,-56.57,322.71,139.12,74.39,88.54,-0.95,0.04,1.78
224,-60,-67.13,328.24,93.33,19.55,-250.1,0.24,0.11,0.7
225,-17,-105.63,292.34,-84.76,-124.91,12,-0.03,-0.45,0.29
226,20,-102.62,266.76,89.18,-2.23,35.27,-0.78,0.24,1.13
227,10.5,-66.4,301.92,179.12,162.96,-92,0.09,-0.06,0.91
228,-54,-74.41,341.41,54.38,-27.81,-242,-0.1,-0.34,0.39
229,-44,-107.12,324.79,-55.89,-163.06,-49,-0.13,-0.56,0.89
230,12,-122.41,290.82,-3.58,-4.45,70.56,-0.7,0.03,1.16
231,22,-112.42,292.45,107.29,84.63,-56.5,-0.55,0.13,1.2
232,-32,-96.09,323.2,71.85,93.95,-148.1,0.29,-0.08,0.98
233,-61,-110.74,324.79,4.47,-53.5,-204.9,-0.21,-0.33,0.34
234,-30,-131.7,296.36,-19.48,-147.74,3,-0.95,0.3,1.39
235,19,-140.49,273.4,33.03,-6.56,79.85,-0.63,0.38,1.04
236,6.5,-106.93,292.18,225.57,150.61,-141,-0.25,0.06,0.87
237,-40,-82.35,320.42,71.09,-56.12,-233,-0.03,-0.24,0.41
238,-52,-95.11,325.33,-92.19,-168.27,-67,-0.73,-0.42,0.54
239,-20,-118.85,295.01,-50.74,-5.45,78.86,-0.93,0.58,1.22
240,12,-148.31,283.33,187.55,121.18,40.6,-1.12,0.35,1.02
241,3.6,-103.86,300.82,204.07,-48.42,-211,0.4,0.08,0.73
242,-39,-88.71,326.24,-13.88,-149.82,-16,-0.24,-0.39,0.54
243,-56,-97.55,326.93,-84.95,-73.89,49.3,-0.7,0.07,1.08
244,-12,-123.85,297.6,58.68,17.29,86.13,-0.81,0.62,1.14
245,24,-125.2,283.21,169.53,42.15,-125,-0.25,0.13,1.15
246,-1.4,-90.76,322.61,54.56,-79.55,-238,0.12,-0.2,0.45
247,-53,-96.8,345.23,-62.87,-103.65,-11,-0.34,-0.42,0.51
248,-39,-121.3,326.57,-40.89,-54.05,73.4,-0.81,0.16,1.22
249,8.9,-130.08,295.81,124.52,107.55,25.1,-0.7,0.29,0.86
250,14,-112.05,303.03,159.56,76.31,-157,-0.25,0.02,1.07
251,-32,-90.57,339.55,68.63,-70.31,-201,0,-0.25,0.49
252,-65,-103.33,353.44,-69.52,-112.5,-77,-0.24,-0.61,0.26
253,-21,-145.3,320.66,4.89,-137.64,48.89,-0.85,0.32,1.33
254,21,-136.45,295.55,148.21,38.98,-153,-0.76,0.11,0.72
255,2.3,-108.72,323.24,54.3,-57.24,-218,0.1,-0.06,1.11
256,-42,-85.29,357.8,-64.66,-120.15,-48,-0.19,-0.37,0.16
257,-42,-109.9,359.45,-0.87,-29.28,95.53,-0.86,-0.17,0.81
258,-6,-148.59,317.05,205.34,110.95,-5.7,-1.16,0.33,1.03
259,21,-150.21,304.62,140.42,-46.27,-204,-0.53,0.25,1.02
260,1,-117.48,351.59,-21.41,-117.96,-15,0.13,-0.15,0.73
261,-63,-120.1,377.54,-69.05,-52.98,34.2,-0.66,0.04,1
262,0,-28.97,0.99,85.66,48.06,54.84,-0.93,0.53,0.88
263,29,-150.02,329.23,194.61,62.69,-123,-0.04,0.09,1.13
264,-10,-115.91,356.12,106.44,-72.36,-250,0.14,-0.24,0.38
265,-50,-113.11,360.5,-75.43,-185.02,-83,-0.36,-0.37,0.62
266,-44,-133.39,343.26,-44.4,15.03,82.87,-1.21,0.84,1.27
267,-1,-154.18,318.88,163.31,85.25,9.13,-0.82,-0.02,1.02
268,17,-140.48,324.06,186.18,70.27,-162,-0.1,-0.07,1.03
269,-33,-118.17,359.52,64.27,-118.94,-163,-0.08,-0.18,0.19
270,-65,-123.57,368.45,-111.67,-173.5,-2,-0.72,-0.07,0.89
271,-15,-177.32,328.02,7.65,-32.8,81.01,-1.08,0.79,0.94
272,-3,-154.71,309.55,237.61,100.79,3.98,-0.65,0.38,1.03
273,7.9,-114.39,331.33,156.32,-36.14,-245,-0.31,-0.19,0.39
274,-54,-130.91,338.85,-91.49,-151.9,-11,-0.59,-0.17,0.84
275,-61,-152.85,305.19,12.57,-20.5,104.4,-0.75,0.33,1.22
276,8.7,-167.64,275.44,162.61,107.47,-39,-0.85,0.15,1.04
277,10,-171.49,291.55,72.52,-12.25,-193,0.32,-0.08,0.79
278,-33,-136.69,335.05,-12.35,-105.66,-17,-0.27,-0.35,0.65
279,-25,-165.64,283.06,-41.78,-101.2,-4,-0.67,0.2,1.16
280,22,-173.81,274.6,70.7,25.08,63.01,-0.98,0.71,0.88
281,9.8,-139.69,306.56,192.63,62.17,-129,-0.44,-0.04,1.48
282,-26,-125.85,314.86,88.86,-47.17,-250,-0.29,0.19,0.02
283,-33,-124.19,306.4,-103.11,-238.72,-5,-0.51,-0.49,0.52
284,-33,-139.36,289.6,-26.73,53.08,-15,-0.8,0.34,1.51
285,3.6,-138.8,261.12,142.32,131.06,30.5,-0.43,0.1,1.33
286,13,-124.81,253.39,81.75,-89.26,-209,0.52,0.06,0.62
287,-17,-82.49,304.88,-80.88,-111.31,-23,-0.19,-0.46,0.16
288,-65,-122.28,314.17,-70.94,-77.33,33.7,-0.56,0.19,1.4
289,2,-155.72,266.34,118.99,-45.85,39,-0.79,0.77,1.28
290,15,-145.73,246.62,219.85,108.5,-130,-0.31,0.36,1.18
291,0.2,-104.96,293.66,9.77,-18.26,-208.2,0.03,0.08,0.35
292,-65,-124.21,301.39,-111.11,-137.92,-8,-0.44,-0.17,0.61
293,-7,-144.37,273.22,9.29,-58.27,87.73,-0.42,0.54,1.25
294,20,-137.8,269.3,174.15,103.28,37.7,-0.69,0.45,0.87
295,1.7,-104.99,291.35,79.08,30.43,-102,-0.87,-0.14,1.12
296,-48,-83.6,309.29,13.05,-19.21,-127,-0.42,0.11,1.05
297,0,-57.35,0.68,-17.32,-86.71,-130,-0.14,-0.22,0.19
298,-1,-126.53,268.7,-68.88,-23.66,14,-0.97,-0.29,0.63
299,20,-111.7,269.43,16.55,27.37,46.32,-1.18,0.14,0.78
