,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
28,-9.4,-43.73,194.96,250.13,163.62,-36,-1.55,-0.01,1.33
29,-55,-79.21,208.27,82.88,-154.89,-212,-0.85,0.27,1.15
30,-31,-88.55,173.05,-110.95,-52.53,-12,-0.36,0.47,1.25
31,7.98,-97.49,132.77,-129.79,-45.11,30,0.25,-0.2,-0.37
32,35.4,-33.67,189.74,250.13,228.99,136,-1.61,-0.12,0.6
33,-47,-75.89,207.17,98.75,-181.79,-181,-1.13,0.26,1.1
34,-16,-105.51,175.01,-97.21,-133.45,-65,-0.14,0.08,0.6
35,4.8,-102.56,158.3,-32.01,-0.22,18.76,0.36,-0.48,0.37
36,-5,-42.66,192.81,168.81,214.74,-19,-0.6,-0.39,0.16
37,-35,-44.92,244.13,233.66,-23.95,-136,-1.51,0.6,1.1
38,-48,-88.13,239.43,-167.71,-20.83,-6,-0.75,-0.24,1.16
39,-1.6,-90.54,189.4,-56.66,-22.39,144,4,-189.01,0
40,37.8,-93.54,165.04,124.94,-135.05,-17,0.31,0.57,0.75
41,11,-64.77,220.43,-157.21,-79.05,-87,0.26,-0.55,-0.01
42,-45,-94.2,243.19,-100.08,-21.07,0,-0.92,-0.27,1.05
43,-22,-109.43,195.07,107.89,60.29,72.39,-0.89,0.31,1.06
44,0,-110.76,161.6,227.46,84.72,-40,-0.4,0.46,1.12
45,18.8,-90.82,178.93,43.66,-159.2,-161,0.08,-0.12,0.38
46,-10,-64.57,229,-122.82,-93.12,-54,-0.11,-0.53,-0.01
47,-41,-100.22,231.19,-115.47,2.08,49.6,-1,0.33,1.29
48,-14,-118.82,191.65,109.18,48.85,67.35,-0.69,0.26,0.99
49,12,-115.72,153.85,-98.05,-160.89,-15,-0.33,0.19,1.14
50,17.5,-97.85,172.48,-113.55,-8.5,53.6,0.47,-0.31,0.12
51,-53,-88.57,209.88,-20.34,8.34,54.73,-0.31,-0.62,0.13
52,-41,-124.58,176.9,250.13,172.24,-11,-0.56,-0.01,1.73
53,13,-123.91,141.52,73.75,-19.72,-235,-0.41,-0.08,1.53
54,14,-117.59,127.9,-88.45,-110.55,-17,0.83,0.01,0.58
55,-3,-68.24,183.68,-111.65,-100.02,-1,0.17,-0.52,-0.03
56,-60,-69.68,195.46,23.89,3.91,71.62,-0.56,-0.52,0.35
57,-46,-93.59,165.57,250.13,245.61,-39,-0.46,0.5,1.32
58,-3,-116.46,131.35,40.79,-162.86,-188,-0.53,0,1.28
59,18,-108.99,130.55,-149.08,-105.85,-1,0.45,0.08,0.51
60,-10,-42.23,187.78,-122.9,-32.73,37,-0.23,-0.2,0.11
61,-48,-79.8,190.95,250.13,250.13,50.9,-1.05,0.21,1.58
62,-31,-101.94,146.96,112.98,-153.95,-15,-0.89,0.34,1.23
63,13.2,-38.76,168.01,-143.65,-129,-9,-0.55,0.47,0.84
64,-40,-73.63,189.81,-73.16,-1.86,72.15,0.26,0.04,-0.32
65,-25,-102.43,147.77,250.13,85.95,42.42,-1.32,-0.47,0.91
66,18,-101.39,122.6,215.34,-27.11,-93,-1.32,0.33,1.21
67,11,-74.63,178.39,19.33,-108.71,-152,-0.24,0.69,0.95
68,-24,-76.72,225.72,-185.54,-158.73,-1,0.37,-0.17,0.02
69,-39,-98.89,221.32,-50.1,44.67,80.41,-0.52,-0.69,0.52
70,-28,-134.32,167.79,250.13,250.13,93.4,-1.21,0.71,1.16
71,20,-119.22,146.48,210.39,-250.14,-10,-1.35,-0.16,1.23
72,24.4,-49.37,203.83,-188.05,-128.36,-1,-0.08,0.53,0.61
73,-27,-109.84,249.93,-111.36,-123.37,33,0.16,-0.22,0.05
74,-43,-136.05,194,156.34,78.82,127.9,-0.97,0.26,0.49
75,8.7,-164.65,158.53,250.13,-98.95,-53,0.16,1.07,0.93
76,33,-135.99,190.01,49.61,-198.76,-156,-1.18,0.86,1.39
77,-14,-154.53,245.53,-163.92,-140.34,-8,-0.41,-0.21,-0.08
78,-40,-196.07,248.81,-80.35,-198.85,64,-0.63,0.6,1.86
79,-23,-223.05,198.86,250.13,171.56,164,-0.94,0.4,0.77
80,16,-266.11,170.72,250.13,-105.74,-34,-0.15,0.66,1.55
81,42,-209.74,225.69,-33.36,-205.16,-12,0.32,-0.02,-0.19
82,-8,-226.49,280.59,-133.71,26.37,-91,-0.79,-0.22,0.11
83,-32,-267.08,261.69,-81.95,-62.47,23.7,-0.84,0.97,0.97
84,-23,-249.16,218.78,88.52,49.52,117.56,-0.85,0.36,0.8
85,6.1,-256.28,188.44,250.13,-85.82,-23,-0.28,0.33,0.85
86,30,-232.31,201.09,59.2,-197.05,-184,0.38,-0.3,0.4
87,-6,-242.81,256.66,-209.66,-140.47,-6,-0.38,-0.5,-0.25
88,-47,-280.54,262.69,-19.24,4.6,45.14,-1.3,0.98,1.16
89,-15,-303.33,201.17,220.14,83.66,113.3,-0.86,0.87,0.62
90,11,-291.98,186.67,221.51,-81.93,-166,-0.61,0.75,0.99
91,29,-257.25,234.09,-56.45,-169.91,-98,0.31,-0.28,-0.03
92,-43,-265.96,281.04,-176.24,-35.84,-60,-0.8,-0.03,0.57
93,-25,-297.29,256.55,-97.26,-12.93,-1.5,-0.85,0.62,0.98
94,-15,-293.74,203.4,250.13,131.9,184,-0.31,0.45,1.05
95,0,-286.9,170.09,231.56,-129.01,-51,-0.26,0.42,0.95
96,48,-241.1,223.58,-73.92,-215.28,-16,0.26,-0.15,0.25
97,-13,-261.79,273.6,-148.82,-85.76,-46,-0.27,-0.38,-0.07
98,-42,-303.53,244.99,-14.43,-83.4,64.2,-1.34,0.9,0.89
99,-11,-313.22,198.88,250.13,147.96,93.2,-1.04,0.56,1.19
100,16,-322.18,184.74,196.25,-170.4,-12,0.17,0.31,0.81
101,24,-269.99,239.86,-129.95,-182.18,-7,0.18,-0.55,0.19
102,-31,-300.3,280.91,-217.44,-3.2,-11,-1.07,0.17,0.52
103,-20,-333.08,238.54,250.13,88.08,73.61,-0.95,1.08,0.77
104,-3,-319.92,176.52,116.62,-8.94,-89,-0.49,0.9,1.32
105,19,-283.44,230.1,91.81,-140.18,-171,-0.13,0.35,0.27
106,-23,-273.36,250.28,-120.42,-112.44,-5,-0.51,-0.53,-0.17
107,-44,-295.19,263.42,-206.09,-0.2,43,-0.56,0.16,1.22
108,-15,-311.5,224,250.13,108.23,179,-1.19,0.21,0.9
109,11,-302.13,163.33,174.1,-140.8,-12,0.05,0.97,1.72
110,46,-260.05,219.47,-36.5,-250.14,-14,0.49,-0.06,-0.11
111,-33,-283.44,255.67,-186.35,-42.91,37,-1.49,0.17,0.38
112,-36,-333.2,237.24,93.06,-73.91,161.7,-0.86,0.96,0.86
113,9.8,-330.76,182.39,250.13,-2.44,-33.4,-0.9,0.62,1.21
114,41,-336,196.98,45.83,-233.2,-185,0.08,0.51,0.93
115,-8,-321.16,252.31,-213.23,-46.5,-98,0.02,-0.3,-0.49
116,-48,-364.3,254.11,234.37,92.89,157.4,-1.93,0.58,1.48
117,-25,-360.84,193.26,250.13,-120.87,-79,-1.4,0.33,0.91
118,40,-322.56,243.39,-188.74,-165.44,-1,-0.13,0.56,0.24
119,-20,-338.1,297.31,-121.81,-33.95,14,-0.29,-0.28,-0.95
120,-33,-364.92,239.95,250.13,208.82,139,-2,1.48,1.53
121,3.7,-361.05,199.18,222.89,-46.64,-99,-0.58,0.95,0.92
122,36,-291.92,252.91,59.24,-136.21,-121,0.47,-0.19,-0.25
123,-25,-290.31,299.66,-105.06,-226.84,-1,-0.71,-0.16,-0.22
124,-31,-310.43,302.55,-175.67,-64.83,-37,-1.12,0.9,1.02
125,-41,-353.65,264.66,250.13,183.49,250,-1.07,0.05,0.7
126,-9,-357.92,211.45,187.08,-3.89,-54.4,-0.66,0.3,1.42
127,65,-295.23,266.02,94.73,-109.3,-136,0.29,0.2,-0.04
128,-14,-282.88,303.47,-199.3,-250.14,-1,-0.55,0.16,-0.21
129,-35,-296.49,315.71,-54.73,-45.73,98.4,-1.12,1.04,0.99
130,-43,-345.94,254.98,250.13,125.98,103,-1.15,0.42,0.55
131,25,-344.34,230.48,188.75,-9.93,-70.9,-0.88,1.23,1.1
132,26,-297.74,283.2,17.06,-131.26,-164,0.11,-0.08,-0.27
133,-18,-286.63,320.02,-147.72,-134.68,-1,-0.56,-0.1,0.72
134,-42,-305.52,311.6,-48.69,-120.3,98,-1.14,0.75,1.02
135,-42,-326.18,263.36,250.13,77.08,19.24,-1.19,0.07,0.68
136,25,-344.92,239.19,163.42,-7.14,-180,-0.33,0.48,0.86
137,5,-310.36,292.21,-66.23,-141,-14,0.19,-0.17,-0.11
138,-46,-298.52,322.17,-139.03,-136.89,-4,-0.67,-0.04,0.91
139,-37,-320.41,293.42,1.44,96.83,94.91,-0.85,0.62,1.32
140,-12,-341.79,247.68,200.67,85.07,43.45,-0.74,0.37,1.18
141,24,-304.1,236.61,234.33,58.44,-176,0.01,0.22,0.69
142,11,-269.66,275.88,-13.37,-150.86,-18,0.01,-0.07,0.08
143,-45,-242.28,323.88,-139.46,-75.01,-37,-0.45,-0.57,0.73
144,-48,-268.81,308.46,57.66,-9.93,76.74,-1.2,0.51,0.8
145,-9,-277.09,262.14,250.13,177.99,39.7,-0.84,0.53,1.04
146,19,-269.37,263.49,191.82,-162.07,-20,0.12,0.31,0.81
147,10,-211.14,315.53,-93.98,-226.93,-78,0.21,-0.5,0.12
148,-53,-241.01,351.73,-52.78,-11.05,107,-1.16,0.08,0.29
149,-20,-287.57,315.93,250.13,172.6,49.2,-1.68,0.84,0.92
150,28,-281.26,289.73,159.85,-146.34,-17,-0.31,1.11,1.14
151,12,-224.82,341.03,-126.46,-165.24,-7,0.27,-0.05,-0.14
152,-45,-250.54,368.09,-127.63,57.47,70.5,-1.09,0.27,0.78
153,-20,-281.99,323.21,250.13,144.44,96.7,-1.39,0.67,1.2
154,18,-257.61,277.69,87.89,23.44,-161.7,0.09,0.54,0.76
155,25,-209.47,327.68,-78.7,-169.02,-18,0.18,-0.11,0.28
156,-42,-193.86,337.02,-94.53,-111.99,-14,-0.83,-0.52,0.55
157,-48,-227.01,303.86,31.36,-21.69,61.06,-1.04,0.41,1.44
158,-3,-247.36,267.5,250.13,135.84,-30,-0.69,-0.02,1.1
159,15,-243.8,261.98,202.08,-54.53,-216,0.4,-0.16,0.57
160,-7,-199.08,313.7,-180.6,-150.73,-1,0.16,-0.37,0.04
161,-56,-203.32,352.57,-93.31,-90.47,46,-0.47,-0.11,0.93
162,-35,-231.62,294.25,163.97,30.92,64.44,-1.13,0.99,1.36
163,11,-247.65,259.53,250.13,128.89,-67,-0.84,0.63,1.35
164,16,-228.64,287.93,41.44,-187.67,-239,0.46,0.07,0.17
165,-17,-185.33,339.59,-207.27,-88.57,-74,-0.39,-0.55,0.11
166,-62,-222.5,336.51,-19.31,30.17,102.3,-1.29,0.53,0.94
167,-19,-235.37,272.73,250.13,68.74,29.79,-1.23,0.11,0.81
168,26,-219.45,254.42,132.62,-15.73,-225,-0.17,0.66,0.92
169,7.7,-191.82,307.17,-84.66,-143.35,-17,0.14,-0.29,-0.02
170,-58,-187,328.85,-114.95,-60.31,-28,-0.83,0.14,0.95
171,-44,-213.92,295.06,-19.99,-6.94,91.35,-0.79,0.65,1.42
172,-7,-220.63,253.91,250.13,67.15,26.76,-0.73,0.28,1.03
173,23,-214.62,236.83,165.48,-5.65,-166,0.07,-0.22,0.74
174,6.9,-187.81,289.28,-57.03,-129.35,-23,0.25,-0.41,0.26
175,-43,-180.21,319.81,-164.21,-116.12,-4,-0.79,-0.29,1.03
176,-62,-203.37,293.23,40.05,-14.21,134.1,-0.87,0.49,1.03
177,-11,-225.15,241.66,250.13,44.88,-1.08,-1.45,0.38,1.25
178,34,-221.38,240.19,83.66,-139.55,-189,0.37,0.35,0.67
179,0,-199.39,293.65,-52.5,-250.14,-15,0.29,-0.31,0.1
180,-49,-225.13,303.94,-174.03,0.16,137.5,-1.37,0.51,1.12
181,-40,-277.6,279.65,238.94,71.42,110.4,-0.65,0.57,0.91
182,35,-267.77,227.26,250.13,-15.05,-159,-0.72,0.73,1.44
183,28,-237.17,276.15,-28.23,-249.47,-14,0.32,0.48,0.09
184,-41,-229.87,328.37,-139.41,-215.76,-1,-0.77,-0.56,0.13
185,-38,-282.09,309.22,-76.34,-40.61,78.1,-1.27,0.72,1.39
186,-3,-325.51,262.84,250.13,91.51,71.05,-0.58,0.7,1.32
187,20,-324.47,231.53,171.11,-50.58,-157,0.52,0.49,1.26
188,18,-287.06,283.43,-11.66,-222.6,-17,0.39,-0.38,0.03
189,-40,-286.6,315.73,-187.44,-15.76,-9,-0.62,-0.4,0.56
190,-44,-329.26,300.57,-5.92,9.37,88.19,-1.02,0.62,1.05
191,-2,-321.13,242.88,230.2,96.66,58.26,-0.94,0.27,1.28
192,22,-305.91,228.14,151.92,-68.95,-183,0.51,0.59,0.79
193,15,-267.8,276.04,-7.91,-226.06,-182,-0.01,-0.41,0.01
194,-47,-272.42,303.72,-130.68,-108.05,59,-1.06,-0.13,1.01
195,-47,-316.71,289.55,26.27,33.93,51.94,-1.15,0.53,0.93
196,15,-332.09,246.54,250.13,157.45,-19,-0.87,-0.03,1.45
197,13,-309.44,240.69,141.23,-142.57,-25,0.49,0.53,0.8
198,-4,-255.94,292.99,-106.61,-250.14,-2,-0.24,-0.55,-0.14
199,-65,-279.74,316.92,-24.08,79.11,96.31,-1.29,-0.19,1.1
200,-5,-331.28,278.18,250.13,149.54,25.9,-1.01,0.28,1.23
201,25,-296.41,262.76,150.98,-82.18,-233,0.15,0.29,1.17
202,6.7,-245.21,314.16,-55.44,-185.94,-12,-0.17,0.16,-0.01
203,-60,-254.04,340.11,-78.39,-0.71,30.45,-0.67,-0.3,0.55
204,-32,-289.61,312.79,-62.99,27.37,32.83,-1.19,0.7,0.97
205,7.9,-279.03,280.48,250.13,180.02,57.8,-0.23,0.04,0.75
206,8.5,-260.78,250.28,142.33,-159.63,-25,0.34,-0.1,0.9
207,14,-203.26,302,-110.9,-147.81,-4,-0.03,-0.26,-0.02
208,-65,-233.19,326.39,-60.33,7.82,51.18,-0.97,-0.23,0.55
209,-11,-260.94,286.71,216.54,82.13,58.91,-1.22,0.7,1.03
210,13,-249.05,257.45,111.56,0.15,-124.8,0.1,0.56,1.14
211,15,-217.84,299.63,-41.77,-185.31,-21,0.08,-0.36,0.12
212,-32,-208.12,315.61,-139.4,-51.77,66,-0.32,-0.63,0.7
213,-56,-245.63,292.61,56.65,73.95,59.25,-0.66,0.16,1.45
214,17,-250.08,247.31,237.63,179.92,32.6,-0.41,0.07,1.55
215,15,-221.9,248.49,238.77,-97.26,-239,0.47,0.42,0.57
216,8.4,-166.69,297.3,-7.05,-162.73,-127,0.08,-0.65,0.13
217,-62,-182.46,345.98,-129.48,-85.85,33,-0.85,-0.19,1
218,-33,-214.49,330.3,29.95,-21.32,63.16,-1.18,0.67,0.91
219,8.7,-227.81,285.19,250.13,126.96,-35,-0.64,-0.04,1.01
220,16,-223.61,278.08,98.04,-84.59,-250,0.21,0.19,0.98
221,-9,-180.8,328.86,-74.55,-132.68,-12,-0.09,-0.47,0.02
222,-65,-193.03,341.2,-87.7,-74.16,65.5,-0.89,-0.13,0.55
223,-32,-217.33,308.81,114.93,-0.23,92.73,-1.28,0.84,1.2
224,17,-228.75,273.81,250.13,99.58,-26,-0.51,-0.06,0.97
225,24,-218.99,289.37,33.49,-172.96,-208,0.51,-0.24,0.6
226,-6,-183.94,340.2,-165.15,-95.41,-10,-0.16,-0.45,0.28
227,-54,-217.95,335.57,-66.79,-51.56,74.3,-1.06,0.15,1.33
228,-27,-232.36,281.66,159.17,31.69,79.24,-0.97,0.37,0.9
229,19,-237.89,252.69,250.13,73.79,-134,-0.35,0.38,1.09
230,20,-218.52,281.06,-77.88,-149.96,-23,0.39,-0.22,0.25
231,-34,-189.7,332.75,-158.23,-11.02,-76,-0.54,-0.38,0.3
232,-61,-217.76,300.32,107.08,-36.85,74.9,-1.39,0.64,1.33
233,-20,-212.32,249.44,245.55,177.98,-54,-1.09,0.21,1.09
234,19,-212.69,262.92,67.23,-104.05,-206,0.17,0.2,0.71
235,-14,-157.74,313.83,-131.24,-119.72,-1,-0.07,-0.45,0
236,-53,-176.07,318.31,-63.81,-15.07,71.4,-1.19,-0.07,1.14
237,-27,-198.65,273.5,204.05,78.96,58.28,-0.89,0.18,1.35
238,18,-195.82,244.98,230.87,72.14,-149,-0.09,0.24,0.78
239,15,-167.62,284.06,-21.24,-133.82,-19,0.23,-0.27,0.21
240,-38,-141.52,330.48,-142.06,-109.8,-6,-0.3,-0.83,0.59
241,-49,-167.8,311.99,-33.44,-49.42,77.9,-0.9,0.25,1.19
242,-17,-188.81,264.74,224.81,147.05,22.3,-0.86,0.02,1.16
243,20,-194.06,243.47,250.13,45.33,-161,0.12,0.27,0.84
244,5.8,-148.02,287.98,-6.85,-154.44,-179,0.06,-0.27,0.15
245,-41,-129.04,339.53,-129.11,-135.79,-7,-0.5,-0.57,0.21
246,-46,-160.8,324.16,-19.68,-41.98,75.2,-1.22,-0.06,1.24
247,-19,-188.92,279.51,250.13,250.13,7.89,0.24,0.2,0.79
248,19,-193.61,261.59,137.96,-36.01,-203,0.21,-0.21,0
249,2,-121.61,313.22,9,-166.85,-38.57,-0.82,-0.17,0.79
250,-52,-123.92,335.61,-118.11,-194.84,-1,-1.41,0.53,1.33
251,21,-174.18,260.89,250.13,92.61,21.47,-0.37,0.35,1.05
252,5.5,-141.91,311.48,237.63,55.76,-179,0.42,-0.08,0.36
253,-46,-120.72,359.14,-63.74,-204.21,-20,-0.64,-0.45,0
254,-53,-164.95,329.14,-132.16,-120.4,15,-1.33,0.72,1.42
255,3.9,-190.13,283.38,78.35,-40.27,68.92,-1.28,0.21,1.14
256,17,-192.32,288.28,250.13,193.31,15.6,0.39,0.1,0.41
257,4,-134.41,339.46,-113.57,-121.31,-3,-0.05,-0.42,0.02
258,-52,-152.55,371.95,-32.64,63.59,107.2,-1.08,0.17,0.92
259,-9,-338.76,354.2,250.13,179.75,2.72,-1.4,0.99,0.87
260,27,-311.39,330.38,180.69,0.34,-207.2,0.19,0.21,0.65
261,0.7,-252.29,379.37,-21.4,-171.45,-16,0.29,-0.23,-0.05
262,-53,-240.23,409.85,-104.18,-102.01,30,-1.01,-0.14,1.02
263,-44,-272.03,388.55,6.34,38.69,84.37,-1.2,0.51,0.98
264,7.9,-287.67,347.08,250.13,158.96,61.8,-0.78,0.26,1.11
265,21,-266.55,331.59,198.71,-97.44,-206,0.47,0.04,0.94
266,16,-213.89,380.63,-11.87,-108.9,-88,0.01,-0.3,0.05
267,-53,-227.93,416.47,-152.7,-95.85,125,-1.11,0.06,0.59
268,-23,-244.34,397.11,105.6,-110.48,109,-1.27,0.94,0.82
269,32,-258.88,343.93,250.13,118.6,-60,-0.79,0.14,0.89
270,28,-275.26,354.22,148.92,-250.14,-23,0.17,0.36,0.94
271,-15,-232.49,403.38,-176.66,-219.89,-6,-0.15,-0.36,-0.17
272,-59,-283.77,425.81,11.99,21.07,73.71,-1.63,0.77,0.92
273,-1,-326.87,365.83,147.31,132.83,78.1,-1.11,0.87,0.59
274,19,-310.95,353.47,250.13,54.68,-135,-0.25,0.62,1.1
275,20,-263.92,374.67,99.34,-217.62,-188,0.39,-0.14,0.18
276,-35,-237.68,423.1,-109.63,-200.5,-7,-0.46,-0.46,0.44
277,-48,-280.6,431.66,-91.66,26.79,127.3,-1.39,0.75,0.85
278,-2,-319.78,387.11,250.13,91.39,107.7,-0.96,0.39,0.8
279,32,-303.45,349.18,223.25,-109.78,-15,0.1,0.11,1.37
280,28,-266.03,396.6,-37.42,-191.64,-17,0.3,0.05,0.04
281,-39,-281.41,437.66,-89.03,-153.21,-22,-0.7,-0.35,0.14
282,-46,-316.56,411.56,-21.66,32.3,52.61,-1.02,0.9,1.18
283,-5,-342.46,373.09,160.41,136.77,55.1,-0.93,0.51,1.19
284,13,-321.84,351.04,246.95,68.34,-71.1,0.11,0.07,0.8
285,14,-272.45,376.22,42.02,-146.3,-241,0.32,-0.47,0.37
286,-18,-242.92,423.94,-84.83,-221.37,-10,-0.54,-0.22,0.23
287,-62,-267.72,418.41,-24.64,18.11,95.18,-1.21,0.91,1.16
288,-27,-311.89,381.21,250.13,240.65,-58,-1.06,0.55,0.7
289,24,-294.19,359.78,90.57,-169.93,-250,-0.1,0.37,1.32
290,-15,-220.87,408.67,-129.76,-174.76,-3,-0.09,0,-0.29
291,-65,-252.56,415.58,28.79,70.32,186.65,-1.34,0.8,1.58
292,-10,-286.36,367.72,250.13,81.88,42.85,-1.59,0.61,1.34
293,48,-258.41,359.72,85.84,-154.82,-203,0.1,0.38,0.69
294,11,-225.67,407.57,-76.02,-133.84,-13,0.14,-0.06,0.27
295,-52,-253.6,414.03,-93.74,-44.33,-22,-1.34,0.04,1.09
296,-35,-275.41,378.71,-10.44,29.39,103.5,-1.13,0.93,0.83
297,-5,-276.08,340.1,250.13,209.99,-49,-0.67,0.1,0.9
298,26,-257.97,321.13,30.88,-35.74,-250,0.19,-0.02,0.67
299,-12,-192.89,369.96,-56.96,-168.02,-94,0.03,-0.28,-0.1
