,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
81,9.44,-66.92,293.43,151.1,-54.21,-232,0.37,-0.28,0.51
82,-52,-38.65,340.23,-61.97,-160.96,-12,-0.93,-0.21,0.67
83,-41,-67.67,335.71,-93.12,-131.92,25,-1.03,0.71,0.94
84,-3,-100.24,313.13,172.08,67,36.46,-0.79,0.26,1.17
85,16.1,-92.27,294.12,231.53,94.92,-201,0.17,-0.05,0.57
86,1.44,-47.77,344.47,34.92,-131,-160,-0.24,-0.46,0.19
87,-65,-64.26,356.89,-36.89,-141.68,-11,-1.51,0.66,1.21
88,-34,-83.77,323.55,-13.63,17.76,62.03,-0.79,0.18,0.63
89,6.2,-102.39,304.42,249.69,154.82,5.57,-0.04,0.03,1.02
90,-3.1,-31.67,341.55,101.98,-81.35,-250,0.11,-0.53,0.05
91,-48,-44.48,350.73,-75.06,-92.35,-134,-1.12,0.02,0.7
92,-23,-62.01,327.45,-23.6,-83.75,24,-1.16,0.5,0.94
93,4.15,-82.88,305.19,94.85,39.05,10.44,-0.35,-0.16,0.85
94,5.82,-57.15,306.66,148.91,194.2,-11,0.38,-0.11,0.76
95,-42,-45.75,324.97,89.45,-63.02,-188,-0.01,-0.48,0.51
96,-45,-52.85,319.02,-37.47,-81.89,-88,-0.59,-0.04,1.12
97,-17,-76.5,301.69,-36.22,-91.21,15.9,-0.79,0.32,0.9
98,8.89,-85.33,288.75,64.47,85.34,22.49,-0.57,0.06,1.06
99,-0.9,-54.14,300.05,0.81,-165.95,0,0.25,-0.05,0.96
100,-45,-42.01,326.47,26.73,-40.98,-174,-0.24,-0.41,0.07
101,-36,-68.84,304.49,-18.79,-104.01,-67,-1.15,0.22,1.54
102,-5.2,-90.35,278.2,-2.69,-45.07,34.21,-0.52,0.16,0.81
103,3.23,-82.51,281.77,96.82,106.66,-3.59,-0.16,0.08,1.24
104,-16,-33.7,309.22,152.05,33.35,-176,0.19,-0.06,0.65
105,-49,-46.82,303.46,-37.73,-118.5,-13,-0.33,-0.32,0.44
106,-8.4,-77.51,266.11,-55.25,-94.63,-20,-1.25,0.5,1.3
107,-20,-44.45,285.41,65.57,16.72,12.48,-0.63,0.3,1.23
108,-22,-62.55,240,155.31,175.47,-62,0.19,-0.09,0.64
109,22,-68.79,230.65,25.04,-63.78,-189,-0.02,-0.43,0.51
110,-17,-36.34,261.14,-102.34,-129.99,-3,-1.02,-0.03,1.1
111,-50,-26.02,269.47,19.23,-10.89,59.69,-0.67,0.2,0.95
112,-35,-51.36,257.22,152.18,113.95,-78,0.06,0.17,1.15
113,13.2,-78.5,233.98,-0.36,-7.14,-208.9,0,-0.33,0.26
114,11.9,-70.67,238.4,-85.6,-77.52,-81,-0.55,-0.21,0.98
115,-30,-44.27,287.94,7.11,-33.13,84.6,-0.63,0.15,1.54
116,-54,-63.75,310.71,162.92,114.3,-69,-0.02,-0.09,0.96
117,-22,-68.95,284.01,73.29,30.64,-194.5,0.13,-0.38,0.46
118,7.3,-104.67,254.29,-5.73,-109.68,-137,-0.5,-0.32,0.74
119,20.7,-85.91,259.6,-51.27,-115.22,51,-0.77,0.32,1.27
120,-35,-62.58,293.31,63.3,15.11,46,-0.54,-0.02,1.03
121,-60,-81.51,289.77,235.41,88.26,-117,0.24,-0.09,0.98
122,17,-98.3,226.76,133.43,-92.2,-209,-0.24,-0.48,0.31
123,2.5,-71.13,257.92,-56.7,-37.1,-87,-0.99,0.36,1.09
124,-51,-32.97,285.38,-70.71,-154.9,28,-0.85,0.51,0.72
125,-3.9,-74.42,255.24,73.86,57.76,80.17,-0.58,-0.05,0.75
126,6.25,-61.01,283.95,177.69,73.23,-135,-0.09,-0.34,1.08
127,-60,-61.39,310.97,32.81,-89.26,-235,-0.06,-0.62,0.19
128,-37,-78.1,276.57,-93.54,-105.52,-70,-1.02,-0.18,1.18
129,2.6,-109.11,253.28,-62.97,15.21,60.71,-0.44,0.02,1.29
130,3.43,-86.54,256,170.18,89.97,9.64,0.14,-0.13,1.14
131,-32,-51.14,269.05,151.01,136.72,-198,0.26,-0.1,0.25
132,-48,-42.81,267.1,-51.09,-103.6,-14,-0.28,-0.59,0.37
133,-23,-61.97,249.25,13.08,-78.43,96.69,-0.99,0.18,1.5
134,25.7,-56.5,239.85,194.59,104.04,24,-0.81,-0.09,0.97
135,-4.9,-22.18,266.47,151.57,-18.33,-232,0.04,-0.18,1
136,-44.2,-9.75,274.85,-89.69,-82.02,-143,0.27,-0.39,0.54
137,-41,-18.04,259.16,-45.43,-135.43,9.9,-0.34,-0.47,0.39
138,-16,-43.47,238.91,61.04,72.66,13.26,-1.23,0.53,1.19
139,-6.43,8.81,257.33,96.58,122.55,-123,-0.63,0.22,0.97
140,-21,-20.99,239.09,37.01,19.47,-185.4,0.12,-0.31,0.76
141,4.83,-44.92,241.3,-25.97,-82.52,-89,-0.05,-0.68,0.42
142,3.3,-33.43,239.85,3.47,16.85,98.84,-0.72,-0.46,0.97
143,-10.6,12.51,236.64,149.08,125.34,-18,-0.68,-0.19,0.92
144,-50,13.48,241.03,69.83,38.47,-158.1,0.11,-0.37,1.26
145,-17.3,-3.98,223.32,-18.18,-40.98,-160,0.28,-0.07,0.47
146,6.2,-4.43,218.7,-38.6,-105.21,-63,-0.36,-0.35,0.81
147,-8.62,29.75,236.83,14.27,-17.98,19.16,-0.69,0.16,1.18
148,-51.2,40.36,233.18,144.17,211.53,-24,-0.73,-0.09,0.94
149,-27.97,9.24,205.78,61.47,-22.13,-205,-0.05,-0.12,1.12
150,3.07,-2.67,201.28,-46.46,-94.94,-78,0.26,-0.2,0.43
151,1,21.67,207.37,48.09,-97.04,18.65,-0.64,-0.63,0.6
152,-39.3,62.15,216.97,39.56,36.94,12.69,-0.8,-0.01,1.33
153,-48.1,56.33,218.86,29.26,174.17,-40.9,-0.23,-0.11,1.01
154,-9.01,31.77,207.83,58.38,0.07,-192.6,0.24,-0.07,0.85
155,12.46,28.8,208.46,-31,-66.48,-66,-0.15,-0.48,0.52
156,-3.4,73.59,224.66,20.5,-0.99,23.83,-0.74,-0.61,1.24
157,-49.3,92.16,226.7,113.35,134.19,-33,-0.77,-0.4,0.97
158,-34.9,72.09,223.98,23.86,41.24,-196.9,0.18,-0.17,1.05
159,-5.75,50.89,219.4,-71.33,-120.4,-10,0.09,-0.19,0.51
160,20.11,57.02,205.59,18.08,-43.82,11.81,-0.26,-0.51,0.75
161,-46.9,68.2,227.92,64.73,96.72,3.87,-0.19,-0.15,0.98
162,8.77,38.5,216.12,74.07,160.29,-151,0.17,-0.22,0.6
163,-5.18,64.94,220.55,41.04,-17.84,-171,-0.07,-0.63,0.55
164,-32.6,86.03,235.87,-6.46,-88.84,-34.6,-0.94,-0.35,1.18
165,-48.6,65.49,234.34,40.99,-5.65,48.1,-0.58,-0.21,0.75
166,-13.6,26.28,212.69,103.75,180.91,-13,0.06,-0.32,1.07
167,14.71,30.4,196.36,45.58,79.75,-189.6,0.09,-0.37,0.6
168,0.27,67.85,215.83,27.41,-69.52,-134,-0.35,-0.45,0.65
169,-24.6,57.53,257.05,20.78,-71.31,-22.1,-0.97,-0.23,1.13
170,23.55,32.78,216.45,-12.89,32.46,77.36,-0.36,-0.19,0.83
171,2.17,45.55,228.71,170.81,141.05,-28,0.28,-0.42,1.13
172,-24.7,95.76,260.07,-8.05,-77.34,-168,-0.01,-0.36,0.35
173,-54.4,79.4,272.19,-9.65,-108.92,-26,-1,-0.06,1.18
174,-25.8,43.41,250.74,40.13,8.85,33.85,-0.53,-0.13,1.11
175,18.85,33.72,230.24,57.86,111.28,-19.9,-0.01,-0.23,0.91
176,-54.1,98.19,274.1,96.87,89.53,-126.1,0.15,-0.32,0.62
177,-37.6,81.89,264.57,31.68,-74.84,-187,-0.08,-0.48,0.7
178,-7.6,66.13,242.64,-49.47,-144.92,-52,-0.88,0.03,1.24
179,7.2,49.93,220.07,-26.68,22.93,56.56,-0.74,0,0.9
180,-53.6,89.27,276.62,117.02,151.67,1.05,0.2,0.03,1.11
181,-45.1,56.54,238.69,142.24,126.4,-192,0.14,-0.28,0.48
182,-0.02,48.56,231.74,89.36,-139.71,-88,-0.33,-0.56,0.48
183,0.37,79.75,256.38,-125.84,-89.78,90,8,-49.8,0
184,-33.8,95.11,271.79,94.76,55.3,8.35,-1.17,0.19,1.25
185,-37,75.2,263.74,162.48,203.29,-95,-0.37,-0.04,1.11
186,-8.58,47.13,231.43,89.36,-57.36,-209,0.02,0.45,0.88
187,13.44,43.89,229.25,-41.36,-135.24,-99,-0.07,-0.58,0.22
188,-29.1,86.42,259.28,-37.24,-26.58,72.5,-0.92,0.07,1.22
189,-63.2,73,253.08,118.77,91,-7.41,-0.89,0.12,0.89
190,-15,37.13,227.23,129.86,158.91,-192,0.34,-0.31,0.43
191,18.87,36.68,232.45,6.55,-53.58,-145.3,-0.37,-0.47,0.56
192,-60.1,85.53,272.52,-43.45,-51.23,-29,-0.85,-0.08,1.11
193,-37.7,48.15,247.05,-46.86,-53.91,27.7,-0.43,-0.09,0.97
194,13.59,20.76,231.59,117.47,75.08,13.23,-0.17,-0.28,1.24
195,11.21,24.36,233.32,174.48,82.99,-192,0.05,-0.35,0.59
196,-13.7,53.22,266.83,-107.36,-120.33,-1,-0.45,-0.46,0.52
197,-65,36.65,276.21,21.72,-22.99,-0.08,-1.23,0.16,1.26
198,-27.4,22.35,240.7,139.6,129.58,1.4,-0.85,0.03,1.83
199,10.62,10.13,222.05,102.27,69.08,-130,0,-0.26,0.1
200,0.5,31.87,233.79,11.6,-70.73,-142,-0.32,-0.38,0.81
201,-27.9,61.27,279.99,-87.77,-101.37,-33,-0.8,0.15,1.16
202,-52.6,43,288.82,36.44,-8.95,51.69,-0.74,-0.04,0.93
203,-17.15,9.51,257.37,17.8,-45.59,-243,-0.07,0.03,1.06
204,15.11,-3.37,248.78,-61.95,-129.73,-57,-0.18,-0.37,0.25
205,-69.3,50.9,303.62,63.65,6.74,72.85,-0.91,-0.12,1.14
206,-42.91,8.38,276.15,163.34,151.53,-77,-0.92,-0.19,1.28
207,3.89,-31.04,259.37,70.94,49.31,-214.6,0.21,-0.1,0.81
208,17.8,-30.39,260.4,-56.85,-138.07,-14,0.12,-0.27,0.33
209,-19.72,9.72,311.69,-21.6,-99.07,52.4,-0.43,-0.19,1.01
210,-28,-26.43,287.84,53.31,16.94,43.12,-0.82,0.3,1.28
211,2.75,-56.38,268.63,172.67,114.69,-53,-0.23,-0.17,0.98
212,13.3,-49.89,273.7,80.05,-64.21,-250,0.31,-0.08,0.8
213,-11,-19.96,309.38,-96.04,-49.99,-105,-0.06,-0.58,0.36
214,-65,-20.71,301,-32.76,-39.41,40.8,-0.82,-0.06,1.26
215,-25,-32.24,267.71,92.61,87.08,1.92,-1.08,0.05,1.31
216,-4.8,-51.03,255.07,221.93,115.33,-107,0.15,-0.21,0.95
217,9.06,-32.52,258.25,79.88,-71.51,-203,0.32,-0.19,0.37
218,-47.3,26.35,286.7,-79.95,-128.27,-65,-0.17,-0.69,0.36
219,-51.1,29.79,282.19,11.34,-45.03,58.34,-1.39,0.13,1.29
220,-27.58,8.62,276.59,140.42,117.9,-5.3,-1.02,0.1,0.88
221,13.47,-2.96,259.16,154.73,87.56,-247,-0.12,0.03,1.11
222,0,5.99,6,-63.08,-165.6,-16,0.28,-0.24,0.36
223,-37.8,37.78,298.49,-21.1,-154.73,15,-0.16,-0.44,0.48
224,-46.9,23.59,291.19,52.63,-3.5,68.69,-1.32,0.57,1.33
225,-1.7,-11.44,262.88,248.79,149.56,-76,-0.49,0.25,1.24
226,26.34,-7.98,243.15,90.89,-57.06,-239,0.22,-0.18,0.78
227,-2.37,30.9,288.96,-89.27,-97.53,-111,-0.06,-0.34,0.35
228,-62.8,13.35,304.16,-26.78,-122.46,10,-0.78,-0.07,0.84
229,-36,-39,261.36,72.05,17.58,51.46,-0.94,0.53,0.98
230,19.8,-33.42,244.81,191.34,105.87,-43,-0.52,0.09,1.1
231,7.1,-14.75,271.19,14.04,-11.02,-250,0.16,-0.36,0.75
232,-64.7,23.84,273.4,-83.79,-49.76,-98,0.04,-0.54,0.38
233,-58.7,10.32,256.48,-3.33,-75.56,-18.4,-0.81,-0.51,0.82
234,17.3,-11.69,236.65,58.39,59.15,32.46,-0.67,0.28,1.11
235,14.59,-8.13,243.86,156.76,225.22,-181,0,-0.21,1.11
236,-27.7,38.7,274.42,29.9,13.4,-197.5,0.47,-0.43,0.68
237,-65,36.72,297.73,23.77,-80.21,-105,-0.15,-0.46,0.27
238,-0.4,-29.65,274.79,-24.83,-41.8,51.8,-0.96,-0.26,1.4
239,21.3,-31.13,268.54,95.65,74.14,23.13,-0.59,-0.26,1.04
240,-9.6,4.16,293.01,141.32,77.4,-135,-0.06,-0.12,1.04
241,-16,-47.46,270.16,18.77,-56.62,-180,0.25,-0.05,0.67
242,12,-61.48,265.3,-68.63,-136.24,-6,-0.19,-0.49,0.6
243,19.1,-68.62,269.63,-32.74,15.14,101.2,-1.02,0.29,1.25
244,-65,-26.36,298.15,227.76,148.36,-9.1,-0.77,-0.02,1.05
245,-15,-50.66,272.69,103.58,-72.54,-241,0.1,0.18,1.04
246,12.8,-81.1,247.64,-124.41,-210.98,-1,0.23,-0.31,0.58
247,8.24,-74.02,243.28,-19.4,22.43,76.28,-0.59,-0.52,0.54
248,-23,-17.03,269.08,151.22,65.68,27.31,-1.28,0.7,1.09
249,-48,-13.27,282.74,54.56,146.69,-250,-0.34,0.16,1.16
250,-14,-48.21,256.41,-22.56,-52.98,-225,0.26,-0.21,0.23
251,25.6,-48.79,238.58,-36.73,-79,66.6,-1.06,-0.37,1.29
252,-5.3,-10.72,274.57,78.79,10.53,56.31,-0.36,-0.19,1.21
253,-43.7,19.78,296.76,164.22,182.5,-106,0.67,-0.16,0.6
254,-36.2,13.42,309.29,136.26,-9.36,-250,-0.1,-0.47,0.1
255,-7.9,-49.22,304.03,-41.79,-238.05,-1,-0.83,-0.39,1.5
256,19.3,-6.47,285.44,20.17,-10.43,82.59,-1.08,0.18,0.96
257,-14.7,38.06,289.1,145.8,132.37,-36,0.37,0.13,1.2
258,-47.3,39.61,297.79,68.74,8.81,-184.28,0.01,-0.06,0.47
259,-34.4,11.26,279.84,-61.48,-203.12,-57,-0.39,-0.46,0.7
260,7.13,-14.61,261.76,25.29,-58.12,46.37,-1.06,0.11,1.56
261,19.94,-0.67,269.14,62.32,-36.82,73.98,0.05,0.06,1.21
262,-12.3,34.17,321.53,154.57,171.42,-100,0.41,-0.11,0.56
263,-8.12,12.21,307.68,47.53,-24.05,-233,0.17,-0.21,0.86
264,-11.57,5.35,288.1,-54.7,-103.56,-60,-0.61,-0.37,1.02
265,-13,-12.12,250.51,-55.62,-125.79,49,-0.67,0.27,1.17
266,10.64,-4.76,251.17,34.2,14.74,31.82,-0.19,0.03,1.07
267,-24.2,55.36,291.82,145.3,210.63,-90,0.41,-0.1,0.81
268,0,-49.86,3,98.34,5.42,-185.05,-0.04,-0.56,0.15
269,3.34,21.54,252,-60.97,-142.98,-57,-0.83,-0.44,1.03
270,9.89,78.05,269.69,-25.53,-7.47,98.76,-0.89,-0.07,0.94
271,-64.7,77.83,298.5,191.05,139.62,-20,-0.04,0.07,1.18
272,-15.5,55.03,260.57,132.47,111.13,-168,0.14,-0.26,0.42
273,11.15,49.73,254.89,98.7,-28.8,-139,-0.62,-0.82,0.33
274,-7.3,101.97,274.4,27.23,-249.18,-30,-1.42,0.08,0.87
275,-52,134.18,309.81,-22.15,161.1,74.2,-0.69,-0.15,0.77
276,-39,96.17,302.67,63.35,172.37,-56.8,0.08,0.18,1.16
277,10,68.6,285.71,81.93,4.69,-182.22,-0.11,-0.18,0.41
278,7.92,77.37,289.82,-24.34,-108.35,-13,-0.73,-0.37,0.97
279,-13,105.36,326.45,-27.85,-98.58,27.4,-0.94,-0.11,0.84
280,-52.3,76.53,312.67,77.72,51.95,77,-0.11,0.01,1.44
281,-35.3,53.67,287.61,1,-33.92,0,0.27,0.02,0.74
282,4.39,50.94,271.41,49.42,-55.21,-130,-0.08,-0.24,0.32
283,5.54,91.13,260.23,-8.91,-32.82,-28.9,-0.88,0.41,0.92
284,-27,141.04,283.36,-30.07,-31.19,-44,-0.68,0.75,0.85
285,-50,133.5,287.86,-105.69,-71.28,-51,-0.8,0.35,0.93
286,-14,99.85,266.6,47.89,18.26,40.92,-0.82,0.13,1.19
287,7.14,98.75,257.03,206.31,232.9,-93,-0.21,0.1,1
288,-59,162.81,291.65,-4.69,-143.28,-191,-0.55,-0.34,0.03
289,-50,139.36,287.15,-52.78,17.11,11.88,-1.47,-0.49,1.11
290,-5.2,106.66,269.85,117.95,224.37,38.1,-0.39,0.13,1.15
291,11.42,97.48,263.04,158.82,4.95,-250.1,0.07,-0.24,0.23
292,2.77,135.41,295.81,-103.93,-78.65,-59,-0.75,-0.75,0.53
293,-65,126.64,324.7,26.56,-9.95,43.05,-1.17,0.08,1.31
294,-11.7,84.78,290.55,125.66,212,-28,0.02,-0.02,1.1
295,13.59,64.44,277.05,186.54,137.05,-203,0.14,-0.36,0.32
296,8.52,72.73,285.02,21.79,-135.88,-150,-0.5,-0.6,0.47
297,-29.8,91.92,309.39,-20.42,-91.98,38.4,-1.19,0,0.83
298,-56.6,78.51,304.92,69.16,45.17,30.46,-0.75,-0.12,1.2
299,-22.3,45,284.61,192.89,119.38,-50,0.24,0.08,0.71
