yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.07,5.89,-45.51,3.61,0.89,-0.11,-0.16,-0.92,0.17
0.22,5.9,-45.34,4.13,2.46,0.25,-0.17,-0.94,0.14
-1.39,6.73,-51.97,5.72,-0.69,0.84,-0.18,-0.94,0.14
-0.89,5.23,-50.21,-21.6,3.15,-5.38,-0.11,-0.88,0.17
-5.77,4.88,-51.61,11.33,-6.7,-3.4,-0.19,-0.95,0.06
-10.71,7.29,-51.3,-0.18,-1.47,-22.26,-0.1,-0.96,0.03
1.92,37.13,-47.94,6.42,11.21,-41.34,0.08,-0.96,0.07
10.04,19.12,-37.38,18.11,122.18,7.41,0.11,-1.02,-0.15
2.94,25.45,-34.03,47.35,-64.57,38.6,0.16,-0.89,-0.03
0.04,24.94,-33.23,21.07,27.98,11.35,-0.07,-1.11,0.08
0.08,24.18,-34.15,10.17,3.38,0.31,-0.21,-0.93,0.09
-0.13,22.7,-33.95,6.32,-0.82,0.16,-0.16,-0.93,0.14
-0.12,21.99,-34.62,3.4,-0.79,0.32,-0.18,-0.95,0.11
0.34,20.43,-34.49,7.79,-3.78,-0.51,-0.18,-0.94,0.1
-0.13,19.85,-35.05,4.27,-0.92,-0.47,-0.18,-0.94,0.12
-0.08,19.62,-35.27,7.31,-4.53,1.32,-0.19,-0.96,0.12
-0.2,19.27,-36.13,4.53,-0.69,-0.5,-0.17,-0.95,0.14
0.28,19.54,-37.97,6.04,0.64,-0.31,-0.17,-0.94,0.11
0.08,19.42,-39.09,3.29,0.12,-0.77,-0.17,-0.94,0.13
0.05,18.84,-39.29,-0.56,2.69,1.07,-0.16,-0.95,0.11
