yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.85,-48.94,121.2,7.37,-5.78,14.87,0.28,0.96,0.04
4.98,-54.1,101.41,-71.27,-26.84,19.2,0.25,1.26,0.4
2.83,-56.57,114.14,55.4,-16.16,10.89,0.25,0.92,0.09
6.78,-62.1,118.02,20.92,-30.0,26.17,0.15,1.04,-0.07
-5.8,-48.37,117.39,3.0,44.93,-22.37,-0.01,0.98,-0.11
11.9,-43.4,118.92,14.4,16.0,45.97,0.31,0.72,-0.07
26.8,-68.64,111.74,-20.04,-109.79,103.0,-0.17,0.85,-0.36
8.0,-75.58,97.96,-50.82,-38.04,30.7,0.1,1.13,0.06
3.59,-71.66,97.69,3.18,6.56,13.86,0.32,0.96,0.04
6.34,-76.22,89.11,-29.9,-26.6,24.3,0.32,0.89,0.08
4.28,-80.63,90.98,10.42,-27.15,16.53,0.3,0.96,0.12
4.13,-78.44,94.17,16.05,-1.24,15.93,0.32,0.95,0.07
4.08,-77.31,95.33,8.05,-5.28,15.68,0.29,0.96,0.03
4.02,-76.43,96.57,8.72,-6.08,15.53,0.3,0.95,0.04
4.04,-75.72,97.09,6.03,-6.58,15.6,0.31,0.95,0.04
