yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.12,-48.66,119.28,6.91,-5.59,15.83,0.28,0.95,0.02
4.07,-48.5,119.42,8.08,-4.43,15.7,0.3,0.96,0.04
3.49,-43.69,121.99,18.12,14.57,13.47,0.32,0.95,0.05
1.02,-43.86,121.91,7.02,-5.6,3.93,0.22,0.96,0.07
-6.4,-44.84,117.3,-11.95,-9.65,-24.9,0.15,0.98,0.06
-4.1,-39.89,143.73,112.25,14.15,-16.1,0.22,1.4,-0.08
20.0,-29.82,132.45,-33.8,32.21,77.07,-0.2,0.99,-0.24
-2.64,-9.61,133.57,14.31,78.95,-10.17,0.32,1.01,0.13
0.74,-4.26,137.71,26.41,22.74,2.85,0.29,0.95,0.0
-2.31,-4.27,140.82,22.57,1.37,-8.93,0.23,0.98,-0.12
-7.2,-14.96,141.78,13.97,-43.75,-27.8,-0.03,1.16,-0.25
16.3,-38.42,137.34,-4.53,-95.54,62.98,0.11,0.97,-0.57
8.28,-8.57,128.56,-24.21,111.85,31.9,-0.19,0.81,-0.26
-5.15,-5.57,120.02,-24.67,13.89,-19.8,0.28,0.74,0.07
3.7,-4.54,121.7,14.09,5.7,14.3,0.27,0.99,-0.04
