yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.22,-37.41,63.54,5.87,-1.17,0.86,0.64,0.39,0.61
0.2,-37.72,63.63,6.77,-0.66,0.76,0.63,0.39,0.62
-23.84,7.18,66.22,16.29,178.3,-92.0,0.55,0.63,1.09
10.58,15.36,96.49,127.98,31.44,40.84,-0.18,0.29,0.53
-17.1,-23.06,33.53,-96.89,-9.29,102.0,0.16,0.67,0.15
-52.9,-11.7,37.72,-133.43,-122.9,-6.0,0.74,0.45,0.9
-37.11,3.27,78.35,19.58,44.82,-203.4,0.39,0.34,1.09
19.4,-5.14,88.35,160.9,58.0,-143.0,-0.03,0.7,0.52
31.25,-9.69,33.65,44.45,-37.63,74.91,-0.26,0.45,0.24
-42.1,-23.92,7.77,-212.6,-12.68,120.0,0.62,0.72,0.22
-46.9,-19.64,32.0,-100.61,-53.85,-16.0,0.85,0.35,1.38
-26.6,-16.75,68.85,94.01,14.45,-181.3,0.12,0.49,0.87
21.39,-17.74,75.22,143.58,4.81,-102.6,-0.34,0.75,0.33
27.18,-27.22,30.34,26.36,-9.55,82.6,-0.2,0.58,0.2
-30.87,-35.12,6.18,-176.13,-35.65,104.0,0.48,0.65,0.33
-59.0,-18.09,28.99,-95.42,-29.72,-118.0,0.91,0.59,0.98
0.0,-227.85,8.0,121.16,5.3,-97.82,0.16,0.33,1.03
-25.3,-15.51,60.4,35.44,-38.44,111.0,-0.19,0.72,0.35
28.87,-24.31,69.48,-200.68,14.14,132.0,-0.04,0.54,0.23
34.41,-21.23,18.74,-101.3,-57.0,-14.0,0.61,0.8,0.35
-36.3,-35.89,-6.65,102.4,15.72,-180.0,0.83,0.35,1.2
-47.0,-30.85,20.26,124.02,-56.53,-117.0,0.16,0.52,1.0
-30.4,-43.25,52.81,18.48,-60.14,105.7,-0.18,0.86,0.4
27.49,-55.97,57.43,-222.54,-57.47,144.0,-0.13,0.42,0.29
37.49,-69.54,1.33,-64.74,24.44,-208.0,0.8,0.8,0.64
-54.0,-62.15,-14.25,73.95,-44.5,-109.0,0.77,0.32,0.97
-28.36,-71.26,6.9,89.35,-28.34,-102.0,0.16,0.62,0.44
-26.5,-74.88,31.38,26.53,-40.89,75.36,-0.24,0.86,0.36
19.67,-81.84,39.36,-192.01,-49.37,91.0,-0.06,0.45,0.2
23.77,-92.16,-8.2,-102.04,18.84,-160.0,0.6,0.76,0.52
-41.0,-84.96,-32.59,9.58,93.64,-204.03,0.58,0.34,0.98
-52.0,-60.34,-28.08,97.08,19.51,-80.36,1.09,0.49,0.72
-20.8,-52.93,-0.41,58.03,22.59,121.42,-0.04,0.63,0.39
31.45,-45.41,16.98,-244.92,-53.65,91.0,0.05,0.49,0.14
23.8,-58.65,-43.26,-76.79,29.37,-250.0,0.8,0.65,0.57
-64.0,-50.46,-60.3,105.81,52.45,-163.0,0.78,0.19,1.04
-42.0,-35.86,-29.39,-184.27,13.11,130.0,0.16,0.59,0.43
15.23,-39.83,0.15,-183.23,-127.98,-1.0,-0.24,0.49,0.37
33.7,-35.9,-43.05,8.62,83.35,-250.14,0.39,0.9,0.12
-31.0,-67.9,-86.05,140.95,67.85,-80.5,0.75,0.53,0.83
-65.0,-45.99,-79.72,16.22,-26.82,137.6,0.77,0.37,0.83
-20.0,-26.04,-39.42,-211.19,-24.46,112.0,-0.37,0.56,0.34
35.6,-30.6,-31.73,-102.98,-13.84,-21.0,-0.22,0.39,0.21
29.1,-37.19,-81.65,86.32,-12.04,-221.0,0.95,0.76,0.67
-55.0,-40.44,-103.32,84.56,4.12,-12.59,0.66,0.41,0.96
-57.0,-43.21,-76.87,-81.94,13.7,108.7,0.67,0.43,0.86
-3.2,-39.29,-50.91,-198.5,-119.26,12.0,-0.33,0.47,0.35
28.1,-34.79,-66.34,-29.19,-56.56,-250.0,0.15,0.69,0.15
3.2,-64.29,-112.01,101.65,-3.32,-183.0,0.63,0.53,0.91
-64.0,-77.27,-114.22,62.26,-38.51,80.49,0.8,0.33,1.01
-47.0,-75.67,-82.72,-171.54,25.68,151.0,0.23,0.51,0.59
20.9,-81.25,-62.57,-140.49,-81.21,-19.0,-0.23,0.28,0.39
39.0,-73.21,-101.13,119.5,25.09,-64.5,0.74,0.75,0.5
-52.0,-92.15,-131.21,-21.82,9.42,111.69,0.86,0.53,0.87
-60.0,-73.08,-112.98,-143.84,-6.81,63.0,0.31,0.37,0.72
-16.0,-63.07,-76.73,-53.5,100.83,-250.0,-0.28,0.59,0.4
29.0,-58.24,-76.45,122.89,37.27,-175.0,0.01,0.57,0.25
16.0,-59.29,-107.69,85.59,29.2,62.08,0.84,0.75,0.55
-64.0,-32.99,-116.33,-115.92,4.66,135.6,0.54,0.17,0.98
-45.0,-23.14,-78.98,-208.76,-119.0,-1.0,0.28,0.64,0.45
16.0,-13.53,-53.17,44.14,35.42,-203.3,-0.38,0.37,0.39
-27.0,-43.43,-125.45,143.27,-18.74,-80.0,0.33,0.77,0.16
-52.0,-33.74,-108.83,77.26,-26.76,83.75,1.08,0.65,1.25
-21.0,-36.71,-66.5,-238.33,-53.31,71.0,0.43,0.32,1.06
