yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.14,-48.77,117.18,7.83,-5.08,15.56,0.3,0.93,0.14
4.06,-48.89,117.2,7.4,-5.31,15.97,0.3,0.93,0.14
3.01,-47.3,116.16,7.58,-5.49,15.63,0.26,0.96,0.12
2.01,-46.01,116.52,2.9,0.96,11.62,0.23,0.93,0.18
4.58,-48.13,123.22,8.45,-0.21,7.75,0.19,0.94,0.1
1.9,-44.2,117.81,33.28,-14.12,17.66,0.21,1.01,0.13
10.5,-86.84,112.66,-13.28,-175.7,40.0,0.27,0.83,0.02
8.02,-57.96,114.23,19.81,116.15,-45.5,5.04,-11.85,0.0
10.6,-50.91,116.3,0.36,-22.47,30.97,0.27,0.92,0.07
6.91,-60.49,111.49,18.1,23.34,41.09,-0.2,0.93,-0.3
1.53,-52.32,105.69,-12.31,-43.79,26.5,0.52,0.9,0.43
4.64,-54.82,107.67,-17.4,25.44,5.89,0.3,0.96,0.01
4.66,-55.7,108.41,13.42,-15.74,17.9,0.27,1.03,0.1
4.51,-55.85,109.2,8.84,-9.38,17.92,0.29,0.94,0.11
3.77,-56.28,110.28,9.27,-6.49,17.42,0.31,0.93,0.09
3.95,-56.59,110.89,10.63,-7.63,14.54,0.33,0.94,0.08
3.93,-56.43,111.44,8.91,-7.23,15.27,0.33,0.93,0.08
3.83,-56.1,111.69,8.62,-5.46,15.18,0.33,0.94,0.08
3.89,-56.0,112.68,7.56,-4.73,14.78,0.32,0.94,0.06
4.06,-55.28,113.38,10.49,-5.61,14.96,0.33,0.95,0.07
