yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.08,10.1,-38.76,5.72,-0.55,-0.06,-0.26,-0.95,-0.06
-0.55,12.91,-37.93,5.83,-0.8,0.32,-0.26,-0.95,-0.06
-2.81,15.8,-40.41,8.67,10.05,-2.12,-0.3,-0.93,-0.05
-1.11,32.64,-47.63,-4.06,11.31,-10.79,-0.24,-0.92,-0.08
-7.48,26.39,-28.55,-23.39,71.46,-4.29,0.13,-0.98,-0.22
0.6,23.29,-37.21,81.18,-21.44,-28.8,-0.19,-1.07,-0.21
7.52,20.15,-43.29,-27.93,-10.53,2.31,-0.21,-0.79,-0.18
5.92,30.32,-41.21,-17.97,-10.36,29.0,-0.17,-1.01,-0.15
-1.09,30.89,-45.36,13.83,42.25,22.76,-0.18,-0.93,-0.1
-2.55,42.31,-56.54,-14.23,2.8,-4.19,-0.47,-0.86,-0.32
-1.13,4.23,-33.56,-40.86,48.63,-9.85,-0.25,-0.98,-0.23
9.7,-12.86,-39.14,35.21,-70.96,-58.1,0.64,-0.84,0.1
4.82,-14.11,-42.05,55.16,-63.44,-4.02,-0.29,-0.87,-0.21
3.01,-12.81,-41.81,-15.23,-66.65,37.4,0.13,-0.82,0.11
1.87,-12.41,-38.14,-5.72,-8.45,18.63,-0.15,-0.98,-0.19
0.73,-9.26,-35.66,6.61,1.02,11.59,-0.18,-0.93,-0.01
-0.77,-7.22,-37.18,20.75,-2.21,7.24,-0.24,-0.94,-0.04
-0.21,-6.21,-37.9,15.99,8.37,2.8,-0.26,-0.95,-0.04
0.35,-5.56,-38.21,0.15,4.27,-2.98,-0.24,-0.96,-0.05
-0.07,-4.96,-38.6,3.3,0.69,-0.79,-0.24,-0.96,-0.07
