yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.39,-58.88,109.48,7.6,-4.9,16.95,0.45,0.91,0.06
4.11,-58.9,109.47,7.36,-5.33,15.86,0.45,0.91,0.07
4.08,-58.45,109.79,8.68,-3.46,15.76,0.45,0.91,0.07
5.5,-59.24,106.98,-4.31,-8.86,21.14,0.4,0.94,0.11
3.7,-58.44,107.27,8.53,-1.98,14.28,0.46,0.9,0.16
-0.7,-54.0,107.98,9.48,12.08,-2.92,0.39,0.92,0.14
-9.3,-55.23,107.92,5.86,-11.0,-35.92,0.27,0.91,0.18
15.7,-61.81,121.87,64.52,-30.28,60.66,0.55,0.88,-0.22
4.19,-35.52,123.46,13.15,93.33,16.04,-0.16,0.85,-0.0
6.4,-36.07,121.68,1.87,-4.27,24.73,0.38,0.91,-0.02
3.39,-33.07,121.62,9.11,10.48,13.1,0.46,0.94,0.02
-1.8,-31.91,122.69,12.52,2.54,-7.08,0.34,0.94,-0.01
-11.0,-38.12,122.49,6.43,-28.15,-42.98,0.24,1.11,-0.01
17.0,-48.09,136.0,66.38,-39.59,65.79,-0.26,0.91,-0.18
10.9,-43.66,118.08,-61.35,7.5,42.25,0.35,0.84,-0.07
4.62,-39.67,118.66,10.54,12.66,17.82,0.41,0.93,0.0
5.45,-37.56,119.8,13.05,5.92,21.05,0.49,0.9,0.0
4.74,-38.79,118.82,5.4,-6.35,18.23,0.52,0.79,0.01
1.7,-38.1,117.35,4.17,1.94,6.55,0.48,0.91,0.01
2.71,-39.1,115.65,2.03,-5.7,10.48,0.47,0.91,0.03
