yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.06,-60.27,107.01,7.74,-5.27,16.24,0.48,0.88,0.08
4.05,-60.3,107.13,7.15,-5.29,15.67,0.48,0.89,0.08
-0.3,-59.15,113.41,7.79,-5.27,15.63,0.46,0.91,0.05
1.17,-58.64,113.68,32.38,-0.74,-1.3,0.41,0.93,0.03
-5.3,-54.8,112.83,8.65,-3.69,4.5,0.33,0.97,-0.0
-9.7,-71.77,114.5,3.36,9.02,-20.58,0.44,0.99,0.1
22.9,-77.22,125.12,14.34,-73.26,-37.4,0.06,0.95,0.05
12.2,-77.84,116.81,47.08,-32.59,87.78,-0.06,1.18,-0.17
0.12,-72.82,118.2,-26.41,-15.36,47.1,0.47,0.94,-0.0
0.5,-70.21,116.88,14.12,11.9,0.47,0.35,0.99,0.03
-8.9,-67.56,114.81,2.4,1.95,1.94,0.28,0.96,0.02
10.1,-87.0,117.45,-1.41,1.95,-34.4,0.78,0.72,-0.73
21.1,-74.41,112.88,23.66,-83.08,39.26,-0.13,1.01,-0.03
11.0,-83.58,102.84,-12.72,35.31,81.26,0.49,0.98,0.11
4.78,-83.28,103.15,-32.28,-44.56,42.6,0.48,0.88,0.1
4.55,-82.23,104.06,7.99,-7.62,18.39,0.47,0.88,0.08
4.19,-81.44,104.42,10.37,-4.63,17.57,0.47,0.89,0.07
4.2,-80.67,104.54,8.27,-5.59,16.16,0.47,0.89,0.07
4.25,-79.83,104.62,7.31,-5.53,16.2,0.47,0.89,0.08
4.21,-79.18,104.7,7.16,-5.15,16.33,0.47,0.89,0.08
