yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.2,-54.3,114.38,7.74,-5.21,16.17,0.39,0.94,-0.03
4.14,-54.39,114.43,7.79,-5.49,15.98,0.39,0.94,-0.04
-0.6,-52.8,115.92,13.04,0.75,-2.59,0.33,0.95,-0.02
2.44,-50.9,114.63,1.92,2.11,9.43,0.32,0.97,-0.03
-2.8,-49.02,112.19,-3.24,1.98,-10.93,0.28,0.97,-0.01
-6.5,-61.07,113.02,8.56,-54.63,-25.02,0.2,1.21,0.1
23.0,-53.29,119.52,30.63,21.69,88.68,0.03,0.97,0.09
22.87,-71.22,98.81,-72.35,-74.57,88.3,0.93,1.19,0.16
3.48,-71.54,95.81,-6.39,-8.54,13.37,0.46,0.94,-0.04
-1.6,-65.49,98.13,13.57,16.15,-6.19,0.37,0.97,-0.03
-11.9,-65.72,96.81,-1.88,-9.4,-45.97,0.23,1.01,-0.03
12.0,-74.28,101.46,23.36,-42.18,46.68,0.31,0.96,-0.24
17.32,-72.26,92.72,-31.68,-5.27,66.62,-0.16,1.0,0.04
2.42,-68.11,94.54,12.26,9.54,9.34,0.49,0.93,0.04
4.48,-68.13,95.45,8.28,-7.11,17.31,0.42,0.92,-0.01
4.1,-67.07,96.89,10.67,-2.75,15.84,0.43,0.93,-0.03
3.76,-66.52,97.92,9.19,-4.64,14.53,0.43,0.94,-0.02
3.87,-65.98,98.58,7.78,-4.69,14.95,0.41,0.94,-0.04
3.81,-64.81,99.82,10.16,-2.14,14.71,0.41,0.94,-0.05
4.22,-63.97,100.31,7.31,-3.22,16.15,0.41,0.94,-0.04
