yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.04,-48.97,118.78,8.09,-4.85,15.6,0.3,0.95,0.07
4.01,-48.94,118.85,7.84,-4.95,15.48,0.3,0.96,0.07
4.12,-48.81,119.08,8.4,-4.53,15.85,0.3,0.95,0.07
4.13,-46.7,111.03,-24.62,3.23,15.94,0.31,1.05,0.2
4.27,-46.95,111.72,9.07,-5.83,16.47,0.28,0.94,0.11
3.05,-42.58,117.0,27.44,12.66,11.79,0.29,0.99,0.07
2.14,-42.37,120.41,20.25,-3.84,8.27,0.24,1.01,-0.03
-3.0,-41.85,122.84,16.46,-2.96,-11.82,0.19,0.99,-0.03
-3.1,-53.86,126.83,22.67,-54.09,-12.2,0.12,1.13,0.12
10.5,-51.7,144.85,82.29,3.47,40.43,0.41,1.0,-0.27
6.39,-44.26,119.44,-91.5,21.09,24.68,-0.07,1.18,-0.24
4.06,-30.48,122.12,20.75,52.47,15.69,0.44,0.86,0.32
4.4,-32.71,120.45,2.11,-10.57,16.99,0.36,0.93,0.17
4.13,-32.46,120.55,8.43,-1.27,15.89,0.31,0.94,0.11
4.05,-33.09,120.4,7.37,-4.82,15.65,0.31,0.95,0.1
4.02,-33.82,120.54,8.53,-5.28,15.45,0.31,0.94,0.11
4.34,-34.83,120.69,8.8,-6.46,16.76,0.33,0.93,0.12
3.94,-35.37,120.64,8.01,-4.66,15.21,0.33,0.93,0.1
4.13,-35.79,120.48,7.45,-4.38,15.96,0.32,0.94,0.1
4.04,-36.4,120.25,7.18,-5.15,15.58,0.32,0.94,0.1
