yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.07,4.0,-46.48,5.73,-0.64,0.36,-0.15,-0.97,0.01
0.03,4.02,-46.32,5.11,-0.7,0.27,-0.17,-0.98,0.01
-0.13,4.37,-47.07,6.09,-0.8,0.13,-0.17,-0.95,-0.0
0.58,3.75,-46.28,2.44,0.44,-0.5,-0.11,-0.98,-0.0
-0.35,3.4,-45.34,9.01,-2.86,2.24,-0.13,-0.99,-0.01
-5.42,2.63,-45.87,9.66,-1.98,-1.37,-0.17,-0.97,-0.05
-10.25,3.98,-45.33,3.44,-4.13,-20.94,0.06,-0.97,0.06
0.21,25.95,-46.49,8.4,6.46,-39.43,0.02,-1.17,-0.25
9.41,27.53,-32.59,0.63,89.12,0.8,0.26,-0.96,0.0
-1.84,29.84,-28.02,60.44,12.95,36.34,-0.44,-0.89,-0.01
0.83,29.93,-30.84,23.36,9.47,-7.11,-0.17,-0.93,0.21
-0.34,31.02,-32.02,-4.01,3.53,3.22,-0.17,-0.91,0.22
-0.47,30.04,-31.89,2.05,7.54,-1.31,-0.17,-0.94,0.2
-0.02,28.95,-32.05,7.31,-0.56,-1.82,-0.16,-0.92,0.21
0.28,28.09,-32.69,6.21,-1.09,-0.08,-0.16,-0.93,0.21
-0.15,26.61,-32.7,4.2,-0.3,1.08,-0.17,-0.93,0.23
-0.28,25.48,-32.8,6.49,-3.07,-0.6,-0.18,-0.92,0.22
0.07,26.56,-34.1,6.04,-1.98,-1.06,-0.17,-0.93,0.19
-0.02,25.69,-34.34,1.49,6.75,0.27,-0.17,-0.92,0.19
0.14,25.09,-34.6,5.51,-0.9,-0.06,-0.18,-0.93,0.19
