yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.92,-48.47,119.92,7.73,-5.44,15.5,0.3,0.96,0.03
3.82,-48.31,120.05,7.63,-4.83,15.13,0.31,0.96,0.02
2.33,-50.94,120.12,8.21,-4.28,14.75,0.31,0.96,0.02
4.7,-51.91,118.99,7.74,-15.61,8.98,0.28,0.95,-0.01
1.37,-50.53,118.49,3.47,-9.05,18.13,0.32,0.93,0.08
-4.1,-47.51,114.71,5.33,-0.25,5.3,0.28,0.98,0.09
-4.5,-50.4,130.18,-8.51,5.64,-15.95,0.18,0.98,0.15
10.9,-34.38,144.61,66.49,-19.22,-17.5,0.01,1.14,0.03
10.6,-40.34,123.32,68.95,57.12,41.99,0.12,0.93,-0.51
5.27,-43.33,121.22,-74.39,-30.74,40.9,-0.16,1.0,-0.13
3.98,-44.33,121.43,1.4,-14.24,20.34,0.5,1.0,0.16
3.89,-44.29,121.72,8.6,-8.31,15.38,0.29,0.94,-0.02
3.98,-43.48,122.96,8.94,-4.19,14.95,0.29,0.97,-0.04
4.06,-41.23,123.47,12.97,-1.01,15.35,0.31,0.97,-0.02
3.28,-41.78,122.84,9.91,4.62,15.69,0.28,0.98,-0.04
