yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.13,-52.01,118.72,6.5,-5.68,15.43,0.34,0.96,-0.05
4.0,-51.89,118.67,7.02,-5.95,15.87,0.33,0.97,-0.04
0.08,-52.19,116.24,7.5,-4.85,15.45,0.36,0.94,-0.14
2.32,-48.73,116.94,-1.61,-6.26,0.29,0.25,0.98,-0.1
-3.6,-48.81,117.64,9.47,7.81,8.94,0.26,0.99,-0.02
-1.6,-70.06,116.47,9.5,-5.78,-14.16,0.07,1.2,0.04
12.2,-35.12,136.66,0.34,-92.79,-6.5,0.49,0.84,-0.12
10.5,-30.19,139.02,90.41,134.03,47.18,-0.08,0.89,-0.17
6.72,-45.95,132.19,18.86,13.27,40.41,0.27,0.99,-0.13
3.85,-41.22,131.89,-16.85,-65.74,25.9,0.31,0.94,-0.01
4.63,-44.17,132.77,8.47,14.49,14.81,0.36,0.93,0.07
4.4,-45.68,132.8,13.8,-15.05,17.89,0.35,0.95,0.01
4.15,-45.8,132.01,10.3,-9.86,16.98,0.36,0.95,0.0
4.18,-46.18,131.51,6.99,-4.54,16.01,0.34,0.95,-0.01
4.0,-46.24,130.77,8.02,-5.59,16.07,0.36,0.95,0.01
4.18,-46.36,130.27,6.85,-4.48,15.39,0.36,0.95,0.01
4.23,-46.54,129.9,7.85,-4.63,16.12,0.36,0.95,0.01
4.19,-46.84,129.45,8.35,-4.8,16.32,0.36,0.95,0.01
4.25,-47.37,128.95,7.98,-5.34,16.18,0.37,0.95,0.01
4.3,-47.51,128.76,7.64,-6.36,16.41,0.37,0.94,-0.0
