yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.08,6.54,-40.07,4.48,0.24,0.3,-0.2,-0.93,0.18
0.07,6.43,-40.52,3.66,-1.35,0.27,-0.21,-0.93,0.15
0.16,6.27,-40.57,5.28,-1.63,0.62,-0.23,-0.94,0.12
-1.78,8.31,-40.84,4.34,6.97,-6.86,-0.19,-0.96,0.02
-1.4,9.96,-43.24,-3.53,6.15,-5.38,-0.12,-1.0,-0.02
-2.29,10.62,-43.39,5.27,2.63,-8.85,-0.08,-0.94,-0.03
-11.98,8.59,-43.64,5.41,-7.53,-46.24,-0.21,-0.94,-0.2
-10.51,3.93,-50.88,-22.47,-18.1,-40.0,0.19,-0.73,-0.14
16.92,1.93,-63.13,-45.65,-9.34,65.34,-0.16,-0.94,0.15
-10.28,6.5,-51.67,47.5,21.0,-39.69,-0.2,-1.01,0.13
0.88,-4.02,-46.21,25.95,-42.63,3.37,-0.22,-0.91,0.21
-2.06,-0.99,-45.39,8.18,9.71,-7.95,-0.2,-0.92,0.21
1.75,-2.62,-45.4,4.17,-8.83,6.76,-0.21,-0.91,0.21
-0.21,-2.83,-44.93,6.23,-3.15,-0.79,-0.2,-0.91,0.2
-0.1,-2.44,-44.58,5.79,-0.91,-0.4,-0.22,-0.92,0.21
-0.04,-2.06,-44.34,5.47,-0.84,-0.17,-0.17,-0.93,0.21
-0.18,-1.58,-43.95,6.0,-0.51,-0.68,-0.19,-0.93,0.21
0.68,-2.69,-44.22,3.75,-6.39,2.63,-0.21,-0.9,0.22
-0.05,-2.48,-43.84,6.13,-1.4,-0.18,-0.21,-0.94,0.17
-1.6,-0.83,-41.98,11.95,4.18,-6.19,-0.21,-0.92,0.04
