yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.72,-45.7,124.53,7.55,-4.65,14.37,0.26,0.97,0.03
3.79,-46.17,124.5,7.85,-6.85,14.62,0.26,0.96,0.02
2.11,-50.44,125.77,11.95,-23.34,8.15,0.13,0.99,-0.04
10.0,-93.61,135.61,47.42,-178.79,38.4,0.3,1.19,-0.02
-12.0,-82.29,123.69,-38.18,32.88,-47.1,0.26,0.95,-0.02
9.38,-55.4,131.43,37.92,93.21,36.08,-0.23,1.54,-0.12
8.98,-59.63,126.74,-10.43,-25.09,34.5,0.09,1.04,-0.18
6.46,-63.72,122.63,-8.51,-23.92,24.85,0.24,1.05,-0.03
2.99,-75.38,128.36,30.63,-54.82,11.56,0.22,0.87,0.04
-23.0,-85.81,131.6,20.63,-55.34,-90.8,-0.13,0.96,-0.06
17.4,-84.17,152.12,-0.97,67.06,0.0,0.95,0.99,-0.65
7.74,-64.48,152.04,12.11,64.21,29.89,-0.18,1.13,-0.25
4.93,-59.49,150.75,6.5,11.16,18.95,0.17,1.02,-0.1
6.92,-68.65,132.94,-59.29,-43.92,26.7,0.28,1.02,-0.06
1.68,-70.95,127.64,-11.4,-17.37,6.49,0.3,0.89,-0.06
