yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.92,-48.4,121.03,7.68,-4.81,15.15,0.28,0.96,0.05
3.9,-48.1,121.78,10.6,-3.97,15.0,0.28,0.96,0.04
0.29,-40.98,127.9,32.14,23.34,1.11,0.25,0.92,-0.0
1.72,-44.33,127.03,4.69,-17.98,6.64,0.22,0.96,-0.03
-5.7,-43.78,129.08,15.74,-3.33,-22.18,0.18,1.02,-0.03
-4.5,-57.84,115.99,-44.22,-63.37,-17.0,0.04,1.49,0.35
21.9,-30.45,109.46,-19.7,98.28,84.59,-0.22,0.9,-0.06
10.86,-27.41,91.3,-69.41,7.86,41.92,0.05,0.89,0.0
1.79,-22.82,95.43,19.59,16.66,6.8,0.28,0.97,-0.09
-2.74,-23.54,92.31,-8.26,-3.85,-10.56,0.27,0.86,-0.2
-8.0,-28.24,104.88,52.83,-23.09,-31.1,-0.06,1.08,-0.25
2.4,-47.43,104.55,6.28,-77.24,9.28,0.53,0.97,-0.31
-8.72,-39.64,83.97,-72.79,17.66,-33.6,-0.82,0.92,-0.56
8.43,-54.02,71.5,-47.98,-61.01,32.4,0.21,0.62,0.01
4.31,-51.77,72.26,3.13,3.02,16.58,0.3,0.99,0.16
