yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.17,-51.8,117.29,7.92,-5.1,16.05,0.35,0.94,0.06
4.11,-51.77,117.26,7.59,-4.96,15.85,0.35,0.94,0.06
3.85,-51.28,117.05,6.66,-3.24,14.86,0.33,0.95,0.04
3.76,-51.61,114.12,-4.32,-6.53,14.53,0.32,0.93,0.06
1.8,-49.97,114.34,7.92,1.28,6.96,0.31,0.93,0.1
-2.4,-46.35,114.99,9.32,9.11,-9.28,0.28,0.97,0.12
-8.4,-49.04,119.15,23.04,-16.94,-32.5,0.13,0.89,0.18
23.2,-44.62,141.42,98.85,14.69,89.49,0.51,0.88,-0.08
3.68,-39.2,123.02,-63.75,14.02,14.2,-0.07,1.05,-0.22
5.72,-58.61,107.42,-55.08,-82.24,22.0,0.23,0.96,-0.11
4.27,-56.96,110.49,17.78,-0.05,16.35,0.29,0.95,0.03
4.9,-57.3,110.14,5.21,-7.23,18.9,0.35,0.93,0.07
4.56,-58.23,110.51,8.11,-9.63,17.59,0.35,0.95,0.03
4.17,-57.99,111.17,9.24,-5.16,16.11,0.35,0.95,0.02
4.04,-58.22,111.67,8.63,-7.05,15.61,0.35,0.95,0.02
3.98,-58.39,112.2,8.89,-6.73,15.32,0.35,0.95,0.02
3.93,-58.28,112.43,7.79,-5.65,15.18,0.35,0.95,0.01
4.22,-57.97,112.92,8.84,-4.85,16.28,0.36,0.95,0.01
4.3,-57.67,113.14,7.94,-4.79,16.6,0.35,0.94,0.01
4.44,-62.39,112.46,4.23,-25.02,17.13,0.35,0.95,0.01
