yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.15,-54.99,113.06,6.97,-5.18,15.95,0.4,0.94,-0.06
4.04,-54.97,113.08,7.56,-5.04,15.58,0.4,0.94,-0.06
4.17,-54.98,113.06,7.4,-5.13,16.08,0.41,0.94,-0.06
4.16,-55.06,113.03,7.37,-5.42,16.06,0.4,0.94,-0.06
4.24,-55.01,113.09,7.7,-4.89,16.3,0.41,0.94,-0.06
4.2,-55.05,112.96,6.95,-5.27,16.15,0.4,0.94,-0.06
4.2,-55.04,112.99,7.63,-5.03,16.2,0.4,0.94,-0.05
4.29,-55.02,112.99,7.38,-5.08,16.49,0.4,0.95,-0.06
4.11,-55.06,112.9,7.08,-5.35,15.88,0.4,0.95,-0.06
4.04,-55.18,112.83,7.18,-5.58,15.58,0.4,0.94,-0.05
4.26,-55.14,112.88,7.68,-4.95,16.44,0.41,0.94,-0.06
4.09,-55.3,112.95,7.76,-5.7,15.73,0.41,0.94,-0.06
4.06,-55.34,112.96,7.49,-5.32,15.69,0.41,0.95,-0.06
4.0,-55.28,112.86,7.14,-4.89,15.44,0.41,0.94,-0.06
4.12,-55.19,112.83,7.27,-4.83,15.84,0.4,0.94,-0.06
4.27,-55.14,112.86,7.6,-4.92,16.5,0.41,0.95,-0.06
4.25,-55.17,112.91,7.66,-5.26,16.41,0.41,0.94,-0.06
4.27,-55.24,112.84,7.23,-5.36,16.5,0.41,0.93,-0.06
4.16,-55.46,112.89,7.6,-5.95,15.94,0.41,0.94,-0.07
4.33,-55.35,112.87,7.34,-4.81,16.73,0.4,0.95,-0.05
