yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.91,-47.3,121.23,7.86,-4.82,15.09,0.29,0.95,0.03
3.97,-47.44,121.21,7.58,-5.5,15.32,0.28,0.96,0.02
2.69,-48.76,123.35,16.47,-10.18,10.4,0.3,0.98,0.05
7.6,-48.74,119.59,-7.07,-5.1,29.21,0.28,0.93,0.01
1.8,-45.3,120.89,12.56,8.54,6.96,0.27,0.95,0.05
-4.5,-44.56,121.65,10.65,-1.73,-17.4,0.28,0.96,0.05
-7.6,-45.78,128.1,31.69,-11.66,-29.3,0.04,0.93,0.07
18.3,-58.23,122.22,-11.96,-54.08,70.9,0.37,0.86,-0.46
10.6,-70.88,108.13,-47.92,-63.0,41.0,-0.34,0.99,-0.18
3.96,-76.82,106.95,3.75,-30.04,15.24,0.61,0.94,0.24
3.47,-72.45,108.12,4.9,1.51,13.84,0.28,0.98,-0.12
3.68,-70.94,108.52,10.79,-3.43,13.41,0.24,0.97,-0.18
3.82,-69.04,107.82,7.28,-3.13,14.2,0.27,0.98,-0.13
4.03,-68.33,107.67,2.73,-1.56,14.75,0.25,1.0,-0.14
4.22,-66.14,107.73,4.82,-5.86,15.52,0.26,0.98,-0.12
