yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.21,-31.0,-37.04,4.93,1.06,0.8,0.32,-0.95,0.02
0.07,-30.69,-37.15,5.27,-0.95,0.27,0.3,-0.94,0.02
2.16,-25.62,-40.55,-8.06,18.34,8.34,0.31,-0.96,0.03
6.3,10.0,-49.92,-33.49,142.85,24.3,0.44,-1.03,-0.07
-1.72,24.46,-48.56,9.73,61.21,-6.63,0.16,-1.02,-0.18
0.08,42.64,-46.41,13.05,79.02,0.31,0.23,-1.06,-0.14
-6.54,42.65,-50.44,-12.48,10.18,-25.2,0.32,-0.87,0.01
9.45,88.89,-62.89,-46.62,195.76,36.4,0.31,-0.95,-0.01
3.28,66.22,-48.09,61.52,-74.59,12.65,0.22,-0.85,-0.05
-10.2,75.11,-51.63,-11.37,48.45,-39.5,0.24,-0.93,0.34
-3.05,92.83,-57.34,-20.05,85.79,-11.7,0.24,-0.86,0.21
1.03,119.68,-69.31,-44.27,123.48,3.98,0.07,-1.19,0.16
4.67,113.79,-55.58,55.44,-4.82,17.96,-0.05,-0.95,-0.31
0.0,-2.3,4.0,-42.26,170.39,-8.8,0.31,-1.1,-0.03
3.09,179.75,-72.92,-21.96,132.05,11.0,0.29,-0.91,0.11
5.25,212.46,-78.56,-23.53,164.03,20.2,0.38,-0.94,0.01
3.8,226.31,-72.24,25.36,91.32,14.67,0.16,-1.02,-0.14
-15.0,217.17,-69.1,13.56,1.12,-58.69,0.15,-0.94,-0.13
-6.3,212.36,-73.94,-17.36,16.07,-24.3,0.07,-0.99,0.13
-5.8,214.74,-76.88,-14.55,48.82,-22.6,0.52,-0.83,0.15
-0.7,242.36,-84.54,-32.8,149.69,-2.7,0.44,-0.92,-0.07
-9.7,243.61,-86.59,-10.15,46.19,-37.6,0.26,-0.98,-0.17
10.7,236.6,-80.49,21.24,12.18,38.37,0.26,-1.09,-0.07
-1.9,243.61,-86.01,-24.24,69.66,-7.61,0.36,-0.93,0.11
-1.3,239.53,-88.18,-12.36,25.9,-5.36,0.38,-0.99,0.33
5.49,255.04,-90.08,-9.98,103.09,21.11,0.26,-0.92,-0.07
-4.9,251.32,-78.98,42.15,23.82,-19.22,-0.26,-1.04,-0.12
-6.1,253.33,-88.47,-37.66,49.2,-23.8,0.07,-0.99,0.11
-6.3,250.76,-93.22,-21.4,32.83,-24.2,0.27,-0.95,0.08
3.36,271.62,-94.95,-10.53,127.27,12.9,0.32,-0.95,0.02
8.38,282.29,-87.57,27.5,87.9,32.35,0.15,-1.07,-0.06
-17.0,285.76,-86.53,3.11,60.33,-66.15,0.1,-0.96,-0.11
-4.1,296.98,-92.49,-25.21,92.6,-15.9,0.21,-1.02,0.06
-4.5,282.27,-99.81,-30.99,-10.53,-17.0,0.08,-0.89,0.08
5.77,307.65,-96.7,7.89,149.64,22.18,0.3,-0.97,-0.12
-4.9,319.6,-93.95,7.02,91.95,-17.58,0.2,-0.96,-0.17
-4.0,328.89,-101.3,-32.15,90.52,-16.8,0.18,-0.92,0.07
-0.0,320.06,-101.86,-5.11,18.06,-0.33,0.07,-0.96,0.09
3.6,340.36,-101.53,-5.04,137.55,13.98,0.48,-0.92,0.07
0.2,348.17,-103.99,-14.83,88.98,0.84,0.37,-1.02,0.03
-9.0,339.98,-113.75,-45.66,27.18,-36.0,0.43,-0.91,-0.06
-2.0,334.59,-113.76,-6.64,35.76,-11.43,0.31,-1.01,0.07
3.9,340.09,-108.62,11.9,73.58,14.17,0.42,-0.93,0.03
-0.0,343.55,-108.63,-7.08,72.43,-0.81,0.37,-0.84,0.14
3.0,351.81,-105.47,7.14,91.01,11.69,0.29,-1.03,-0.04
-19.0,320.13,-103.69,3.82,-70.05,-73.73,0.08,-0.93,0.04
5.7,335.45,-108.28,-17.26,101.4,28.3,0.16,-1.0,0.04
-1.0,349.12,-111.09,-9.74,63.82,20.47,0.3,-0.94,0.1
-16.0,326.66,-105.39,-17.1,111.83,-4.8,0.31,-0.97,0.03
