yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.13,-49.17,119.64,7.48,-5.37,16.35,0.31,0.97,-0.07
4.08,-49.26,119.43,7.38,-5.57,15.95,0.31,0.96,-0.08
4.18,-49.54,119.26,6.83,-5.47,15.75,0.3,0.96,-0.07
4.2,-49.81,119.13,6.94,-6.19,16.08,0.31,0.98,-0.08
3.87,-49.7,119.08,7.14,-6.14,16.14,0.31,0.96,-0.08
4.22,-50.03,118.97,7.39,-4.78,14.95,0.31,0.97,-0.07
4.14,-50.23,118.79,7.05,-6.53,16.29,0.31,0.97,-0.06
3.97,-50.33,118.49,6.87,-5.97,15.97,0.31,0.97,-0.07
4.03,-50.04,118.46,6.38,-5.64,15.34,0.31,0.97,-0.08
3.78,-49.96,118.48,7.4,-4.05,15.5,0.31,0.97,-0.07
3.97,-50.03,118.96,7.61,-4.85,14.59,0.31,0.97,-0.07
3.96,-50.15,119.06,9.37,-5.51,15.32,0.3,0.97,-0.08
3.84,-49.94,119.07,7.97,-5.7,15.28,0.31,0.97,-0.07
3.87,-49.84,118.91,7.69,-4.38,14.82,0.31,0.97,-0.09
3.69,-49.42,118.95,6.83,-4.88,14.87,0.3,0.97,-0.08
