yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.15,-58.83,108.48,7.74,-5.12,15.5,0.45,0.89,0.07
3.96,-58.77,108.55,6.99,-5.79,16.02,0.46,0.9,0.08
4.15,-58.69,108.69,7.74,-4.8,15.3,0.47,0.89,0.09
1.02,-67.13,107.47,8.1,-4.66,16.02,0.47,0.9,0.09
2.17,-93.91,115.95,1.28,-40.24,3.94,0.32,0.91,-0.04
-7.07,-74.81,95.8,40.2,-114.61,8.35,0.42,1.08,0.03
25.54,-83.35,98.91,-72.37,66.21,-27.3,0.61,1.15,-0.01
11.12,-83.49,96.45,16.82,-44.25,98.62,0.38,1.54,0.45
6.35,-82.8,95.15,-5.87,-11.44,42.94,0.29,1.01,-0.06
2.59,-86.41,99.54,-0.15,-6.6,24.42,0.44,0.94,-0.04
3.44,-86.12,112.2,22.92,-23.51,10.02,0.45,0.89,0.08
-1.67,-45.47,90.13,54.57,-10.68,13.27,0.24,1.07,-0.07
9.0,-35.31,113.44,-79.21,154.69,-6.4,0.62,0.88,-0.05
11.6,-42.38,110.6,102.65,26.56,34.63,-0.63,0.5,-0.47
4.98,-40.38,114.38,-4.36,-30.83,44.77,0.35,0.94,-0.05
3.09,-39.37,116.5,22.27,5.02,19.15,0.42,0.94,-0.01
3.35,-39.67,117.2,16.29,1.43,11.94,0.41,0.93,0.0
3.93,-39.73,116.88,10.89,-3.72,12.92,0.41,0.94,-0.02
3.93,-40.3,117.01,6.66,-3.06,15.18,0.39,0.94,-0.02
4.17,-41.49,116.78,8.32,-5.21,15.11,0.37,0.95,-0.04
