yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.15,-47.84,118.59,7.5,-4.89,16.02,0.27,0.94,0.12
4.11,-47.9,118.75,8.11,-5.34,15.89,0.28,0.94,0.12
5.97,-56.84,122.4,20.98,-41.99,23.05,0.17,0.92,0.02
3.38,-56.58,122.49,7.44,-6.31,13.05,0.19,0.98,-0.04
-0.0,-60.05,123.66,11.8,-21.06,-0.24,0.21,0.99,0.01
-7.9,-50.08,126.89,19.7,31.24,-30.61,0.09,1.01,-0.11
19.7,-74.75,128.53,14.5,-105.34,76.2,0.18,0.86,-0.03
3.11,-55.67,116.76,-16.75,-15.9,29.4,-0.31,0.95,-0.39
7.63,-57.65,110.81,0.08,2.58,18.57,0.12,1.01,-0.3
4.81,-55.45,109.19,3.76,-8.12,17.92,0.31,0.92,0.13
4.64,-55.94,108.61,5.42,-8.89,15.37,0.29,0.93,0.12
3.98,-56.64,108.39,8.82,-4.4,15.5,0.31,0.93,0.15
4.01,-56.2,109.04,7.55,-8.23,13.76,0.31,0.93,0.14
3.56,-56.71,109.37,7.42,-5.45,14.44,0.3,0.93,0.14
3.74,-56.5,109.66,6.4,-5.15,15.03,0.3,0.93,0.15
3.89,-56.2,109.7,6.49,-5.7,15.54,0.29,0.94,0.14
4.18,-55.6,110.16,6.74,-6.34,16.72,0.3,0.93,0.15
4.03,-55.47,110.21,8.98,-4.21,15.39,0.29,0.94,0.13
4.35,-55.52,110.31,8.06,-7.37,15.02,0.29,0.92,0.16
3.99,-55.06,110.91,7.53,-5.62,15.77,0.31,0.93,0.17
