yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.15,-58.35,109.34,7.87,-4.75,15.87,0.47,0.91,0.05
4.32,-58.23,109.41,7.02,-5.91,16.01,0.46,0.91,0.05
-1.3,-58.44,118.67,7.73,-4.54,16.6,0.4,0.88,0.07
3.57,-58.11,118.66,44.33,-6.32,-5.09,0.4,0.94,-0.01
-0.7,-55.72,117.71,8.27,-4.31,13.72,0.33,0.97,-0.03
-3.6,-60.41,111.09,3.81,3.31,-2.75,0.4,1.02,-0.27
6.94,-40.66,146.51,-20.2,-26.04,-13.0,-0.01,1.03,-0.16
21.8,-24.5,134.15,149.34,72.76,26.71,0.48,0.92,-0.03
4.35,-22.68,132.92,-39.18,58.38,84.49,0.37,0.96,-0.1
2.83,-21.9,130.92,6.56,7.73,16.75,0.37,0.95,-0.03
-0.5,-21.39,131.57,2.4,2.92,10.92,0.22,1.04,-0.04
-8.8,-21.87,128.4,12.63,1.92,-2.21,0.18,1.06,-0.49
-0.4,-51.54,137.17,-4.17,-3.49,-34.04,-0.14,1.04,0.31
22.7,-12.71,136.43,45.47,-120.95,-1.6,0.62,0.85,0.07
8.67,-21.28,128.67,7.5,146.7,87.68,0.52,0.9,-0.04
2.74,-23.97,129.21,-17.88,-30.6,33.3,0.47,0.93,-0.03
3.09,-24.03,127.36,13.16,-9.42,10.55,0.48,0.91,-0.02
4.0,-25.6,126.1,3.26,0.27,11.92,0.46,0.92,-0.03
3.67,-26.75,125.83,5.42,-5.7,15.44,0.47,0.92,-0.02
3.8,-28.08,125.08,8.99,-4.46,14.11,0.45,0.92,-0.03
