yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.07,3.42,-42.04,5.3,-0.39,-0.31,-0.16,-0.94,0.16
-0.09,3.34,-42.1,5.25,-1.25,-0.25,-0.15,-0.95,0.15
-0.08,3.34,-42.06,5.53,-1.11,-0.36,-0.14,-0.94,0.15
-0.04,3.33,-42.15,5.85,-0.91,-0.3,-0.15,-0.94,0.15
-1.5,4.37,-49.98,5.34,-0.85,-0.15,-0.14,-0.95,0.15
-2.55,3.01,-52.73,-24.84,4.61,-5.79,-0.01,-0.97,0.11
-8.87,0.9,-53.32,-5.94,-5.85,-9.86,-0.11,-0.96,0.08
-7.09,6.42,-57.54,2.47,-8.92,-34.25,-0.09,-0.94,0.07
25.22,-2.23,-66.24,-12.79,23.94,-27.3,0.18,-1.04,0.07
1.43,-13.16,-45.71,-31.54,-35.24,96.9,-0.21,-1.14,-0.12
-0.2,-12.88,-46.44,6.0,0.41,0.0,0.09,-0.97,0.09
-0.7,-13.1,-44.84,61.53,-48.27,1.6,-0.19,-0.97,0.04
-0.2,-11.98,-45.08,25.82,0.62,5.09,-0.16,-0.98,0.02
-0.3,-10.99,-45.09,2.73,-2.42,-0.95,-0.17,-0.94,0.04
-0.5,-10.04,-44.33,11.73,-4.6,-2.85,-0.17,-0.96,0.06
-0.34,-9.2,-44.41,4.57,0.73,-0.85,-0.18,-0.97,0.04
-0.13,-9.11,-44.47,5.51,0.43,-1.24,-0.18,-0.96,0.05
-0.15,-8.55,-44.61,8.53,0.4,-1.94,-0.17,-0.95,0.06
-0.54,-7.09,-44.56,5.29,0.1,-1.31,-0.15,-0.97,0.05
0.02,-7.18,-45.33,5.6,-2.53,-0.49,-0.15,-0.96,0.05
