yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.04,8.72,-40.69,8.44,0.56,-0.15,-0.25,-0.94,0.03
0.04,9.23,-40.4,6.74,1.1,0.16,-0.25,-0.94,0.04
-0.05,9.17,-41.01,3.21,-1.05,-0.21,-0.24,-0.95,0.04
2.3,6.59,-40.43,8.37,-10.75,8.89,-0.2,-0.99,0.02
-0.92,6.56,-38.53,12.46,-2.15,-3.54,-0.33,-0.94,0.06
-5.29,4.34,-36.29,13.88,-11.22,-20.4,-0.34,-0.88,0.06
-12.4,10.45,-33.49,18.04,23.89,-48.0,-0.14,-0.93,0.13
12.66,18.82,-51.11,-64.89,32.89,48.68,-0.24,-0.89,-0.24
-6.02,-0.24,-51.72,2.56,-73.1,-23.25,0.07,-1.26,-0.16
-2.56,-6.13,-56.42,-12.7,-8.05,1.47,0.13,-1.05,0.02
-9.09,-4.98,-51.97,2.24,-16.44,-9.89,-0.16,-0.95,-0.14
-10.5,15.81,-48.51,19.71,2.36,-32.48,-0.12,-0.98,-0.18
21.31,-2.96,-61.03,19.17,82.64,-40.89,-0.02,-1.3,0.12
0.47,-31.72,-58.51,-46.12,-70.16,81.9,0.29,-1.03,-0.08
0.79,-31.28,-57.56,7.23,-125.77,-25.9,-0.56,-0.72,-0.21
0.15,-29.94,-56.68,3.83,-3.18,1.68,-0.2,-0.96,-0.08
-0.9,-25.25,-51.99,6.21,-5.9,3.05,-0.28,-0.96,-0.07
0.12,-23.42,-51.33,6.32,-2.02,0.57,-0.25,-0.94,-0.05
0.05,-22.23,-51.1,21.97,11.89,-3.53,-0.21,-0.91,-0.08
0.23,-20.74,-50.56,6.21,0.8,0.44,-0.26,-0.94,-0.03
