yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-24.5,-137.61,4.65,-23.38,140.95,-94.0,1.23,-0.08,-0.66
3.45,-120.67,6.88,9.19,59.63,13.27,1.25,0.07,0.05
8.63,-115.46,30.14,94.74,12.63,33.34,1.04,-0.01,0.4
-12.4,-50.1,66.66,147.02,250.13,-47.0,0.9,0.75,0.98
-3.73,-33.16,36.06,69.17,89.31,93.94,-0.01,0.38,0.16
-64.7,-44.96,12.66,-173.16,-29.21,-13.0,0.29,0.75,0.67
-38.6,-10.23,62.46,-89.05,-49.6,-250.0,0.4,0.09,1.11
30.18,-4.94,79.13,198.43,130.8,-148.0,-0.18,0.43,0.04
1.47,0.09,44.95,66.44,15.92,116.54,0.2,0.82,0.32
-41.8,-25.44,-3.54,-135.21,21.47,5.69,0.22,0.18,1.21
-65.0,-14.45,29.32,-189.16,-101.07,-1.0,0.34,0.4,1.1
22.91,-10.37,84.87,128.05,42.55,-250.0,-0.3,-0.04,0.39
-53.0,-16.08,-14.24,228.84,8.14,88.47,0.37,0.76,0.26
-65.04,14.16,17.95,-184.89,66.28,107.0,0.47,0.16,1.44
12.87,29.84,59.63,-189.1,-76.88,-19.0,0.52,0.25,1.52
30.16,39.94,47.61,125.25,121.57,-250.0,-0.42,0.1,0.45
-16.91,1.4,-13.7,168.97,58.53,49.69,-0.04,0.58,-0.05
-69.79,9.51,-0.75,-52.2,44.78,116.4,0.32,0.68,0.65
-13.64,32.54,53.08,-245.0,-145.02,-6.0,0.08,0.27,1.24
28.44,36.17,62.9,44.47,31.07,-250.1,-0.46,0.44,0.38
16.45,41.0,9.15,210.5,88.02,-52.6,-0.36,0.4,0.05
-38.25,6.41,-28.78,40.2,13.06,109.39,0.29,0.77,0.49
-65.04,25.14,0.05,-214.6,28.13,63.5,0.19,0.26,1.25
5.75,37.01,41.25,-152.96,-131.15,-1.0,0.41,0.1,1.33
20.97,53.64,39.24,110.24,78.79,-250.0,-0.54,0.34,0.34
-1.64,31.76,-19.09,149.6,40.94,20.6,-0.02,0.74,0.03
-65.0,13.06,-26.13,-15.48,72.54,80.95,0.22,0.57,0.53
-65.04,24.75,30.7,-235.44,-76.8,-6.0,0.18,0.22,1.26
20.16,11.01,44.52,-32.82,-68.56,-250.0,0.06,0.67,0.75
-36.02,4.83,-25.46,216.83,49.47,-250.0,-0.96,0.34,0.0
-65.04,19.66,14.33,57.44,-62.65,77.82,0.11,0.71,-0.01
-0.07,26.57,63.26,-111.66,38.21,122.0,0.13,0.23,1.41
25.57,36.65,59.56,-161.74,-51.87,-12.0,0.28,0.34,1.11
-18.2,-8.56,-8.79,152.73,62.37,-250.0,-0.46,0.39,0.39
-65.04,-8.91,4.61,193.08,24.43,-0.26,0.01,0.61,-0.1
-22.44,5.04,58.08,-17.7,44.91,98.73,0.55,0.52,0.91
29.16,2.37,67.86,-250.14,-159.18,-6.0,0.21,0.35,1.08
16.18,15.04,9.48,49.49,-1.09,-250.1,-0.35,0.62,0.56
