yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.86,-43.23,123.63,7.04,-4.25,14.9,0.21,0.98,-0.06
3.66,-43.73,123.45,6.82,-6.91,14.11,0.22,0.98,-0.05
3.71,-43.91,123.73,8.55,-5.7,14.25,0.22,0.98,-0.04
3.89,-43.72,124.07,8.75,-4.37,15.03,0.21,0.98,-0.05
3.81,-44.04,124.19,8.02,-6.37,14.73,0.21,0.98,-0.06
3.9,-44.02,124.33,8.09,-5.02,15.08,0.22,0.99,-0.05
3.89,-44.05,124.72,9.08,-5.25,15.04,0.21,0.98,-0.04
3.85,-43.74,125.15,9.31,-3.83,14.79,0.22,0.98,-0.04
3.86,-43.88,125.22,7.93,-5.68,14.92,0.21,0.98,-0.05
3.81,-43.94,125.38,8.41,-5.23,14.71,0.22,0.98,-0.05
3.94,-43.73,125.69,9.03,-4.19,15.21,0.22,0.99,-0.05
3.76,-44.29,125.47,6.98,-7.23,14.51,0.22,0.99,-0.06
3.67,-44.39,125.29,7.07,-5.48,14.15,0.22,0.98,-0.06
3.89,-44.42,125.34,7.96,-5.27,15.03,0.22,0.98,-0.05
3.93,-44.62,125.51,8.47,-5.92,15.19,0.22,0.98,-0.06
