yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.02,-44.43,123.51,8.73,-4.25,15.53,0.23,0.96,0.04
4.25,-44.49,123.77,8.69,-5.15,16.41,0.24,0.97,0.03
4.18,-44.83,123.78,7.86,-6.21,16.12,0.25,0.96,0.04
-3.6,-38.87,123.23,7.85,19.5,-13.91,0.2,0.61,0.26
7.73,-60.03,143.96,90.2,-89.5,29.74,0.16,0.97,-0.11
-18.0,-74.39,131.37,-36.6,-71.13,-70.0,-0.39,0.83,-0.39
21.1,-80.29,119.99,-33.39,-30.05,81.3,0.52,0.76,0.05
23.2,-92.8,115.43,-10.66,-63.18,89.8,0.0,0.79,-0.26
5.67,-90.37,111.86,-8.98,-4.32,21.73,0.09,0.98,-0.09
4.8,-86.77,111.89,5.4,1.75,18.55,0.19,0.98,-0.02
2.85,-82.32,113.43,11.94,6.15,10.99,0.25,1.01,0.03
3.77,-79.05,116.06,16.38,1.91,14.56,0.21,0.97,0.0
5.5,-79.57,117.12,10.67,-12.59,21.25,0.24,0.98,0.0
3.99,-78.41,117.02,6.28,-5.79,15.33,0.25,0.98,-0.03
3.77,-77.87,117.16,7.34,-8.06,14.56,0.26,0.97,-0.04
