yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.01,4.49,-38.61,6.75,-0.81,0.05,-0.16,-0.94,0.14
0.34,4.56,-38.77,5.44,-0.63,1.3,-0.17,-0.95,0.14
-1.39,2.44,-44.16,-15.21,-9.04,-5.36,-0.13,-0.97,0.14
-0.81,2.82,-43.09,10.24,0.47,-3.13,-0.15,-0.99,0.01
-4.09,0.62,-42.25,9.87,-9.42,-15.78,-0.11,-0.98,0.02
-11.6,-0.69,-42.0,8.33,-5.09,-44.87,0.01,-0.96,0.03
-3.26,9.67,-58.6,-61.31,42.85,-12.6,0.18,-1.29,-0.27
11.34,0.65,-55.09,16.92,-32.55,43.78,0.2,-0.83,0.04
-1.8,-13.92,-57.22,-7.98,-61.49,-7.02,-0.41,-1.1,-0.53
1.06,-9.59,-50.07,31.47,13.47,4.06,-0.17,-0.9,0.18
0.35,-10.1,-48.98,8.15,-5.95,1.37,-0.25,-0.94,0.13
-0.36,-8.78,-48.82,4.73,1.79,-1.38,-0.19,-0.92,0.17
-0.17,-8.55,-47.78,8.58,-2.15,-0.66,-0.18,-0.95,0.16
1.28,-9.65,-45.99,11.66,-7.46,4.92,-0.18,-0.96,0.16
-0.73,-9.67,-44.36,11.04,-3.24,-2.79,-0.16,-0.92,0.21
0.17,-8.49,-43.53,8.01,1.61,0.66,-0.17,-0.91,0.22
-0.48,-7.24,-43.52,4.76,2.05,-1.88,-0.17,-0.93,0.24
0.4,-7.68,-43.86,1.44,-2.17,1.26,-0.18,-0.92,0.22
0.33,-7.49,-44.67,0.89,-0.66,0.34,-0.18,-0.93,0.22
0.09,-6.95,-45.62,2.5,-2.91,-2.68,-0.17,-0.93,0.21
