yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.96,-49.02,119.8,8.02,-4.69,15.27,0.3,0.98,-0.06
4.07,-49.03,119.92,8.01,-5.27,15.73,0.29,0.97,-0.05
4.15,-49.27,120.02,7.95,-6.13,16.04,0.3,0.97,-0.05
4.0,-49.22,120.17,8.22,-5.02,15.43,0.29,0.97,-0.06
4.08,-49.38,120.09,7.27,-5.82,15.69,0.29,0.97,-0.06
3.91,-49.33,120.07,7.59,-5.0,15.09,0.3,0.97,-0.05
3.85,-49.12,120.11,7.68,-4.4,14.82,0.29,0.97,-0.06
4.02,-49.3,120.08,7.55,-5.84,15.52,0.3,0.97,-0.06
3.98,-48.93,120.29,8.4,-3.81,15.37,0.29,0.97,-0.06
3.91,-48.91,120.33,7.79,-5.03,15.02,0.3,0.97,-0.05
3.94,-48.8,120.38,7.91,-4.62,15.21,0.3,0.97,-0.05
4.02,-48.88,120.49,8.08,-5.5,15.51,0.29,0.97,-0.06
3.99,-48.78,120.46,7.59,-4.72,15.42,0.3,0.97,-0.06
4.11,-48.89,120.49,7.67,-5.62,15.79,0.29,0.97,-0.06
4.02,-48.83,120.44,7.56,-4.83,15.51,0.3,0.97,-0.06
