yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.7,-48.58,118.48,7.28,-4.49,14.28,0.32,0.95,0.04
3.88,-48.54,118.46,7.53,-4.66,14.97,0.32,0.95,0.03
3.02,-48.62,119.28,10.82,-5.2,11.66,0.32,0.95,0.03
4.12,-50.3,120.16,11.32,-11.45,15.79,0.32,0.94,0.09
0.5,-48.96,122.46,16.71,-0.21,1.92,0.27,0.98,0.07
-7.8,-46.16,124.56,14.92,4.68,-30.36,0.14,0.98,-0.02
-0.1,-67.97,124.74,7.11,-94.04,-0.73,0.08,0.98,-0.05
21.8,-52.61,133.66,43.82,50.86,84.15,0.0,1.03,-0.27
11.8,-45.7,126.69,-15.4,23.25,45.56,0.52,1.02,-0.47
4.58,-45.57,117.52,-27.29,-3.37,17.68,0.36,0.92,-0.12
2.48,-49.15,118.52,11.34,-18.75,9.53,0.31,0.96,-0.05
-2.8,-46.2,122.18,21.3,5.72,-10.89,0.2,1.03,-0.11
-7.1,-59.47,123.07,10.11,-59.63,-27.2,0.11,1.11,-0.12
28.7,-28.85,127.22,28.02,119.53,110.8,0.8,1.06,-0.06
13.7,-39.18,132.58,30.61,-44.79,52.79,0.17,1.42,-0.51
