yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.92,-47.34,121.75,6.67,-6.08,15.08,0.27,0.97,0.04
4.34,-47.61,121.82,8.05,-6.06,16.69,0.28,0.96,0.04
3.86,-47.5,121.98,8.38,-4.6,14.89,0.28,0.96,0.04
3.85,-47.68,121.75,6.8,-5.79,14.87,0.27,0.96,0.03
-0.8,-54.28,124.86,19.71,-32.18,-3.43,0.21,0.95,0.05
-13.0,-38.81,125.93,-45.21,74.47,-51.4,0.27,0.99,-0.25
14.6,-52.76,103.44,-83.21,-61.89,56.2,0.03,1.35,0.17
8.96,-43.99,102.25,-0.72,27.46,34.59,0.08,1.01,-0.2
4.97,-46.2,101.62,1.83,-13.52,19.11,0.26,0.97,0.02
4.41,-48.92,101.33,3.21,-15.89,17.02,0.27,0.98,0.01
3.92,-42.52,108.61,33.08,19.85,15.12,0.22,0.99,-0.02
4.45,-42.22,109.58,8.95,-3.55,17.06,0.23,0.99,-0.06
4.04,-42.89,109.98,7.12,-7.22,15.59,0.24,0.97,-0.07
4.11,-43.21,110.08,5.96,-5.88,15.86,0.25,0.98,-0.06
3.9,-43.33,109.77,4.3,-5.15,15.02,0.25,0.98,-0.04
