yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.82,-49.12,119.71,7.65,-5.0,15.45,0.3,0.96,0.02
2.64,-47.48,127.49,7.56,-5.3,15.25,0.3,0.96,0.02
2.77,-48.12,129.23,8.46,-4.9,14.65,0.31,0.96,0.02
-1.3,-44.8,131.28,38.45,1.02,10.19,0.25,0.97,-0.02
-5.8,-47.12,128.31,15.53,-7.78,10.7,0.26,0.98,-0.08
0.25,-19.04,138.23,16.89,7.9,-5.36,0.26,1.01,-0.05
23.4,-14.3,137.59,-4.34,-16.13,-22.6,0.05,1.02,-0.1
9.18,-16.5,125.81,46.7,105.24,0.97,0.04,1.21,-0.1
5.34,-18.43,124.41,7.4,15.33,90.5,-0.06,0.81,-0.19
3.83,-13.62,128.0,-35.69,-7.57,35.43,0.41,0.98,0.2
4.88,-16.32,128.55,2.76,-7.73,20.56,0.29,0.98,0.02
3.93,-17.78,128.1,21.67,18.08,14.79,0.2,1.05,-0.03
3.82,-19.6,127.68,11.17,-10.27,18.83,0.3,0.94,0.01
3.76,-21.11,127.45,7.19,-5.61,15.12,0.31,0.97,-0.0
4.08,-22.47,126.86,7.24,-7.32,14.7,0.3,0.96,0.0
