yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.03,8.46,-42.17,5.27,-0.8,0.11,-0.23,-0.96,-0.04
0.1,8.52,-42.11,5.44,-0.95,0.1,-0.24,-0.95,-0.05
-0.04,8.4,-42.11,5.6,-0.65,0.39,-0.23,-0.96,-0.04
0.02,8.58,-41.99,5.47,-1.31,-0.17,-0.24,-0.95,-0.05
0.04,8.62,-41.98,5.89,-0.2,0.06,-0.25,-0.95,-0.04
-0.09,8.64,-41.73,5.38,-0.79,0.15,-0.23,-0.95,-0.05
-0.12,8.52,-41.66,6.47,-0.72,-0.34,-0.23,-0.96,-0.05
-0.1,8.48,-41.86,5.78,-1.31,-0.44,-0.23,-0.96,-0.05
-0.06,8.53,-41.75,4.76,-0.94,-0.4,-0.23,-0.95,-0.05
0.01,8.42,-41.67,5.99,-0.61,-0.24,-0.24,-0.96,-0.05
0.06,8.4,-41.65,5.76,-1.33,0.02,-0.23,-0.96,-0.04
0.02,8.52,-41.72,5.69,-0.85,0.21,-0.23,-0.96,-0.05
0.04,8.51,-41.72,5.25,-0.35,0.09,-0.24,-0.95,-0.05
0.07,8.52,-41.67,5.45,-0.88,0.17,-0.24,-0.95,-0.04
0.01,8.52,-41.65,5.7,-0.84,0.25,-0.23,-0.96,-0.06
0.07,8.51,-41.66,5.58,-0.83,0.05,-0.23,-0.96,-0.05
0.01,8.65,-41.67,5.5,-0.85,0.27,-0.24,-0.96,-0.06
-0.08,8.61,-41.61,5.4,-0.36,0.03,-0.24,-0.95,-0.04
-0.03,8.6,-41.51,5.74,-0.98,-0.29,-0.23,-0.96,-0.05
-0.01,8.57,-41.49,5.95,-0.87,-0.13,-0.24,-0.95,-0.05
