yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.98,-51.25,116.02,7.48,-5.07,15.18,0.33,0.95,0.07
3.88,-51.13,116.6,7.7,-4.38,15.37,0.33,0.94,0.07
4.19,-48.96,128.27,9.68,-4.62,14.98,0.33,0.94,0.06
3.7,-47.96,127.88,53.68,3.11,16.11,0.29,0.97,-0.03
-0.5,-47.32,129.4,7.5,-1.05,14.29,0.31,0.97,-0.07
-11.0,-40.54,130.59,14.58,-2.76,-1.98,0.26,0.98,-0.04
17.5,-47.1,145.95,11.4,19.66,-44.05,0.02,0.98,-0.03
8.0,-38.0,138.65,71.21,-32.41,67.71,0.06,1.01,-0.33
8.44,-47.74,134.77,-17.96,29.18,30.77,0.03,0.91,-0.23
2.03,-46.99,129.27,-4.57,-42.09,32.57,0.37,1.02,0.02
-2.0,-47.95,129.21,-11.77,-1.79,7.82,0.32,0.99,-0.13
-10.0,-46.45,134.63,8.3,-9.21,-7.78,0.25,1.0,-0.02
17.5,-65.77,142.21,28.6,-1.33,-42.35,0.04,1.05,-0.04
8.36,-77.53,117.36,42.67,-82.0,67.56,0.27,0.76,-0.39
10.0,-87.18,108.93,-86.16,-59.25,32.1,-0.18,0.91,-0.53
