yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.09,10.32,-40.16,5.82,-0.74,-0.17,-0.28,-0.94,-0.01
-1.76,18.63,-30.17,5.57,-1.14,-0.33,-0.27,-0.94,-0.0
-3.6,28.25,-34.71,46.11,33.12,-6.77,-0.2,-1.01,0.07
-10.2,45.73,-24.54,-9.8,40.76,-13.91,-0.1,-1.01,0.07
-6.2,24.86,-27.18,45.02,78.76,-39.34,0.43,-0.86,0.19
3.71,27.6,-33.25,-3.7,-79.66,-23.9,-0.21,-0.6,-0.13
3.66,41.85,-33.04,-16.93,13.85,40.75,-0.09,-0.95,-0.14
-2.23,48.99,-41.35,7.75,3.6,13.29,-0.09,-0.98,-0.17
2.09,48.51,-44.7,9.65,62.08,14.14,0.04,-1.06,0.01
-8.96,38.97,-29.53,-26.19,33.72,-8.62,-0.18,-0.96,-0.09
-2.97,18.18,-50.82,-8.56,6.78,8.02,0.09,-0.88,-0.28
6.53,14.59,-53.37,61.22,-29.22,-32.1,-0.1,-1.01,-0.24
1.42,12.77,-50.14,-77.7,-77.32,-11.0,-0.04,-1.24,0.29
2.52,12.32,-44.71,-5.79,-11.9,25.22,-0.05,-1.02,-0.2
0.86,12.56,-43.9,16.98,-6.1,5.5,-0.12,-0.95,-0.16
2.06,12.67,-41.34,26.3,-1.31,9.72,-0.17,-0.97,-0.12
0.44,12.48,-40.48,8.36,0.98,3.34,-0.25,-0.92,-0.03
0.13,12.25,-40.73,15.22,-0.02,7.94,-0.23,-0.94,-0.03
0.22,11.52,-41.15,8.98,-0.94,1.69,-0.24,-0.95,-0.03
0.4,11.44,-41.17,4.66,-1.24,0.49,-0.24,-0.95,-0.03
