yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.17,-50.0,116.47,8.05,-4.79,16.08,0.31,0.93,0.15
3.96,-49.93,116.48,7.6,-4.73,15.24,0.31,0.92,0.15
3.58,-50.12,109.94,-17.85,-6.28,13.81,0.32,1.06,0.41
3.11,-58.73,116.34,31.07,-40.86,12.02,0.19,0.95,0.11
8.63,-83.91,116.84,7.66,-109.16,33.21,0.11,0.89,-0.09
-9.8,-75.71,111.69,-13.04,22.56,-38.1,0.35,1.02,0.15
13.6,-78.07,104.86,-20.87,-19.98,52.6,0.13,0.71,0.21
9.3,-56.52,109.21,22.69,76.39,35.91,0.26,0.99,0.18
3.53,-59.29,105.67,-8.98,-18.11,13.61,0.22,0.94,0.04
3.34,-58.02,101.91,-9.64,-2.01,12.88,0.25,0.91,0.17
4.65,-54.94,103.68,11.48,5.11,17.9,0.22,0.94,0.14
3.29,-55.05,105.27,11.6,-6.9,12.69,0.25,0.92,0.19
3.6,-51.86,106.67,11.58,6.89,13.92,0.3,0.9,0.19
5.28,-57.98,106.45,5.06,-30.05,20.38,0.31,0.93,0.16
4.49,-57.84,106.54,6.4,-5.63,17.26,0.33,0.92,0.14
4.08,-57.27,107.17,8.47,-4.0,15.75,0.32,0.94,0.14
4.19,-57.2,107.56,7.77,-5.73,16.12,0.34,0.92,0.14
4.23,-57.64,108.74,11.05,-7.85,16.32,0.33,0.92,0.15
4.12,-57.23,109.23,8.33,-4.57,15.89,0.32,0.92,0.14
4.05,-57.07,109.17,6.21,-5.53,15.65,0.32,0.92,0.15
