yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.33,-58.4,109.1,7.44,-5.18,16.64,0.46,0.9,0.07
4.1,-58.46,109.1,7.37,-5.39,15.83,0.45,0.91,0.07
3.99,-58.23,109.33,8.26,-4.27,15.42,0.45,0.91,0.07
4.08,-58.08,109.77,9.23,-4.48,15.74,0.46,0.9,0.07
-1.9,-53.05,120.5,50.44,15.02,-7.63,0.44,0.93,0.04
2.44,-51.45,119.52,4.37,1.27,9.4,0.37,0.95,0.03
-4.4,-48.43,115.81,-7.34,6.63,-16.97,0.3,0.97,0.05
-4.4,-65.76,123.37,37.55,-74.64,-17.2,0.35,1.1,-0.11
20.5,-43.73,134.69,51.71,78.73,79.11,0.11,1.04,0.01
1.85,-30.74,140.04,32.62,49.04,7.12,0.41,0.88,-0.07
3.93,-28.39,142.25,20.7,8.26,15.12,0.42,0.95,-0.04
2.1,-29.34,140.93,6.46,-5.03,8.12,0.36,0.96,-0.05
-4.3,-31.23,139.94,7.1,-9.48,-16.72,0.58,1.04,-0.12
-12.0,-67.28,147.05,41.43,-145.32,-48.0,-0.04,1.07,0.13
22.3,-45.37,159.12,58.62,76.66,86.02,0.48,0.91,0.08
12.4,-39.58,145.93,-37.44,20.42,48.18,0.42,0.91,-0.04
6.12,-41.89,143.07,1.53,-11.63,23.53,0.42,1.02,0.03
2.01,-40.96,139.31,-3.02,0.53,7.78,0.43,0.92,-0.02
4.08,-40.87,138.6,9.09,-2.18,15.76,0.44,0.93,-0.02
4.72,-41.29,137.83,8.77,-4.24,18.24,0.45,0.92,-0.02
