yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.03,-16.77,-45.34,4.95,-0.82,0.1,0.18,-0.97,-0.04
0.18,-16.09,-45.47,4.96,1.64,0.71,0.17,-0.98,-0.04
4.45,4.68,-49.18,-10.16,83.39,17.17,0.25,-0.95,-0.02
5.31,53.08,-51.38,6.43,-6.69,-33.73,0.24,-1.04,-0.23
-8.73,49.05,-50.8,2.29,117.02,-10.68,0.1,-0.89,-0.18
-2.78,75.63,-51.1,1.27,55.82,2.21,0.32,-1.06,0.08
0.57,86.09,-51.93,-21.05,187.69,25.3,0.17,-0.96,-0.06
7.06,132.15,-58.42,15.86,-47.07,-23.3,0.25,-0.96,-0.11
-6.0,114.83,-55.22,-6.21,-5.17,-11.2,0.11,-0.98,-0.18
-1.2,128.88,-60.89,11.9,72.01,53.52,0.14,-1.12,-0.15
-2.9,122.12,-63.19,63.16,113.85,-47.8,0.13,-0.93,0.1
13.8,134.28,-60.39,-18.64,137.08,-43.0,0.39,-0.97,-0.14
-12.0,157.45,-45.25,-43.14,44.39,12.79,-0.11,-1.05,-0.27
-11.0,185.18,-51.26,-9.95,75.76,0.3,0.09,-1.04,-0.18
3.31,188.4,-62.87,30.25,205.03,15.89,0.17,-0.9,0.21
0.08,199.23,-65.95,29.64,-16.05,-22.2,0.19,-0.93,-0.02
4.12,241.98,-58.92,-8.16,54.53,5.85,0.13,-1.13,-0.2
-5.7,228.03,-52.32,-12.94,47.09,-22.9,0.12,-1.08,-0.17
1.52,232.4,-55.78,-2.98,179.41,39.67,0.03,-1.08,0.01
-5.9,235.1,-60.06,-14.74,140.77,-8.4,-0.14,-1.08,0.03
10.2,269.42,-61.1,14.37,17.4,-37.65,0.4,-0.99,0.06
-2.2,293.37,-65.31,5.27,-46.8,-5.44,0.24,-0.98,-0.15
-9.7,285.92,-62.44,-1.97,16.02,12.98,0.02,-0.96,-0.12
-1.4,262.72,-62.09,10.05,124.76,21.32,0.05,-0.98,-0.02
3.37,255.73,-63.2,47.82,107.8,19.75,0.21,-0.98,0.05
5.52,276.06,-61.28,-4.45,54.79,-10.05,0.19,-0.95,0.08
5.11,291.67,-50.1,-28.29,59.92,-19.8,0.08,-1.1,-0.2
-2.6,293.72,-52.53,0.64,108.18,-7.34,-0.04,-0.98,-0.11
-5.1,296.95,-61.03,-13.5,29.29,-8.34,-0.01,-0.99,0.02
-1.9,311.71,-61.76,41.34,115.27,-17.5,0.11,-1.0,-0.04
-2.1,305.87,-65.52,2.18,-62.78,-14.58,0.31,-1.04,-0.15
-4.5,322.69,-55.65,-9.42,126.29,6.99,-0.14,-1.08,-0.21
-3.7,294.4,-56.08,-19.04,108.86,-12.0,-0.1,-1.06,-0.15
1.82,313.74,-59.31,4.24,190.86,45.31,0.17,-0.94,0.1
-3.2,327.98,-64.88,29.88,-30.29,-33.7,0.16,-0.98,-0.07
11.7,361.88,-64.34,-13.02,25.18,2.99,0.23,-1.2,-0.12
-8.7,339.72,-57.74,0.71,-52.07,-35.5,0.06,-0.92,-0.05
0.78,332.42,-62.15,22.21,181.08,11.63,-0.0,-0.95,0.06
-9.1,305.86,-62.62,10.67,139.2,-2.89,0.14,-0.97,0.14
