yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.84,-48.39,119.17,7.82,-5.75,15.49,0.29,0.96,0.05
4.01,-48.41,119.15,8.79,-4.34,14.82,0.29,0.96,0.05
1.64,-49.58,117.26,7.37,-5.15,15.49,0.34,0.9,0.05
1.64,-48.4,117.27,0.44,-9.21,6.34,0.29,0.98,0.03
-3.7,-47.92,120.18,7.06,-0.6,6.34,0.21,1.03,-0.01
-3.4,-52.11,126.71,17.98,-3.95,-14.29,0.13,1.12,0.05
28.3,-57.79,125.19,32.11,-23.47,-13.2,-0.1,0.91,0.01
18.7,-69.0,116.19,0.78,-32.2,109.4,0.79,0.92,-0.23
3.93,-69.95,114.64,-23.72,-47.78,71.9,0.24,0.97,-0.13
-0.3,-68.88,118.62,0.55,-12.66,15.19,0.28,0.96,-0.05
-10.0,-66.2,127.32,22.58,-4.39,-1.38,0.05,1.03,-0.15
40.8,-89.76,123.74,40.85,0.14,-41.85,1.07,1.06,-0.41
-0.7,-71.16,111.93,-0.79,-98.44,157.5,-0.44,0.92,-0.54
13.5,-87.45,107.33,-35.79,56.31,-2.79,0.39,0.6,0.07
4.58,-86.73,106.18,-9.6,-71.69,52.12,0.33,0.97,0.03
