yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.19,-21.45,-43.66,5.28,-1.92,0.73,0.12,-0.98,-0.0
0.02,-21.3,-43.91,5.09,-1.5,0.06,0.15,-0.97,-0.01
1.01,-21.06,-44.92,1.95,-1.05,3.89,0.16,-1.02,-0.02
4.07,12.0,-49.96,-14.82,131.23,15.7,0.17,-0.92,-0.07
5.82,56.66,-46.6,17.15,181.24,22.37,0.04,-0.98,-0.29
-4.49,66.88,-44.74,12.15,52.18,-17.35,0.2,-0.9,-0.13
-4.28,56.17,-48.33,-8.78,-30.6,-16.4,0.18,-1.02,-0.06
9.83,72.21,-53.07,-12.81,73.43,37.95,-0.01,-1.12,0.05
7.22,102.16,-49.68,15.87,135.52,27.89,0.43,-1.09,-0.16
-8.74,97.56,-45.35,22.23,-0.53,-33.6,0.14,-0.86,-0.05
-4.3,106.0,-55.46,-34.21,50.08,-16.8,0.04,-0.89,0.05
-3.6,103.19,-55.19,3.79,7.95,-14.14,0.24,-0.93,0.19
0.82,123.51,-53.92,8.91,99.31,3.15,0.13,-0.89,-0.11
-8.4,152.24,-46.61,34.01,135.96,-32.6,0.06,-1.01,-0.11
0.37,167.44,-47.34,2.76,86.24,1.44,0.07,-1.02,-0.12
-0.5,174.06,-54.23,-21.63,53.31,-2.27,-0.03,-0.94,0.08
5.51,178.26,-56.97,-8.14,47.28,21.12,0.33,-1.07,0.11
1.19,232.94,-52.72,20.63,250.13,4.61,0.17,-0.98,-0.09
-12.0,179.96,-50.01,13.82,-162.87,-45.0,0.01,-0.85,-0.19
-7.8,192.43,-50.38,3.3,77.16,-30.05,-0.17,-0.96,-0.02
7.49,182.09,-59.26,-29.5,-10.69,28.9,-0.01,-0.94,-0.01
3.89,215.11,-51.9,31.89,163.72,14.96,0.24,-0.95,-0.12
-4.9,224.07,-45.11,31.84,71.16,-19.05,0.06,-0.96,-0.16
-7.0,246.08,-50.35,-15.27,124.13,-27.0,0.0,-0.85,-0.14
-7.7,265.72,-51.46,0.43,116.73,-29.69,-0.16,-1.05,0.05
