yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.91,-45.42,123.76,7.34,-4.66,14.79,0.24,0.97,0.04
3.37,-46.14,123.6,7.89,-4.85,15.03,0.22,0.97,0.01
1.44,-51.57,129.17,6.84,-8.17,12.99,0.18,0.92,0.05
7.71,-63.39,133.6,29.63,-27.49,5.55,0.01,1.62,-0.43
-3.7,-49.06,117.22,26.5,-55.81,29.76,0.47,1.11,-0.06
8.62,-26.28,137.02,-54.9,50.95,-14.5,0.06,0.91,-0.1
10.1,-27.6,132.84,85.15,84.27,33.27,0.18,0.98,-0.19
5.51,-28.21,128.83,-6.85,-7.89,38.89,0.27,1.04,-0.04
4.12,-30.19,120.46,-6.92,-4.58,21.28,0.28,0.93,-0.0
5.42,-32.72,119.18,-24.73,-9.82,15.91,0.26,0.92,0.09
4.24,-33.92,121.11,2.47,-12.39,20.84,0.28,0.98,0.05
3.83,-34.01,121.22,15.08,-7.49,16.38,0.29,0.97,0.04
3.65,-34.89,121.35,8.19,-3.13,14.8,0.28,0.95,0.04
3.75,-35.6,121.65,8.15,-6.43,14.08,0.27,0.96,0.03
3.94,-36.02,121.74,8.76,-5.89,14.41,0.28,0.97,0.02
