yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.78,-46.25,121.93,6.16,-5.79,14.98,0.25,0.96,0.07
1.66,-48.59,120.05,6.66,-5.33,14.59,0.26,0.95,0.07
2.71,-50.87,134.59,0.04,-14.48,6.42,0.25,0.95,0.07
-13.0,-61.48,136.6,64.74,-15.33,10.41,0.16,0.92,0.06
0.26,-53.92,128.16,20.04,-55.5,-53.6,-0.49,0.88,-0.1
22.8,-70.32,122.9,-22.9,23.42,1.02,0.33,0.98,-0.23
8.13,-74.91,118.31,-14.29,-73.91,87.8,0.07,1.46,-0.08
5.46,-73.52,117.08,-11.67,-29.04,31.4,0.08,1.03,-0.15
4.36,-75.08,121.27,1.69,-4.37,20.98,0.24,1.03,-0.04
-12.0,-75.15,105.64,23.08,-16.29,16.83,0.18,0.92,-0.05
5.65,-42.02,110.08,-52.58,-16.71,-48.0,-0.75,1.4,0.48
19.3,-49.56,108.5,26.31,125.15,21.72,0.55,0.93,-0.46
7.75,-45.33,108.47,-0.41,-38.47,74.24,-0.2,1.13,0.0
5.37,-44.94,109.54,4.53,10.66,29.82,0.19,1.04,0.01
3.15,-45.81,108.01,9.99,-3.01,20.74,0.28,0.94,0.03
