yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.97,-44.8,124.05,8.56,-3.63,15.28,0.23,0.98,0.01
3.87,-44.94,124.07,7.76,-5.58,14.93,0.24,0.98,0.02
4.09,-44.92,124.11,7.79,-4.98,15.78,0.23,0.98,0.02
2.7,-51.54,123.16,3.16,-32.37,10.42,0.17,1.06,-0.02
3.81,-52.16,142.12,83.06,-9.34,14.69,0.14,0.9,-0.02
8.65,-49.99,140.7,6.97,-1.84,33.25,-0.24,0.9,-0.39
-3.9,-32.98,123.66,-57.62,63.0,-15.4,0.28,0.97,-0.09
4.27,-31.48,161.45,159.68,-0.99,16.42,-0.32,1.67,-0.43
9.6,-28.38,160.95,11.27,8.53,37.08,0.12,1.0,-0.16
7.03,-32.29,157.66,0.38,-18.85,27.16,0.16,0.98,-0.18
3.1,-32.7,151.6,-12.44,-6.14,11.93,0.08,1.05,-0.08
3.88,-31.74,153.61,20.1,0.63,14.99,0.22,0.97,-0.05
4.67,-33.57,152.59,8.27,-10.47,18.02,0.22,0.99,-0.08
3.47,-33.31,153.62,16.4,-2.24,13.35,0.23,0.97,-0.09
3.98,-34.08,152.94,9.61,-6.58,15.31,0.2,0.98,-0.12
