yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.7,427.1,-60.85,4.18,51.96,-47.21,0.22,-0.87,-0.02
6.7,434.19,-58.16,17.82,29.41,-4.6,-0.0,-0.97,-0.24
-2.1,436.16,-55.56,4.79,45.35,-2.83,-0.13,-1.15,-0.12
-4.5,438.6,-59.18,4.18,83.0,-3.01,0.09,-0.95,0.04
0.28,437.95,-61.49,14.02,98.15,25.86,0.19,-1.07,-0.02
2.6,441.43,-60.07,14.44,78.47,-8.22,0.1,-0.99,-0.13
-9.8,432.26,-53.11,-9.59,80.55,-17.63,0.07,-0.96,-0.1
-6.5,426.24,-56.75,-5.98,69.29,1.06,0.06,-1.0,-0.01
0.38,412.71,-59.34,7.38,87.29,10.04,0.17,-0.96,0.04
-0.3,432.76,-59.22,31.29,33.74,-37.83,0.3,-0.93,-0.08
1.77,439.82,-54.81,-10.62,43.4,-25.0,-0.04,-0.99,-0.16
-7.4,422.28,-56.13,-5.9,14.39,1.47,-0.22,-1.13,-0.09
-12.0,431.64,-62.76,3.32,138.18,-1.09,0.03,-0.92,0.08
0.98,420.98,-62.94,20.75,99.76,6.83,0.2,-0.99,0.01
2.38,422.31,-63.06,-0.78,0.47,-28.63,0.18,-0.97,-0.1
-0.1,443.68,-61.13,-22.58,104.34,-48.0,0.03,-0.86,-0.1
-8.2,437.53,-61.89,3.34,26.76,3.77,-0.14,-1.01,-0.06
-7.8,445.17,-62.62,1.95,75.02,9.21,0.03,-0.99,-0.0
1.25,451.21,-67.75,9.73,155.19,-0.59,0.19,-0.91,-0.02
6.14,455.91,-62.28,-0.15,46.52,-31.86,0.22,-1.03,-0.15
-5.7,448.29,-56.46,0.81,100.1,-30.27,-0.01,-0.97,-0.18
5.3,437.44,-64.2,-17.99,97.67,4.84,-0.07,-1.03,-0.05
-6.0,440.98,-68.83,22.18,85.85,22.02,0.18,-0.92,-0.01
4.2,450.4,-64.81,26.29,42.24,-22.15,0.12,-1.09,-0.16
4.93,454.6,-60.48,-27.09,29.79,20.31,-0.05,-0.97,-0.16
-4.5,417.73,-62.51,-15.54,85.67,-23.2,0.13,-0.79,0.04
-9.3,413.02,-60.76,17.28,110.18,16.15,0.12,-1.0,-0.01
6.94,419.98,-60.49,19.16,91.48,19.02,0.19,-0.93,-0.13
-12.0,408.52,-53.97,-4.96,-75.37,-17.6,0.23,-0.95,-0.09
5.3,420.24,-53.56,9.65,46.4,-36.05,-0.02,-0.89,-0.15
-8.0,419.01,-57.13,-0.37,67.92,12.55,-0.19,-1.03,-0.06
