yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.04,11.7,-35.19,5.37,-0.79,-0.17,-0.29,-0.94,-0.18
0.03,11.85,-35.1,6.0,-0.22,0.1,-0.29,-0.94,-0.17
-0.36,12.62,-30.13,25.44,2.03,-1.38,-0.3,-0.89,-0.16
1.24,11.36,-28.11,13.88,-6.85,4.78,-0.39,-0.88,-0.07
-1.74,12.6,-26.23,14.19,3.63,-6.67,-0.33,-0.92,-0.07
-8.31,16.2,-19.01,37.21,14.49,-32.08,-0.22,-0.97,0.03
-8.11,17.57,-44.69,-95.14,7.34,-31.33,-0.12,-1.29,-0.47
13.0,-11.24,-47.32,-4.92,-111.55,50.1,0.13,-1.11,-0.15
2.57,-2.18,-46.77,5.89,34.28,9.92,-0.04,-1.03,-0.37
-0.92,-2.47,-45.49,9.57,-2.85,-3.31,-0.16,-0.93,-0.09
-4.05,-2.33,-42.48,16.39,-1.85,-15.63,-0.22,-0.96,-0.23
-8.45,-2.35,-35.45,35.05,-0.01,-32.39,0.04,-0.95,-0.04
-4.0,9.99,-44.41,-30.84,46.72,-15.4,-0.28,-0.94,-0.27
21.97,-6.29,-47.51,-6.18,-64.19,84.84,-0.04,-1.05,-0.11
4.0,-1.19,-41.09,30.63,18.79,15.37,-0.08,-1.14,-0.23
0.48,-1.47,-40.03,8.65,-4.24,1.85,-0.31,-0.94,-0.2
-0.02,-1.0,-39.63,6.19,-1.26,-0.06,-0.31,-0.93,-0.19
-0.04,0.63,-39.3,5.98,3.56,-0.16,-0.3,-0.94,-0.21
0.31,0.72,-39.03,5.82,-2.33,1.18,-0.3,-0.92,-0.2
0.13,1.37,-38.57,6.51,-0.24,0.52,-0.32,-0.93,-0.2
