yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.07,-51.68,115.72,8.13,-5.29,15.72,0.35,0.94,0.07
4.09,-51.81,115.78,7.75,-5.53,15.8,0.35,0.93,0.07
0.31,-57.72,119.55,22.56,-28.75,1.21,0.35,0.93,0.07
6.02,-75.28,126.58,35.68,-76.79,23.15,0.33,1.04,-0.03
-10.0,-80.29,117.57,-28.27,-32.69,-40.0,-0.04,0.77,-0.17
7.18,-43.52,115.97,4.56,140.73,27.74,0.67,0.86,-0.32
14.7,-47.67,120.62,23.72,-22.73,56.56,0.09,0.99,0.04
8.26,-51.67,117.95,-2.97,-20.99,31.89,0.31,0.98,-0.07
4.48,-50.12,117.16,4.44,1.0,17.28,0.33,0.95,-0.02
3.04,-51.96,111.87,-13.12,-11.72,11.7,0.38,0.88,0.06
5.97,-51.05,112.15,8.42,-1.02,23.05,0.37,0.88,0.09
4.06,-50.6,112.26,7.73,-2.76,15.69,0.38,0.93,0.07
4.04,-50.56,112.6,8.53,-4.5,15.61,0.37,0.92,0.07
4.14,-50.78,112.53,6.94,-5.46,15.98,0.38,0.93,0.08
4.06,-51.04,112.49,7.15,-5.61,15.69,0.38,0.93,0.07
4.11,-51.09,112.9,8.79,-4.84,15.74,0.38,0.93,0.08
4.13,-51.04,112.93,7.47,-4.45,15.93,0.38,0.93,0.08
4.2,-50.94,113.13,8.11,-4.27,16.21,0.38,0.92,0.08
4.09,-51.02,113.21,7.73,-4.91,15.79,0.38,0.93,0.08
4.13,-51.14,113.2,7.36,-5.14,15.95,0.39,0.92,0.08
