yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.02,4.85,-41.42,6.04,-0.68,0.06,-0.18,-0.93,0.15
0.07,4.9,-41.53,5.05,-0.85,0.27,-0.19,-0.94,0.16
0.06,5.46,-48.95,-23.87,1.6,0.24,-0.15,-0.94,0.11
-0.28,6.88,-43.64,25.98,4.91,-1.1,-0.17,-0.89,0.1
-2.12,6.03,-44.11,3.72,-4.13,-8.19,-0.19,-0.97,0.05
-7.07,2.32,-48.29,-10.36,-14.79,-27.0,-0.09,-0.97,0.04
-9.7,0.03,-51.52,-7.05,-8.69,-37.44,0.01,-0.99,0.08
21.5,-12.58,-66.39,-58.65,-54.69,83.0,-0.45,-0.91,-0.33
2.93,4.5,-45.99,82.86,68.92,11.28,0.51,-1.8,0.17
1.61,7.28,-38.66,41.67,-4.64,-4.69,-0.07,-0.92,0.23
0.73,7.44,-39.15,-1.79,13.63,5.77,-0.15,-0.95,0.2
0.21,7.02,-39.42,3.95,0.36,2.82,-0.18,-0.92,0.2
-0.85,5.31,-38.4,4.5,-2.18,0.79,-0.17,-0.9,0.26
0.06,5.23,-38.47,9.18,-7.42,-3.3,-0.17,-0.92,0.23
-0.24,5.35,-38.61,5.27,-1.08,0.24,-0.15,-0.93,0.22
-0.19,6.12,-39.06,5.17,-0.15,-0.92,-0.15,-0.93,0.22
-0.03,6.79,-39.6,3.86,2.5,-0.74,-0.15,-0.92,0.22
0.05,6.93,-39.59,3.44,2.27,-0.12,-0.16,-0.93,0.2
0.13,6.78,-39.64,5.65,0.06,0.19,-0.16,-0.93,0.19
0.44,6.5,-39.74,5.51,-1.0,0.51,-0.17,-0.93,0.19
