yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.18,8.24,-40.26,5.31,-1.41,-0.71,-0.24,-0.96,-0.05
-0.05,8.24,-40.16,6.12,-0.85,-0.21,-0.23,-0.95,-0.06
0.01,8.18,-40.3,5.16,-1.11,0.05,-0.23,-0.95,-0.07
-0.02,8.07,-40.38,5.4,-1.34,-0.06,-0.23,-0.96,-0.06
0.01,8.09,-40.21,6.37,-0.81,0.05,-0.23,-0.95,-0.05
-0.04,8.01,-40.27,5.52,-1.23,-0.17,-0.24,-0.95,-0.06
0.05,8.1,-40.37,5.25,-0.6,0.19,-0.23,-0.95,-0.05
0.07,8.12,-40.42,5.5,-0.83,0.27,-0.24,-0.96,-0.05
0.04,8.17,-40.51,5.34,-0.75,0.17,-0.24,-0.95,-0.07
-0.03,8.2,-40.55,5.44,-0.82,-0.12,-0.24,-0.95,-0.06
0.03,8.23,-40.48,5.85,-0.86,0.12,-0.23,-0.96,-0.06
0.04,8.26,-40.39,6.05,-0.76,0.17,-0.24,-0.96,-0.06
0.09,8.31,-40.45,5.39,-0.79,0.33,-0.24,-0.96,-0.06
-0.05,8.26,-40.35,6.01,-1.08,-0.18,-0.24,-0.95,-0.06
-0.06,8.42,-40.2,6.25,-0.33,-0.22,-0.24,-0.95,-0.06
-0.06,8.44,-40.23,5.51,-0.83,-0.23,-0.24,-0.95,-0.06
-0.04,8.47,-40.33,5.29,-0.78,-0.14,-0.24,-0.95,-0.06
-0.01,8.42,-40.38,5.47,-1.11,-0.05,-0.24,-0.95,-0.07
0.1,8.51,-40.37,5.66,-0.57,0.37,-0.23,-0.95,-0.06
0.04,8.44,-40.39,5.6,-1.12,0.16,-0.24,-0.96,-0.06
