yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.05,-58.45,107.44,7.36,-5.25,15.56,0.47,0.88,0.13
4.04,-58.63,107.49,7.51,-5.01,15.64,0.46,0.88,0.11
4.22,-58.85,107.26,7.55,-5.72,15.61,0.47,0.89,0.13
4.04,-59.7,107.03,6.54,-5.85,16.27,0.47,0.89,0.12
4.49,-59.79,107.09,6.44,-8.4,15.53,0.46,0.88,0.12
3.56,-62.16,107.17,7.62,-5.53,17.33,0.48,0.88,0.13
-2.2,-72.46,115.0,7.76,-14.63,13.73,0.37,0.93,0.07
-1.0,-58.14,121.93,37.78,-47.94,-8.7,-0.04,1.06,-0.13
-1.2,-31.97,112.5,32.92,45.41,-4.12,0.44,0.96,-0.11
6.72,-13.7,126.29,-28.73,99.83,-4.85,0.24,0.89,-0.09
9.05,-16.06,125.89,61.41,70.48,25.83,0.34,0.93,0.04
6.29,-23.0,123.19,-1.05,-26.49,24.3,0.43,0.92,-0.03
3.31,-31.85,128.33,31.1,-34.21,12.79,0.55,0.9,0.01
3.54,-34.18,136.5,43.01,-12.27,13.61,0.27,1.04,-0.43
8.03,3.47,123.69,-37.27,151.8,30.9,0.67,0.83,-0.35
13.88,7.97,127.95,25.05,21.03,53.58,0.28,1.04,0.08
7.25,16.36,131.28,22.71,38.04,27.79,0.39,1.03,0.08
6.65,9.47,128.59,-1.27,-22.15,25.67,0.31,0.94,-0.01
4.43,10.06,129.68,14.93,8.09,17.11,0.44,0.89,0.1
4.98,7.82,127.85,8.46,-2.63,17.6,0.44,0.9,0.08
