yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.82,-46.44,124.31,8.12,-4.97,14.74,0.25,0.96,0.02
3.86,-46.57,124.23,7.52,-5.61,14.85,0.25,0.97,0.02
1.61,-49.76,109.47,-50.93,-17.57,6.21,0.3,1.0,0.02
3.39,-56.89,125.77,69.34,-36.89,13.08,-0.03,1.09,0.07
-11.0,-61.67,125.42,5.3,-27.45,-45.03,0.1,1.0,0.03
2.71,-67.33,144.58,89.88,-30.31,10.44,0.26,0.73,-0.72
13.4,-64.57,138.16,-12.76,3.76,51.76,0.34,0.83,-0.23
7.16,-69.11,135.87,0.02,-27.22,27.63,0.15,0.94,-0.04
4.45,-72.35,133.82,1.49,-21.72,17.1,0.26,1.0,-0.03
4.6,-100.88,141.21,38.88,-124.33,17.8,0.25,1.1,-0.06
-18.0,-93.34,134.11,-18.91,13.05,-72.7,-0.1,0.92,-0.1
7.82,-76.21,115.16,-65.44,54.64,30.07,0.21,1.94,-0.72
20.8,-78.77,114.78,5.69,-20.3,80.45,0.23,0.9,-0.22
6.79,-77.58,110.88,-9.34,-6.04,26.0,0.2,0.99,-0.15
4.5,-75.57,111.27,7.39,-1.94,17.36,0.26,0.95,-0.03
