yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.04,10.87,-36.54,6.18,-0.21,0.14,-0.31,-0.93,-0.17
-0.06,10.72,-36.68,5.81,-0.81,-0.17,-0.29,-0.94,-0.17
-0.42,7.89,-36.88,4.87,-1.58,-0.23,-0.34,-0.89,-0.22
-1.12,3.74,-34.26,3.82,-12.92,-1.63,-0.3,-0.96,-0.13
-8.49,0.14,-28.96,11.79,-15.6,9.45,-0.24,-0.96,-0.06
-18.2,6.2,-43.22,10.76,-4.13,-4.31,-0.23,-0.96,-0.03
14.2,-17.28,-57.61,27.99,-15.95,-32.6,-0.22,-1.16,-0.11
-1.1,-34.6,-52.42,-49.48,22.67,-70.2,0.18,-0.99,-0.08
-0.6,-34.34,-50.02,-52.12,-91.81,55.1,-0.43,-0.98,-0.41
-2.5,-30.14,-45.67,21.02,-75.66,-4.36,-0.2,-0.96,-0.24
-12.0,-26.82,-40.98,12.82,-6.34,-2.65,-0.19,-0.93,-0.23
0.07,2.92,-46.13,21.1,9.6,-9.73,-0.16,-0.98,-0.23
18.1,-28.55,-52.46,23.31,7.0,-49.37,0.23,-1.1,-0.03
9.39,-20.24,-40.48,-15.82,114.79,0.27,0.28,-1.12,0.28
0.6,-20.23,-41.11,-20.24,-123.7,69.0,-0.32,-0.94,-0.25
-0.2,-21.04,-41.3,50.91,30.89,36.13,-0.31,-0.88,-0.2
-0.4,-19.73,-40.77,1.69,-6.17,2.33,-0.34,-0.91,-0.19
0.4,-18.16,-40.14,3.41,-9.58,-0.82,-0.34,-0.91,-0.19
-0.2,-17.91,-40.35,6.23,-1.37,-1.61,-0.35,-0.91,-0.19
-0.0,-16.56,-38.68,6.79,-0.07,1.55,-0.35,-0.91,-0.19
