yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
4.58,-55.75,114.12,12.98,-5.88,17.62,0.41,0.93,-0.03
4.11,-55.57,114.23,8.15,-4.45,15.88,0.41,0.94,-0.04
4.12,-55.82,114.32,8.0,-6.24,15.89,0.4,0.95,-0.04
4.05,-55.66,114.46,8.2,-4.56,15.58,0.41,0.94,-0.04
4.19,-55.71,114.34,7.35,-5.28,16.19,0.42,0.93,-0.05
4.35,-55.6,114.4,8.0,-4.67,16.72,0.42,0.94,-0.04
4.06,-55.41,114.49,8.08,-4.36,15.61,0.41,0.94,-0.04
4.15,-55.43,114.42,7.5,-5.16,16.03,0.41,0.93,-0.04
4.06,-55.51,114.36,7.5,-5.46,15.66,0.41,0.94,-0.05
4.18,-55.65,114.19,7.08,-5.66,16.12,0.41,0.94,-0.04
4.11,-55.42,114.26,7.97,-4.24,15.79,0.41,0.94,-0.05
4.15,-55.66,114.15,7.29,-6.04,16.02,0.41,0.94,-0.05
4.14,-55.64,114.08,7.38,-5.11,15.98,0.41,0.94,-0.04
4.07,-55.9,113.89,6.94,-6.17,15.67,0.41,0.94,-0.05
4.11,-55.9,113.78,7.24,-5.15,15.86,0.41,0.93,-0.03
4.04,-55.66,113.95,8.31,-4.23,15.58,0.41,0.94,-0.04
4.11,-55.7,113.9,7.53,-5.26,15.87,0.42,0.94,-0.04
4.25,-55.71,113.85,7.41,-5.16,16.29,0.41,0.93,-0.03
4.29,-55.65,113.85,7.63,-4.93,16.56,0.41,0.93,-0.04
4.36,-55.55,113.8,7.44,-4.78,16.82,0.41,0.94,-0.04
