yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.08,9.24,-33.33,5.21,-1.25,-0.31,-0.27,-0.95,-0.09
0.08,9.32,-33.41,5.99,-0.8,0.29,-0.28,-0.95,-0.1
-2.5,8.94,-24.18,44.3,-1.99,-9.67,-0.2,-0.94,-0.08
-2.64,9.49,-31.79,-23.33,0.85,-10.14,-0.32,-1.0,-0.21
-3.78,8.29,-31.62,7.52,-5.5,-14.6,-0.23,-0.96,-0.14
-9.32,4.28,-26.84,0.0,0.0,0.0,-0.12,-1.0,-0.12
0.0,0.0,0.0,-71.15,0.55,22.2,0.0,0.0,0.0
6.26,-0.02,-22.52,123.92,-66.44,-0.2,0.07,-0.99,-0.13
-0.06,-17.5,6.55,0.0,0.0,0.0,0.69,-1.56,-0.01
-0.08,-26.42,4.96,17.01,-0.63,-24.09,-0.1,-0.99,-0.15
0.0,0.0,0.0,27.83,21.27,-39.0,0.0,0.0,0.0
-6.77,0.25,1.66,-61.48,68.74,58.23,-0.19,-1.01,-0.24
-10.1,5.51,4.93,21.15,-35.53,5.55,0.01,-1.01,-0.01
15.08,23.82,-11.49,22.98,-5.8,17.79,-0.85,-0.58,-1.03
4.98,11.62,-5.72,11.99,-6.44,5.19,0.17,-0.83,-0.1
1.34,10.24,-5.31,13.01,-3.15,4.97,-0.07,-1.01,-0.02
1.29,9.92,-4.54,7.81,1.73,-0.25,-0.3,-0.94,-0.17
-0.07,10.73,-5.19,4.96,-0.85,-0.37,-0.35,-0.88,-0.13
-0.09,10.84,-6.57,6.97,1.66,-0.29,-0.32,-0.92,-0.11
-0.08,11.55,-7.38,5.79,0.12,0.05,-0.32,-0.92,-0.11
