yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
3.99,-39.49,122.42,6.81,-5.73,15.4,0.25,0.97,0.02
4.05,-39.35,122.82,9.12,-3.49,15.62,0.25,0.97,0.01
2.6,-41.36,123.71,10.87,-12.46,10.05,0.21,1.01,0.06
5.54,-46.22,117.26,-17.69,-23.43,21.3,0.3,0.96,0.04
0.86,-45.14,116.81,5.02,-0.73,3.31,0.25,0.98,0.07
-4.2,-41.68,116.3,3.92,8.12,-16.34,0.16,1.0,0.08
-7.4,-41.18,137.32,89.87,-4.53,-28.59,0.02,1.29,0.16
25.84,-5.71,129.3,-21.72,132.95,99.3,0.55,1.17,-0.15
1.92,15.23,144.71,72.46,87.31,7.43,0.19,1.05,-0.1
3.9,10.99,134.93,-28.63,-12.96,15.0,0.23,0.95,-0.08
1.51,7.54,139.05,26.03,-9.85,5.8,0.15,1.01,-0.14
-7.39,5.33,140.96,17.41,-6.3,-28.54,0.39,0.9,-0.34
-4.4,-20.85,140.44,10.92,-100.9,-17.0,-0.31,1.04,-0.1
26.1,-26.1,122.28,-61.92,-27.01,100.0,-0.04,0.96,-0.21
1.89,-26.8,102.34,-72.69,-7.4,7.25,0.28,0.93,0.14
