yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.01,8.71,-39.38,4.67,-0.85,0.05,-0.24,-0.95,-0.17
-0.25,14.87,-31.47,4.99,-0.85,-0.03,-0.24,-0.95,-0.18
2.32,15.05,-30.74,37.02,24.22,-0.97,-0.18,-0.82,-0.2
-2.76,14.57,-29.15,10.69,2.27,8.92,-0.09,-1.0,-0.15
-0.91,13.41,-22.12,13.59,-1.17,-10.64,-0.18,-0.96,-0.18
-13.8,16.97,-32.35,36.78,-3.5,-3.52,-0.13,-0.96,-0.05
4.73,-15.41,-50.42,-33.21,14.14,-53.4,-0.27,-1.04,-0.22
2.12,-52.41,-63.95,-63.9,-126.31,18.0,0.08,-1.05,-0.03
-2.5,-52.36,-61.2,-50.75,-153.31,8.1,-0.2,-0.88,-0.17
-5.3,-49.36,-57.29,12.19,-9.98,-9.72,-0.19,-0.95,-0.26
-9.3,-43.69,-50.45,17.46,1.78,-20.56,-0.21,-0.97,-0.24
0.17,-40.03,-61.35,30.03,16.99,-35.82,0.26,-1.03,0.12
4.77,-49.5,-53.19,-46.51,2.85,0.66,-0.67,-0.75,-0.89
-0.3,-47.71,-52.7,17.24,-34.76,51.54,0.27,-1.0,0.05
-0.5,-45.21,-53.63,18.92,-16.27,17.11,-0.24,-0.86,-0.07
-0.5,-41.5,-52.89,4.33,-3.97,-1.21,-0.34,-0.94,-0.16
0.05,-39.08,-52.15,-1.26,-0.72,-2.27,-0.33,-0.92,-0.17
-0.0,-36.79,-51.32,5.43,4.79,-2.0,-0.3,-0.93,-0.19
-0.0,-34.65,-50.62,5.72,0.38,0.18,-0.29,-0.94,-0.19
0.0,-32.87,-49.82,6.22,0.24,-0.25,-0.29,-0.94,-0.19
