yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.04,10.46,-36.97,5.74,-1.37,0.15,-0.28,-0.94,-0.13
-0.03,10.39,-37.02,5.26,-1.33,-0.11,-0.29,-0.93,-0.14
-1.01,9.29,-32.07,25.73,-5.11,-3.91,-0.26,-1.0,-0.14
0.71,9.36,-31.17,0.0,0.0,0.0,-0.28,-0.93,-0.1
0.0,0.0,0.0,12.77,2.98,-3.02,0.0,0.0,0.0
-0.86,1.63,0.72,15.43,-5.15,-22.5,-0.34,-0.92,-0.06
-5.83,0.99,1.64,24.11,15.29,-55.85,-0.3,-0.94,-0.05
-14.47,5.05,4.38,-111.92,-55.81,-1.0,-0.12,-0.9,0.11
-0.46,-8.81,-26.1,36.06,22.15,66.76,-0.09,-0.91,-0.47
17.29,-3.21,-18.96,16.83,-40.86,-2.74,0.13,-1.1,-0.34
-1.0,-12.24,-15.33,13.01,-3.0,-3.69,-0.35,-0.89,-0.22
-1.88,-8.76,-15.39,9.96,11.14,-7.24,-0.22,-0.95,-0.21
-13.51,4.45,-14.5,14.63,51.0,-52.17,-0.1,-0.98,-0.17
17.71,41.47,-32.96,-69.15,146.19,68.3,-0.08,-1.08,-0.07
22.56,40.74,-25.12,37.46,6.69,87.1,-0.49,-0.98,-0.81
1.18,30.31,-19.47,31.4,-36.54,4.55,0.35,-1.03,0.14
1.41,28.33,-18.07,13.36,-5.89,5.43,-0.12,-0.94,-0.14
-1.31,27.51,-19.24,3.59,-1.65,-5.06,-0.31,-0.93,-0.23
0.05,26.91,-19.83,5.89,-0.73,0.18,-0.3,-0.92,-0.15
-0.23,26.24,-20.49,5.44,-1.22,-0.89,-0.29,-0.93,-0.15
